time_s,charge_current_a,ann_unclipped_current_a,ann_requested_current_a,safety_filtered_current_a,safety_filter_intervened,safety_override,target_current_cap_active,ann_inference_time_s,soc,terminal_voltage_v,average_temperature_c,source
1535.0,3.9836759090862137,3.9836759090862137,3.9836759090862137,3.9836759090862137,False,False,False,8.38e-05,0.4846809404207366,3.9297771478969468,33.49426636192453,chen2020_dfn
1540.0,3.9833197466296673,3.9833197466296673,3.9833197466296673,3.9833197466296673,False,False,False,7.510000000000001e-05,0.48578741812813375,3.930767884927979,33.49433343649292,chen2020_dfn
1545.0,3.9829160554359793,3.9829160554359793,3.9829160554359793,3.9829160554359793,False,False,False,8.010000000000001e-05,0.4868937836990882,3.9317552952197556,33.494405858994696,chen2020_dfn
1550.0,3.98249359826238,3.98249359826238,3.98249359826238,3.98249359826238,False,False,False,9.56e-05,0.48800003192082775,3.9327399043756377,33.49448374958018,chen2020_dfn
1555.0,3.982030280087691,3.982030280087691,3.982030280087691,3.982030280087691,False,False,False,7.53e-05,0.48910615144307434,3.933721246905055,33.49456674121018,chen2020_dfn
1560.0,3.9815401429105295,3.9815401429105295,3.9815401429105295,3.9815401429105295,False,False,False,7.390000000000001e-05,0.49021213481610515,3.9346995609154023,33.49465475792033,chen2020_dfn
1565.0,3.981012539896774,3.981012539896774,3.981012539896774,3.981012539896774,False,False,False,7.450000000000001e-05,0.49131797163274316,3.9356746052616933,33.494747481976844,chen2020_dfn
1570.0,3.9804541905457063,3.9804541905457063,3.9804541905457063,3.9804541905457063,False,False,False,7.52e-05,0.4924236533523392,3.9366464784867463,33.494844727873215,chen2020_dfn
1575.0,3.979860247756168,3.979860247756168,3.979860247756168,3.979860247756168,False,False,False,7.36e-05,0.49352917008782704,3.9376150564985677,33.4949461925637,chen2020_dfn
1580.0,3.9792339415899876,3.9792339415899876,3.9792339415899876,3.9792339415899876,False,False,False,0.00011150000000000001,0.49463451284937976,3.9385803750194754,33.49505162934338,chen2020_dfn
1585.0,3.9785733099826945,3.9785733099826945,3.9785733099826945,3.9785733099826945,False,False,False,7.790000000000001e-05,0.49573967210215275,3.9395423719351643,33.495160735620516,chen2020_dfn
1590.0,3.9778800258922526,3.9778800258922526,3.9778800258922526,3.9778800258922526,False,False,False,7.670000000000001e-05,0.4968446387760117,3.940501059171811,33.495273231100555,chen2020_dfn
