time_s,charge_current_a,terminal_voltage_v,battery_ocv_v,soc,average_temperature_c,total_heating_w,discharge_capacity_ah,profile_name,initial_soc
720.0,-0.0,3.6778926710684794,3.675880100915746,0.4125,25.372300479715136,1.4426147190646808e-06,-0.06249999999999982,pulse_soc_0.40,0.4
720.0000000000001,10.0,3.8654016841277565,3.675880100915746,0.4125,25.372300479715136,1.8750968289379322,-0.0624999999999998,pulse_soc_0.40,0.4
725.0,10.0,3.8946783816877337,3.6778738019719817,0.4152777777777775,25.59532028264516,1.9862188266311056,-0.07638888888888756,pulse_soc_0.40,0.4
730.0,10.0,3.9183893812522665,3.6798788244364915,0.4180555555555554,25.828499790048966,2.0767960376415227,-0.09027777777777683,pulse_soc_0.40,0.4
735.0,10.0,3.938913139267254,3.6818966281091954,0.4208333333333333,26.070013812238244,2.155140167516734,-0.10416666666666624,pulse_soc_0.40,0.4
740.0,10.0,3.9569869533705067,3.6839286104174227,0.4236111111111111,26.318526304036027,2.2228083694778293,-0.11805555555555544,pulse_soc_0.40,0.4
745.0,10.0,3.9729759928261235,3.6859761021058968,0.42638888888888893,26.572830849710954,2.2803667800186496,-0.1319444444444444,pulse_soc_0.40,0.4
750.0,10.0,3.987188848174082,3.688040362657148,0.4291666666666667,26.831713745894945,2.328397133320312,-0.1458333333333333,pulse_soc_0.40,0.4
750.0000000000001,-0.0,3.7934590889684756,3.688040362657148,0.4291666666666667,26.831713745894945,-0.00025587282177234037,-0.1458333333333333,pulse_soc_0.40,0.4
755.0,-0.0,3.770116283930698,3.6880403626571496,0.4291666666666667,26.820184602968368,-0.001840341531109415,-0.1458333333333333,pulse_soc_0.40,0.4
760.0,-0.0,3.755409114160217,3.6880403626571496,0.4291666666666667,26.80875306697226,-0.0010473953423237956,-0.1458333333333333,pulse_soc_0.40,0.4
765.0,-0.0,3.745015765258307,3.688040362657152,0.4291666666666667,26.79747874001407,-0.00041359761138702773,-0.1458333333333333,pulse_soc_0.40,0.4
