scenario_id,scenario_kind,initial_soc,ambient_temperature_c,capacity_multiplier,resistance_multiplier,time_constant_multiplier,heat_capacity_multiplier,thermal_resistance_multiplier,heat_gain_multiplier,soc_bias,temperature_bias_c,polarization_fast_bias_v,polarization_slow_bias_v,noise_scale,controller,controller_declared_complete,completion_success,physical_safe,teacher_feasible,charge_time_min,final_true_soc,terminal_true_soc_error,maximum_voltage_v,maximum_temperature_c,maximum_current_a,maximum_current_change_a,optimization_count,optimizer_success_fraction,fallback_count,mean_solve_time_ms,maximum_solve_time_ms,required_optimizer_success_fraction,maximum_allowed_fallback_count,voltage_limit_exceeded,temperature_limit_exceeded,current_limit_exceeded,current_change_limit_exceeded,active_voltage_constraint_count,active_voltage_constraint_fraction,active_temperature_constraint_count,active_temperature_constraint_fraction,active_current_upper_constraint_count,active_current_upper_constraint_fraction,active_current_change_constraint_count,active_current_change_constraint_fraction,infeasibility_reasons
lhs_040,latin_hypercube,0.1938548507306456,20.766846088821573,0.9858810857286489,0.974989260979851,0.8202346980955096,0.9751416508210043,0.9636435530623024,0.9848708362980289,0.0038522905201007,0.3926681862418764,-0.0032033076562354,-0.0043531646215241,1.0,nominal_mpc,True,True,False,False,38.583333333333336,0.7951831698851579,-0.0048168301148421,4.14422985969035,33.29612203209701,10.0,5.711903655571325,119,0.907563025210084,11,1122.6662462186523,8070.205600000918,0.95,0,False,False,False,True,44,0.3697478991596639,86,0.7226890756302521,4,0.0336134453781512,32,0.2689075630252101,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_040,latin_hypercube,0.1938548507306456,20.766846088821573,0.9858810857286489,0.974989260979851,0.8202346980955096,0.9751416508210043,0.9636435530623024,0.9848708362980289,0.0038522905201007,0.3926681862418764,-0.0032033076562354,-0.0043531646215241,1.0,oracle_mpc,True,True,False,False,38.583333333333336,0.7952608516462794,-0.0047391483537206,4.14578309533351,33.32924920164688,10.0,5.93772033228601,127,0.8661417322834646,17,1590.436920472769,7791.979499997979,0.95,0,False,False,False,True,50,0.3937007874015748,95,0.7480314960629921,4,0.0314960629921259,43,0.3385826771653543,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_041,latin_hypercube,0.2136426153636317,15.248252998446368,1.049555902733748,1.0179636328459298,1.0058497827924011,0.8972967093567532,0.9621334953977512,1.0105401718543168,0.0004068252866249,0.4525401664659965,-0.000179191982701,-0.0030654725774329,1.0,nominal_mpc,True,True,False,False,35.416666666666664,0.7984176630247778,-0.0015823369752222,4.147582646529852,33.262547985726115,10.0,5.995988328160486,105,0.9428571428571428,6,991.580929523722,8180.112000001827,0.95,0,False,False,False,True,57,0.5428571428571428,56,0.5333333333333333,8,0.0761904761904762,24,0.2285714285714285,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_041,latin_hypercube,0.2136426153636317,15.248252998446368,1.049555902733748,1.0179636328459298,1.0058497827924011,0.8972967093567532,0.9621334953977512,1.0105401718543168,0.0004068252866249,0.4525401664659965,-0.000179191982701,-0.0030654725774329,1.0,oracle_mpc,True,True,False,False,35.416666666666664,0.7978617441567167,-0.0021382558432833,4.145461805398391,33.27032320781809,10.0,6.000439961509189,104,0.9423076923076924,6,1407.023109615693,7869.226199996774,0.95,0,False,False,False,True,57,0.5480769230769231,59,0.5673076923076923,7,0.0673076923076923,23,0.2211538461538461,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_042,latin_hypercube,0.2225890058211625,22.25920290422729,0.9139207374622382,1.041019947428666,0.832270007652078,0.9511210709817158,1.1050661824938994,0.9922455305991984,-0.0043140027643923,-0.0489174347127372,-0.0040630067480423,-0.0027577797080058,1.0,nominal_mpc,True,True,False,False,38.083333333333336,0.804158153883833,0.004158153883833,4.159358620805239,34.11247766777707,10.0,5.726321689986153,136,0.8455882352941176,21,1521.306370588183,7785.215000003518,0.95,0,False,False,False,True,55,0.4044117647058823,108,0.7941176470588235,3,0.0220588235294117,55,0.4044117647058823,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_042,latin_hypercube,0.2225890058211625,22.25920290422729,0.9139207374622382,1.041019947428666,0.832270007652078,0.9511210709817158,1.1050661824938994,0.9922455305991984,-0.0043140027643923,-0.0489174347127372,-0.0040630067480423,-0.0027577797080058,1.0,oracle_mpc,True,True,False,False,38.16666666666666,0.8037778197126886,0.0037778197126885,4.150509774678985,34.02601642565339,10.0,4.887689560673986,117,0.8888888888888888,13,1560.633383760712,8669.5561000015,0.95,0,False,False,False,True,47,0.4017094017094017,89,0.7606837606837606,2,0.017094017094017,31,0.2649572649572649,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_043,latin_hypercube,0.1398099264725791,19.80768441961005,0.9974226152565828,1.196623503130465,1.1471555731890692,1.0672923679224096,1.1649303235750552,0.9204046566343252,0.0004723413853804,0.3894622614906395,0.0039068732762112,-0.0004597639875237,1.0,nominal_mpc,True,True,False,False,48.25,0.7984498331144425,-0.0015501668855575,4.169193695979488,33.29819091395813,10.0,5.745074222750759,171,0.8304093567251462,29,1383.370712280472,7632.175299993833,0.95,0,False,False,False,True,73,0.4269005847953216,127,0.7426900584795322,4,0.023391812865497,69,0.4035087719298245,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_043,latin_hypercube,0.1398099264725791,19.80768441961005,0.9974226152565828,1.196623503130465,1.1471555731890692,1.0672923679224096,1.1649303235750552,0.9204046566343252,0.0004723413853804,0.3894622614906395,0.0039068732762112,-0.0004597639875237,1.0,oracle_mpc,True,True,False,False,48.25,0.7985691744225901,-0.0014308255774099,4.14503753584196,33.2427490690503,10.0,5.360886052511604,146,0.9178082191780822,12,1126.076058218892,7195.35100000212,0.95,0,False,False,False,True,61,0.4178082191780822,98,0.6712328767123288,3,0.0205479452054794,37,0.2534246575342466,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_044,latin_hypercube,0.2910427589372192,27.54520817632792,1.098690434273123,1.1624347532662584,1.0262262539141815,0.989855853874522,1.05445185599769,1.031174329458659,-0.0033751152192819,0.2166145072372126,-9.46387280083491e-05,-0.0017011328760954,1.0,nominal_mpc,False,False,False,False,60.0,0.7951458012427064,-0.0048541987572936,4.163392041289723,33.606176691012664,8.000000000000009,4.494854594212698,219,0.726027397260274,60,1438.9918643834903,7030.951700005971,0.95,0,False,False,False,True,49,0.2237442922374429,204,0.9315068493150684,0,0.0,93,0.4246575342465753,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_044,latin_hypercube,0.2910427589372192,27.54520817632792,1.098690434273123,1.1624347532662584,1.0262262539141815,0.989855853874522,1.05445185599769,1.031174329458659,-0.0033751152192819,0.2166145072372126,-9.46387280083491e-05,-0.0017011328760954,1.0,oracle_mpc,False,False,False,False,60.0,0.8020829039947203,0.0020829039947202,4.148948700755001,33.59069189399059,7.395896373762301,3.956702552872663,190,0.7842105263157895,41,1732.3516315791685,10000.24680000206,0.95,0,False,False,False,True,49,0.2578947368421053,169,0.8894736842105263,0,0.0,57,0.3,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_045,latin_hypercube,0.2552089263268604,25.01075792774888,0.9508274252908754,0.9513390313268044,0.8916072182659995,1.0808076256073265,0.9398909573141516,0.9626201515547174,0.0021835750071197,0.0658028916050366,-0.0038960370823883,0.0027643542456691,1.0,nominal_mpc,True,True,False,False,36.66666666666666,0.7966335058754139,-0.0033664941245861,4.1362063834035,33.57183660321741,9.946995282871116,4.555024472842896,107,0.9252336448598132,8,1021.1657859815724,6062.89800000377,0.95,0,False,False,False,True,38,0.3551401869158878,79,0.7383177570093458,1,0.0093457943925233,23,0.2149532710280373,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_045,latin_hypercube,0.2552089263268604,25.01075792774888,0.9508274252908754,0.9513390313268044,0.8916072182659995,1.0808076256073265,0.9398909573141516,0.9626201515547174,0.0021835750071197,0.0658028916050366,-0.0038960370823883,0.0027643542456691,1.0,oracle_mpc,True,True,False,False,36.66666666666666,0.79639456377524,-0.00360543622476,4.13954615314758,33.66441144159487,10.0,5.370309024468213,120,0.8666666666666667,16,1197.0407599996784,6351.087200004258,0.95,0,False,False,False,True,41,0.3416666666666667,95,0.7916666666666666,2,0.0166666666666666,40,0.3333333333333333,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_046,latin_hypercube,0.2416207198373232,29.28889748881336,1.0686724103268337,1.076877639833442,0.963439949184508,0.932056728135679,1.0380079839239826,0.930439425465234,-0.0007525622341855,0.4846114375123875,-0.0029102922258109,0.002506351654704,1.0,nominal_mpc,False,False,False,False,60.0,0.7075139953682074,-0.0924860046317926,4.107897877483706,33.452992500846186,6.712497538207593,3.879851174072929,206,0.6893203883495146,64,1424.3780349514586,7007.782300000031,0.95,0,False,False,False,True,0,0.0,206,1.0,0,0.0,77,0.3737864077669903,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_046,latin_hypercube,0.2416207198373232,29.28889748881336,1.0686724103268337,1.076877639833442,0.963439949184508,0.932056728135679,1.0380079839239826,0.930439425465234,-0.0007525622341855,0.4846114375123875,-0.0029102922258109,0.002506351654704,1.0,oracle_mpc,False,False,False,False,60.0,0.7080226961951996,-0.0919773038048004,4.110622111080353,33.4211112516917,6.544036160008559,3.534577964855761,198,0.702020202020202,59,1443.9308843434371,5493.303900000001,0.95,0,False,False,False,True,1,0.005050505050505,198,1.0,0,0.0,67,0.3383838383838384,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_047,latin_hypercube,0.1654298470925309,23.45611750429236,1.026673295959076,0.9085615168559308,1.172067064026022,1.1362632997409978,1.1734878134095592,0.9425174498497484,0.0017081478123918,-0.2616838751734078,-0.0010757111414557,0.0014140911585616,1.0,nominal_mpc,True,True,False,False,44.833333333333336,0.8003212712349689,0.0003212712349688,4.136005147219899,34.066788193170645,10.0,5.07065112487587,129,0.9069767441860463,12,996.89300775193,6216.913800000043,0.95,0,False,False,False,True,40,0.3100775193798449,103,0.7984496124031008,3,0.0232558139534883,26,0.2015503875968992,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_047,latin_hypercube,0.1654298470925309,23.45611750429236,1.026673295959076,0.9085615168559308,1.172067064026022,1.1362632997409978,1.1734878134095592,0.9425174498497484,0.0017081478123918,-0.2616838751734078,-0.0010757111414557,0.0014140911585616,1.0,oracle_mpc,True,True,False,False,44.583333333333336,0.80059100686164,0.0005910068616399,4.142249765323471,33.99708362270854,10.0,5.215472246123877,132,0.8863636363636364,15,927.8292333333316,5818.897300000117,0.95,0,False,False,False,True,37,0.2803030303030303,106,0.803030303030303,3,0.0227272727272727,31,0.2348484848484848,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_048,latin_hypercube,0.1767245702686954,22.012961515747584,0.9489233319423273,0.8961058076171474,0.9756922843132604,1.0654725948316863,0.8383810738688594,1.0625866779260065,0.0034571060382745,0.3007579615243344,-0.0040341835518143,0.0031838841825375,1.0,nominal_mpc,True,True,False,False,36.583333333333336,0.7965159308231444,-0.0034840691768556,4.129278148205556,33.31452031077321,10.0,5.033402722967985,95,0.9789473684210528,2,646.3791473684068,5513.517800000045,0.95,0,False,False,False,True,37,0.3894736842105263,66,0.6947368421052632,3,0.031578947368421,9,0.0947368421052631,current_change_violation;mpc_fallback
lhs_048,latin_hypercube,0.1767245702686954,22.012961515747584,0.9489233319423273,0.8961058076171474,0.9756922843132604,1.0654725948316863,0.8383810738688594,1.0625866779260065,0.0034571060382745,0.3007579615243344,-0.0040341835518143,0.0031838841825375,1.0,oracle_mpc,True,True,False,False,35.666666666666664,0.7943517984554296,-0.0056482015445704,4.1403866628383055,33.48745458420242,10.0,5.826738255550181,116,0.8793103448275862,14,1041.476002586233,5144.269399999985,0.95,0,False,False,False,True,48,0.4137931034482758,86,0.7413793103448276,5,0.043103448275862,38,0.3275862068965517,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_049,latin_hypercube,0.2067700007119461,17.832551146977043,1.01928047815018,1.1510218923644142,1.0448957272339503,1.1032804816532304,1.1341083458886676,1.0351492893162562,-0.0030586098938899,-0.1908840296066042,0.0021329181358729,0.0015835597129621,1.0,nominal_mpc,True,True,False,False,42.0,0.8017403656873219,0.0017403656873218,4.168799344393515,34.01548610447158,10.0,6.07874842262419,144,0.8333333333333334,24,1011.8197159722102,4812.632399999984,0.95,0,False,False,False,True,70,0.4861111111111111,98,0.6805555555555556,6,0.0416666666666666,54,0.375,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_049,latin_hypercube,0.2067700007119461,17.832551146977043,1.01928047815018,1.1510218923644142,1.0448957272339503,1.1032804816532304,1.1341083458886676,1.0351492893162562,-0.0030586098938899,-0.1908840296066042,0.0021329181358729,0.0015835597129621,1.0,oracle_mpc,True,True,False,False,41.833333333333336,0.802129574135251,0.0021295741352509,4.144107356243866,33.835818859869946,10.0,5.138857416227424,118,0.9322033898305084,8,655.8556974576401,5284.011200000123,0.95,0,False,False,False,True,58,0.4915254237288136,71,0.6016949152542372,4,0.0338983050847457,22,0.1864406779661017,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_050,latin_hypercube,0.1119228032033503,23.774355216511708,1.0887619461135942,1.125345745534724,1.178269005078783,1.0403169334126188,0.8165474521760127,1.0269427958527615,0.0025946858182652,0.4534529516965023,-0.0037196109038525,0.0043561744348658,1.0,nominal_mpc,True,True,False,False,56.16666666666666,0.7962985090928273,-0.0037014909071727,4.1565842864506255,33.227273911093064,10.0,4.667239802351307,169,0.893491124260355,18,930.7202591716056,5001.9664000001285,0.95,0,False,False,False,True,51,0.301775147928994,134,0.7928994082840237,2,0.0118343195266272,42,0.2485207100591716,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_050,latin_hypercube,0.1119228032033503,23.774355216511708,1.0887619461135942,1.125345745534724,1.178269005078783,1.0403169334126188,0.8165474521760127,1.0269427958527615,0.0025946858182652,0.4534529516965023,-0.0037196109038525,0.0043561744348658,1.0,oracle_mpc,True,True,False,False,57.91666666666666,0.798702593429275,-0.001297406570725,4.140036041265438,33.38462895802036,10.0,5.344963923472554,189,0.8571428571428571,27,1006.5323238095228,5056.482599999981,0.95,0,False,False,False,True,58,0.3068783068783068,148,0.783068783068783,2,0.0105820105820105,62,0.328042328042328,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_051,latin_hypercube,0.130365355212346,29.504250750914704,1.0826321606787372,1.0930118166148708,0.9373383323228256,0.970686576072146,1.1071931579352832,1.0190379287014115,-0.002224186078067,0.2399355194610988,-0.0016293773164663,0.0021462460603326,1.0,nominal_mpc,False,False,False,False,60.0,0.5430649822646807,-0.2569350177353193,3.935716193800182,33.63736737731322,6.619086927915453,3.537360456849785,197,0.6649746192893401,66,1440.781248223341,5412.964800000054,0.95,0,False,False,False,True,0,0.0,197,1.0,0,0.0,66,0.3350253807106599,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_051,latin_hypercube,0.130365355212346,29.504250750914704,1.0826321606787372,1.0930118166148708,0.9373383323228256,0.970686576072146,1.1071931579352832,1.0190379287014115,-0.002224186078067,0.2399355194610988,-0.0016293773164663,0.0021462460603326,1.0,oracle_mpc,False,False,False,False,60.0,0.5591399311539298,-0.2408600688460702,3.943825526474377,33.59230682480309,6.041647535557988,3.1372196306761038,188,0.723404255319149,52,1288.6258643616927,10031.203200000164,0.95,0,False,False,False,True,0,0.0,188,1.0,0,0.0,55,0.2925531914893617,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_052,latin_hypercube,0.2480890545497508,26.8153701954054,0.9762446424897924,0.9366714215504024,1.0719690805645925,0.993411907321083,0.8689494690186456,0.9493529615036902,-0.0004437904767089,-0.2852202484717384,0.0043288980385975,0.0017681205464985,1.0,nominal_mpc,True,True,False,False,39.083333333333336,0.7951556680721777,-0.0048443319278222,4.13824160981954,33.85116376378462,8.954683053657387,3.782760870050744,104,0.971153846153846,3,697.3979432692133,6067.140899999686,0.95,0,False,False,False,True,30,0.2884615384615384,85,0.8173076923076923,0,0.0,12,0.1153846153846153,current_change_violation;mpc_fallback
lhs_052,latin_hypercube,0.2480890545497508,26.8153701954054,0.9762446424897924,0.9366714215504024,1.0719690805645925,0.993411907321083,0.8689494690186456,0.9493529615036902,-0.0004437904767089,-0.2852202484717384,0.0043288980385975,0.0017681205464985,1.0,oracle_mpc,True,True,False,False,40.41666666666666,0.7970022450925734,-0.0029977549074265,4.143417236147664,34.02858042019665,9.918012767115323,4.733048442988726,127,0.8503937007874016,19,1052.6542078740017,4851.643500000137,0.95,0,False,False,False,True,43,0.3385826771653543,103,0.8110236220472441,1,0.0078740157480314,37,0.2913385826771653,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_053,latin_hypercube,0.1612386189740347,18.97263696763891,1.0307859306288385,0.9941381460929556,1.0605294524294786,1.1217108484369351,0.8835144049903574,1.0396493465274423,0.0017498256621159,-0.0754334779168055,-0.0020782352630871,-0.0020480485002468,1.0,nominal_mpc,True,True,False,False,39.25,0.7965251975927649,-0.0034748024072351,4.14415617511588,33.78054750913421,10.0,5.531605033181109,112,0.9375,7,831.1764955357189,5772.437399999944,0.95,0,False,False,False,True,53,0.4732142857142857,72,0.6428571428571429,6,0.0535714285714285,22,0.1964285714285714,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_053,latin_hypercube,0.1612386189740347,18.97263696763891,1.0307859306288385,0.9941381460929556,1.0605294524294786,1.1217108484369351,0.8835144049903574,1.0396493465274423,0.0017498256621159,-0.0754334779168055,-0.0020782352630871,-0.0020480485002468,1.0,oracle_mpc,True,True,False,False,39.0,0.7961837609858405,-0.0038162390141595,4.144990647738864,33.906394988315064,10.0,6.059816437073189,120,0.9166666666666666,10,887.1691450000071,5947.917899999993,0.95,0,False,False,False,True,58,0.4833333333333333,75,0.625,7,0.0583333333333333,33,0.275,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_054,latin_hypercube,0.1146377478183217,20.03076791488779,0.9663056957865496,0.9411452328480172,0.9542700972100232,0.8917688368592104,1.0648491287470407,1.046733102403048,-0.0041987267109831,-0.4821853895772097,0.004776146072042,0.0011966551583186,1.0,nominal_mpc,True,True,False,False,44.083333333333336,0.8059943916321104,0.0059943916321103,4.14001404808892,34.51879796831945,10.0,5.911687030533117,145,0.8827586206896552,17,950.146584137963,5835.337100000288,0.95,0,False,False,False,True,51,0.3517241379310344,106,0.7310344827586207,5,0.0344827586206896,48,0.3310344827586207,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_054,latin_hypercube,0.1146377478183217,20.03076791488779,0.9663056957865496,0.9411452328480172,0.9542700972100232,0.8917688368592104,1.0648491287470407,1.046733102403048,-0.0041987267109831,-0.4821853895772097,0.004776146072042,0.0011966551583186,1.0,oracle_mpc,True,True,False,False,44.083333333333336,0.8058535469957275,0.0058535469957274,4.144731440934937,34.356414228677565,10.0,5.418395949855802,129,0.9302325581395348,9,871.4101147286946,5482.221199999913,0.95,0,False,False,False,True,40,0.3100775193798449,96,0.7441860465116279,4,0.0310077519379844,28,0.2170542635658914,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_055,latin_hypercube,0.2504386684319857,16.381531570503952,0.9897222588333602,1.1332581919926918,0.853142534451756,1.04824529580544,1.1971595890829532,1.0588117056672397,-4.724882987749112e-05,-0.0036139329275414,-0.0014240562540411,0.0007228243300142,1.0,nominal_mpc,True,True,False,False,37.083333333333336,0.7999547946998748,-4.520530012519508e-05,4.169221951169804,33.74676958009301,10.0,6.807752907519077,126,0.8412698412698413,20,1011.5402738095196,7592.680200000359,0.95,0,False,False,False,True,73,0.5793650793650794,81,0.6428571428571429,6,0.0476190476190476,46,0.365079365079365,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_055,latin_hypercube,0.2504386684319857,16.381531570503952,0.9897222588333602,1.1332581919926918,0.853142534451756,1.04824529580544,1.1971595890829532,1.0588117056672397,-4.724882987749112e-05,-0.0036139329275414,-0.0014240562540411,0.0007228243300142,1.0,oracle_mpc,True,True,False,False,36.833333333333336,0.8016139318361728,0.0016139318361727,4.144310358245075,33.53939643353176,10.0,5.2016954569017,104,0.9326923076923076,7,784.7316692307712,5949.920200000179,0.95,0,False,False,False,True,65,0.625,63,0.6057692307692307,4,0.0384615384615384,19,0.1826923076923076,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_056,latin_hypercube,0.211501525735625,19.252502127302133,1.0461152169082606,0.8070213718868158,0.9455134383099872,1.0071862441914012,0.9316178398148576,0.9447549460460238,-0.0031482298570918,-0.2432991327150474,-0.0043881933258755,0.0013951318998095,1.0,nominal_mpc,True,True,True,True,33.916666666666664,0.8069227729659713,0.0069227729659712,4.132271710342879,33.44023535299947,10.0,2.0000000000000018,86,1.0,0,482.4691883720895,2379.606599999988,0.95,0,False,False,False,False,42,0.4883720930232558,47,0.5465116279069767,6,0.0697674418604651,5,0.0581395348837209,none
lhs_056,latin_hypercube,0.211501525735625,19.252502127302133,1.0461152169082606,0.8070213718868158,0.9455134383099872,1.0071862441914012,0.9316178398148576,0.9447549460460238,-0.0031482298570918,-0.2432991327150474,-0.0043881933258755,0.0013951318998095,1.0,oracle_mpc,True,True,False,False,33.583333333333336,0.8070099547029764,0.0070099547029763,4.147297538753447,33.75269052925425,10.0,6.332876781038732,99,0.9292929292929292,7,854.7862272727174,5634.739099999933,0.95,0,False,False,False,True,43,0.4343434343434343,58,0.5858585858585859,9,0.0909090909090909,23,0.2323232323232323,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_057,latin_hypercube,0.2392690028254715,27.978396175851834,1.0645690329587203,0.9044940857688896,1.0090968539410912,1.0319212854224615,0.8533389621402732,0.934709063291342,-0.00459239383223,-0.4169890459236418,0.004662207985568,-0.0047467459397289,1.0,nominal_mpc,True,True,False,False,47.833333333333336,0.8057857533526844,0.0057857533526843,4.142133793248511,34.01428383221054,8.140738989769213,4.134413458507424,130,0.9384615384615383,8,758.2512215384772,7003.503199999614,0.95,0,False,False,False,True,36,0.2769230769230769,104,0.8,0,0.0,19,0.1461538461538461,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_057,latin_hypercube,0.2392690028254715,27.978396175851834,1.0645690329587203,0.9044940857688896,1.0090968539410912,1.0319212854224615,0.8533389621402732,0.934709063291342,-0.00459239383223,-0.4169890459236418,0.004662207985568,-0.0047467459397289,1.0,oracle_mpc,True,True,False,False,47.75,0.8062807859505801,0.00628078595058,4.150965551486665,34.21024707825509,9.347599918808449,4.932810344394069,154,0.8311688311688312,26,1221.024174675322,5522.015900000042,0.95,0,False,False,False,True,42,0.2727272727272727,128,0.8311688311688312,0,0.0,49,0.3181818181818182,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_058,latin_hypercube,0.2755277646338174,23.044389651468776,0.9176556092321686,0.8854200831808519,0.8807784907770825,1.015797288470092,0.998588861069329,1.099008217097161,-0.00280990085772,-0.0181968771788915,0.0036191323822118,-0.0004716784070799,1.0,nominal_mpc,True,True,False,False,32.75,0.8005069954570959,0.0005069954570958,4.134006323285842,33.71091001944716,10.0,5.127299673648001,100,0.9,10,966.2158249999992,5611.359700000321,0.95,0,False,False,False,True,41,0.41,76,0.76,2,0.02,26,0.26,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_058,latin_hypercube,0.27552776463381745,23.044389651468776,0.9176556092321686,0.8854200831808519,0.8807784907770825,1.015797288470092,0.998588861069329,1.099008217097161,-0.0028099008577200596,-0.01819687717889157,0.003619132382211868,-0.0004716784070799857,1.0,oracle_mpc,True,True,False,False,32.0,0.8006459750147112,0.0006459750147111976,4.146719565686751,33.700634021513316,10.0,5.48180307174367,105,0.8666666666666667,14,1493.1507828571566,7038.686799999596,0.95,0,False,False,False,True,42,0.4,88,0.8380952380952381,2,0.01904761904761905,35,0.3333333333333333,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_059,latin_hypercube,0.18319143502419688,15.88197118029406,0.9055502389711158,1.0263665290731898,1.199294739696747,1.123254214929162,1.1875001356014143,1.0721182429861695,-0.0011562839595693946,-0.1778230311998869,0.0018065877314876301,0.0037207491354392707,1.0,nominal_mpc,True,True,False,False,34.916666666666664,0.8022262910658396,0.002226291065839603,4.146388916248514,34.013199540601896,10.0,6.318225783586709,112,0.8928571428571429,12,1259.3030830357382,6986.721400000533,0.95,0,False,False,False,True,61,0.5446428571428571,64,0.5714285714285714,8,0.07142857142857142,35,0.3125,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_059,latin_hypercube,0.18319143502419688,15.88197118029406,0.9055502389711158,1.0263665290731898,1.199294739696747,1.123254214929162,1.1875001356014143,1.0721182429861695,-0.0011562839595693946,-0.1778230311998869,0.0018065877314876301,0.0037207491354392707,1.0,oracle_mpc,True,True,False,False,34.916666666666664,0.8020341906656325,0.002034190665632485,4.142178780165223,33.940003034772026,10.0,5.382663488921756,98,0.9591836734693877,4,891.4145071428497,6518.110099999831,0.95,0,False,False,False,True,51,0.5204081632653061,54,0.5510204081632653,7,0.07142857142857142,17,0.17346938775510204,current_change_violation;mpc_fallback
lhs_060,latin_hypercube,0.152987183838897,18.078696290894218,1.0610888722332965,0.8919793997980536,1.0831951030676494,0.8604220471785841,0.8975450942757105,1.09049457587494,0.0010183293914052512,-0.30580368018440507,-0.002188001828466836,0.0008883790980242969,1.0,nominal_mpc,True,True,False,False,39.416666666666664,0.7967023482687362,-0.00329765173126384,4.13234792334927,34.229384237509386,10.0,6.044544112011415,110,0.9545454545454546,5,999.5307127272182,6646.513599999707,0.95,0,False,False,False,True,51,0.4636363636363636,67,0.6090909090909091,6,0.05454545454545454,19,0.17272727272727273,current_change_violation;mpc_fallback
lhs_060,latin_hypercube,0.152987183838897,18.078696290894218,1.0610888722332965,0.8919793997980536,1.0831951030676494,0.8604220471785841,0.8975450942757105,1.09049457587494,0.0010183293914052512,-0.30580368018440507,-0.002188001828466836,0.0008883790980242969,1.0,oracle_mpc,True,True,False,False,38.0,0.7956573059673148,-0.004342694032685279,4.147568904892519,34.36685502561954,10.0,6.037329684398664,115,0.9304347826086956,8,1217.8146000000197,6825.593600000502,0.95,0,False,False,False,True,51,0.4434782608695652,79,0.6869565217391305,7,0.06086956521739131,29,0.25217391304347825,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_061,latin_hypercube,0.11912893921242625,24.341279073285463,0.9644533341578444,0.8232535666821243,0.9566067307343168,1.112283935933388,1.0101586996656309,0.9250717278123226,0.004392992856599011,-0.2699424786518514,-0.003413201327026671,-0.0039042378822180465,1.0,nominal_mpc,True,True,False,False,40.833333333333336,0.795230924229403,-0.004769075770597042,4.131353313339929,33.74220322504532,10.0,4.415424196551889,113,0.9469026548672567,6,994.625058407037,6130.835799999659,0.95,0,False,False,False,True,34,0.3008849557522124,88,0.7787610619469026,2,0.017699115044247787,18,0.1592920353982301,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_061,latin_hypercube,0.11912893921242625,24.341279073285463,0.9644533341578444,0.8232535666821243,0.9566067307343168,1.112283935933388,1.0101586996656309,0.9250717278123226,0.004392992856599011,-0.2699424786518514,-0.003413201327026671,-0.0039042378822180465,1.0,oracle_mpc,True,True,False,False,40.583333333333336,0.7974639721652462,-0.002536027834753818,4.145339085534351,33.9591705590117,10.0,5.658099049840736,127,0.8740157480314961,16,1375.873347244102,6480.9485000005225,0.95,0,False,False,False,True,32,0.25196850393700787,106,0.8346456692913385,4,0.031496062992125984,36,0.28346456692913385,current_change_violation;optimizer_success_fraction;mpc_fallback
