scenario_id,scenario_kind,ambient_temperature_c,resistance_multiplier,heat_capacity_multiplier,thermal_resistance_multiplier,ann_feasible,nominal_mpc_feasible,oracle_mpc_feasible,nominal_charge_time_min,oracle_charge_time_min,nominal_final_soc,oracle_final_soc,nominal_infeasibility_reasons,oracle_infeasibility_reasons,scenario_class
lhs_032,latin_hypercube,28.4339301206276,1.0195116235396622,1.148485607093304,1.178798149659868,False,False,False,58.5,56.16666666666666,0.7992662798128826,0.7991386166401137,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,teacher_and_ann_infeasible
lhs_033,latin_hypercube,26.01535028958154,0.9151913849576042,0.8930999618995831,1.121627334179832,False,False,False,51.083333333333336,50.75,0.8027320911102963,0.8030753215355046,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,teacher_and_ann_infeasible
lhs_034,latin_hypercube,26.632762770207165,1.081881071339322,0.9131572380719232,0.9733246721245232,False,False,False,60.0,60.0,0.7718192223458411,0.7729445210739039,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback,teacher_and_ann_infeasible
lhs_035,latin_hypercube,29.886330079519823,0.9600968963556864,0.8769413442815674,1.1527803142822717,False,False,False,60.0,60.0,0.724628148484365,0.7278564053544322,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback,teacher_and_ann_infeasible
lhs_036,latin_hypercube,18.74201095278477,0.8544688546217905,1.0727994757583854,0.9863871997599026,True,False,False,27.916666666666668,27.916666666666668,0.7967831149658063,0.7975166577402457,current_change_violation;mpc_fallback,current_change_violation;mpc_fallback,ann_feasible_teachers_failed_unresolved
lhs_037,latin_hypercube,24.101700334672053,1.1177883599323604,0.9976284366736256,0.8666459903852725,True,False,False,35.5,36.083333333333336,0.7956477102438516,0.7944337298814247,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,ann_feasible_teachers_failed_unresolved
lhs_038,latin_hypercube,17.808809433140873,1.1762929665357258,0.8528982542831697,1.0906390434377686,False,False,False,47.583333333333336,48.41666666666666,0.7973387712388398,0.7988663681396129,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,teacher_and_ann_infeasible
lhs_039,latin_hypercube,20.420473664676884,1.0353982361978695,0.880338978964447,0.8189723692673428,True,False,False,32.0,32.5,0.8000530928620562,0.8000592278739405,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,ann_feasible_teachers_failed_unresolved
lhs_040,latin_hypercube,20.766846088821573,0.974989260979851,0.9751416508210043,0.9636435530623024,False,False,False,38.583333333333336,38.583333333333336,0.7951831698851579,0.7952608516462794,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,teacher_and_ann_infeasible
lhs_041,latin_hypercube,15.248252998446368,1.0179636328459298,0.8972967093567532,0.9621334953977512,True,False,False,35.416666666666664,35.416666666666664,0.7984176630247778,0.7978617441567167,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,ann_feasible_teachers_failed_unresolved
