coverage_source,minimum_prediction_margin,next_polarization_v,next_soc,plan_block_00_a,plan_block_01_a,plan_block_02_a,split,state_polarization_v,state_soc,step_index,teacher_current_a,teacher_objective,teacher_optimizer_success,teacher_prediction_feasible,teacher_solve_time_s,teacher_used_fallback,terminal_voltage_v,trajectory_id
terminal_level1r,0.0,0.0503661514488175,0.7551804624984846,5.648754093307666,2.767790809434165,0.2281860666451845,train,0.0499823955631737,0.7536113641392325,8,5.648754093307666,0.0224405335251359,True,True,0.0603485999963595,False,4.168926485587493,level1r_terminal_001
terminal_level1r,-8.881784197001252e-16,0.0505581409378828,0.7567380424000423,5.607287645607647,2.5718359568182816,0.1619651455994019,train,0.0503661514488175,0.7551804624984846,9,5.607287645607647,0.0204919195887044,True,True,0.0590336999957799,False,4.169902983368144,level1r_terminal_001
terminal_level1r,0.0,0.0506073687367546,0.7582841928577281,5.566141647668964,2.3776547191944517,0.0961287500176215,train,0.0505581409378828,0.7567380424000423,10,5.566141647668964,0.0186770623065928,True,True,0.0593970999980228,False,4.170683706117029,level1r_terminal_001
terminal_level1r,-8.881784197001252e-16,0.0505504897023136,0.759819001075992,5.525309585750199,2.1850449806792573,0.0309672033075543,train,0.0506073687367546,0.7582841928577281,11,5.525309585750199,0.016993252906244,True,True,0.0506738000040059,False,4.17131760335844,level1r_terminal_001
terminal_level1r,0.0,0.0504149199213217,0.7613425527546249,5.484786043078592,1.975890024424547,0.0,train,0.0505504897023136,0.759819001075992,12,5.484786043078592,0.0154384156826729,True,True,0.0488516999976127,False,4.171841296473602,level1r_terminal_001
terminal_level1r,0.0,0.0502211640797031,0.7628549323178193,5.444566427499927,1.7532556792976015,1.1102230246251563e-16,train,0.0504149199213217,0.7613425527546249,13,5.444566427499927,0.0140131020340906,True,True,0.0476347000003443,False,4.172282184254792,level1r_terminal_001
terminal_level1r,0.0,0.049984556545584,0.7643562230866267,5.404646767706313,1.5323057382202896,0.0,train,0.0502211640797031,0.7628549323178193,14,5.404646767706313,0.0127151190255856,True,True,0.0644016000005649,False,4.172660766141643,level1r_terminal_001
terminal_level1r,0.0,0.0497165638570542,0.7658465074090621,5.365023560767795,1.3130383979375924,1.1344734244276315e-16,train,0.049984556545584,0.7643562230866267,15,5.365023560767795,0.0115418304872236,True,True,0.0628823000006377,False,4.172992380212766,level1r_terminal_001
terminal_level1r,-8.881784197001252e-16,0.0494257591008779,0.7673258667585184,5.325693658042521,1.0952095037490537,1.6912273532732546e-17,train,0.0497165638570542,0.7658465074090621,16,5.325693658042521,0.0104906431074893,True,True,0.0636557000034372,False,4.1732885033612455,level1r_terminal_001
terminal_level1r,3.423598293750274e-09,0.0491185506155511,0.7687943817817968,5.286654083802157,0.8793746151016526,0.0,train,0.0494257591008779,0.7673258667585184,17,5.286654083802157,0.0095590064381622,True,True,0.0487875999970128,False,4.173557721895321,level1r_terminal_001
terminal_level1r,0.0061035486438809,0.0484069298307194,0.7702045928328498,5.076759783790751,0.8150520490864612,0.0,train,0.0491185506155511,0.7687943817817968,18,5.076759783790751,0.0087183877337703,True,True,0.0497918999972171,False,4.170154117217447,level1r_terminal_001
terminal_level1r,0.0129597057595454,0.0473478682816926,0.7715510751355735,4.847336289805535,0.7782191158484102,3.701733225570451e-17,train,0.0484069298307194,0.7702045928328498,19,4.847336289805535,0.0079482084252826,True,True,0.0530942999976105,False,4.165874421184682,level1r_terminal_001
terminal_level1r,0.019506870278116,0.0460526352964127,0.7728367110394199,4.6282892538469005,0.7430377917934222,1.8591928597360562e-17,train,0.0473478682816926,0.7715510751355735,20,4.6282892538469005,0.0072460664826783,True,True,0.0514485999956377,False,4.161408712494757,level1r_terminal_001
terminal_level1r,0.0257593173538239,0.0446033776988125,0.7740642479388175,4.4191328378315005,0.7094585179272295,0.0,train,0.0460526352964127,0.7728367110394199,21,4.4191328378315005,0.006605950347908,True,True,0.0473877999975229,False,4.156860606627953,level1r_terminal_001
terminal_level1r,0.0317301436610337,0.0430605398891637,0.7752363091293327,4.219420285855045,0.6774085268881079,0.0,train,0.0446033776988125,0.7740642479388175,22,4.219420285855045,0.0060223818614864,True,True,0.0441731000028084,False,4.152305303520474,level1r_terminal_001
terminal_level1r,0.0374311166367391,0.0414684238247302,0.776355405583323,4.028747234365021,0.6467856702389823,0.0,train,0.0430605398891637,0.7752363091293327,23,4.028747234365021,0.0054903666241202,True,True,0.0463988000046811,False,4.147797088510745,level1r_terminal_001
terminal_level1r,-8.881784197001252e-16,0.0698428140546385,0.7427141913323735,5.978231653687524,4.334557614432077,0.7601416584007723,terminal_test,0.075,0.7410535714285714,0,5.978231653687524,0.0424030639523964,True,True,0.0408685000002151,False,4.189149337669654,level1r_terminal_002
terminal_level1r,0.0,0.0658840973236825,0.7443627522237662,5.934819209013836,4.127315673036889,0.6896365630937771,terminal_test,0.0698428140546385,0.7427141913323735,1,5.934819209013836,0.0393175663600865,True,True,0.048086399998283,False,4.184629553275892,level1r_terminal_002
terminal_level1r,-8.881784197001252e-16,0.062822682124396,0.7459993142736637,5.8916233796308,3.9215418256956975,0.6194866737997489,terminal_test,0.0658840973236825,0.7443627522237662,2,5.8916233796308,0.0363892098859319,True,True,0.055489900005341,False,4.181301504472316,level1r_terminal_002
terminal_level1r,-8.881784197001252e-16,0.0604332623063472,0.7476239443188214,5.84866816256749,3.717239255920147,0.5506515161432577,terminal_test,0.062822682124396,0.7459993142736637,3,5.84866816256749,0.0336147231637815,True,True,0.0506117999975685,False,4.17886459236138,level1r_terminal_002
terminal_level1r,0.0,0.0585472830655269,0.7492367140227003,5.805970933964263,3.514923705425807,0.4816703848757603,terminal_test,0.0604332623063472,0.7476239443188214,4,5.805970933964263,0.0309909348885372,True,True,0.0531478000048082,False,4.177093944559069,level1r_terminal_002
terminal_level1r,0.0,0.0570386447917287,0.7508376985007993,5.76354412115635,3.314049843414149,0.4131377415597466,terminal_test,0.0585472830655269,0.7492367140227003,5,5.76354412115635,0.0285147578867761,True,True,0.0602965999933076,False,4.175821338960928,level1r_terminal_002
terminal_level1r,2.664535259100376e-15,0.0558130082494435,0.7524269752934418,5.721396453513321,3.1136944349618445,0.3458880739313782,terminal_test,0.0570386447917287,0.7508376985007993,6,5.721396453513321,0.0261831785170188,True,True,0.0838685000053374,False,4.174920932989006,level1r_terminal_002
terminal_level1r,0.0,0.0547997938828649,0.7540046235984834,5.679533898149663,2.915496747087221,0.2786466829506031,terminal_test,0.0558130082494435,0.7524269752934418,7,5.679533898149663,0.023993251797389,True,True,0.0699788999991142,False,4.174298587774373,level1r_terminal_002
terminal_level1r,8.881784197001252e-16,0.0539461965700876,0.755570723698453,5.63796035989041,2.7187203007655265,0.2119278289681122,terminal_test,0.0547997938828649,0.7540046235984834,8,5.63796035989041,0.0219420917919267,True,True,0.0631308999945758,False,4.173883881677482,level1r_terminal_002
terminal_level1r,0.0,0.0532127081161056,0.7571253565331417,5.596678204879314,2.523645564703398,0.1452323694100521,terminal_test,0.0539461965700876,0.755570723698453,9,5.596678204879314,0.0200268695242764,True,True,0.051520300003176,False,4.173624135677199,level1r_terminal_002
terminal_level1r,0.0,0.0525697676711859,0.7586686033809902,5.555688652254456,2.329511593229788,0.0798490249537557,terminal_test,0.0532127081161056,0.7571253565331417,10,5.555688652254456,0.0182448086864566,True,True,0.069186400003673,False,4.173479943820035,level1r_terminal_002
terminal_level1r,0.0,0.0519952559397282,0.760200545621859,5.514992067127939,2.137072372002191,0.0146440030422817,terminal_test,0.0525697676711859,0.7586686033809902,11,5.514992067127939,0.016593184060059,True,True,0.0527375999954529,False,4.173421829590943,level1r_terminal_002
terminal_level1r,0.0,0.0514726206209402,0.7617212645606732,5.474588179731113,1.920081205418944,0.0,terminal_test,0.0519952559397282,0.760200545621859,12,5.474588179731113,0.0150706042646311,True,True,0.0449827999982517,False,4.173427744575542,level1r_terminal_002
terminal_level1r,0.0,0.0509894740681688,0.7632308412965972,5.434476249326498,1.697972222818935,0.0,terminal_test,0.0514726206209402,0.7617212645606732,13,5.434476249326498,0.0136772794567851,True,True,0.0582008000055793,False,4.173481197232754,level1r_terminal_002
terminal_level1r,0.0,0.0505365442106137,0.7647293566262635,5.394655186798488,1.4772106361048345,0.0,terminal_test,0.0509894740681688,0.7632308412965972,14,5.394655186798488,0.0124106423704526,True,True,0.0516368999960832,False,4.173569853047138,level1r_terminal_002
terminal_level1r,2.664535259100376e-15,0.0501068897473497,0.7662168909724675,5.355123646334449,1.2588882893279676,1.11861032148133e-16,terminal_test,0.0505365442106137,0.7647293566262635,15,5.355123646334449,0.0112680605202943,True,True,0.0544601000001421,False,4.173684487316037,level1r_terminal_002
terminal_level1r,0.0,0.0496953130410051,0.7676935243319067,5.3158800939811695,1.0410925514639622,0.0,terminal_test,0.0501068897473497,0.7662168909724675,16,5.3158800939811695,0.0102469468317171,True,True,0.0481779999972786,False,4.173818201739505,level1r_terminal_002
terminal_level1r,0.0007495091795526,0.0492496856896081,0.769153498421944,5.255906724134049,0.843757662361629,0.0,terminal_test,0.0496953130410051,0.7676935243319067,17,5.255906724134049,0.0093443643583462,True,True,0.0479458000045269,False,4.173517333483234,level1r_terminal_002
terminal_level1r,0.0078486625025204,0.0483709587639527,0.770547479811354,5.018333001875635,0.8056691336132611,0.0,terminal_test,0.0492496856896081,0.769153498421944,18,5.018333001875635,0.0085188786154999,True,True,0.0527603000009548,False,4.169376560686032,level1r_terminal_002
terminal_level1r,0.0146260003404421,0.0471929417777932,0.7718784693527797,4.791562349132661,0.7692493513388698,0.0,terminal_test,0.0483709587639527,0.770547479811354,19,4.791562349132661,0.0077663243180814,True,True,0.0530094999994616,False,4.164971088682679,level1r_terminal_002
terminal_level1r,0.021098980403444,0.0458144317924876,0.7731493067542408,4.575014645259978,0.734497006874925,0.0,terminal_test,0.0471929417777932,0.7718784693527797,20,4.575014645259978,0.0070802486334606,True,True,0.0579249000002164,False,4.160425172655892,level1r_terminal_002
terminal_level1r,0.0272793426562332,0.0443084109107297,0.774362717122054,4.368277324127337,0.701293803588161,0.0,terminal_test,0.0458144317924876,0.7731493067542408,21,4.368277324127337,0.0064547823660676,True,True,0.0626265999962925,False,4.155831479357555,level1r_terminal_002
terminal_level1r,0.0331814152700111,0.0427283895333767,0.7755212922514891,4.170870465966559,0.6696014851271999,1.894553723828254e-17,terminal_test,0.0443084109107297,0.774362717122054,22,4.170870465966559,0.0058845680372835,True,True,0.0516158000027644,False,4.1512553152638105,level1r_terminal_002
terminal_level1r,0.038817893891335,0.041113424490165,0.7766275047796114,3.98236510124017,0.6393637257754318,0.0,terminal_test,0.0427283895333767,0.7755212922514891,23,3.98236510124017,0.00536472633219,True,True,0.0611218999983975,False,4.1467434769329214,level1r_terminal_002
terminal_level1r,8.881784197001252e-16,0.0230612386783963,0.743134003633103,5.9724130791709085,4.278399971704684,0.7402671449278924,terminal_test,0.0125,0.741475,0,5.9724130791709085,0.0415759211178338,True,True,0.0587532999998074,False,4.1269220380657226,level1r_terminal_003
terminal_level1r,0.0,0.0308615190982054,0.7447805891731639,5.927707944219379,4.072379751188072,0.6703910753049042,terminal_test,0.0230612386783963,0.743134003633103,1,5.927707944219379,0.0385372305388171,True,True,0.0585835000019869,False,4.138091568920243,level1r_terminal_003
terminal_level1r,0.0,0.0365970887891181,0.746414912862727,5.8835652824268605,3.867352121971384,0.6011128581262484,terminal_test,0.0308615190982054,0.7447805891731639,2,5.8835652824268605,0.0356529987064004,True,True,0.0513111999971442,False,4.146500450678039,level1r_terminal_003
terminal_level1r,0.0,0.0407887986551223,0.7480371133676808,5.83992181783343,3.6640452313017433,0.5321506973380694,terminal_test,0.0365970887891181,0.746414912862727,3,5.83992181783343,0.0329205154529349,True,True,0.0506483999997726,False,4.1528437276371495,level1r_terminal_003
terminal_level1r,0.0,0.0438262870553081,0.7496473160453346,5.796729639553828,3.4622956059547487,0.4635214374647178,terminal_test,0.0407887986551223,0.7480371133676808,4,5.796729639553828,0.0303370125839213,True,True,0.0518655999985639,False,4.1576413588230645,level1r_terminal_003
terminal_level1r,-2.664535259100376e-15,0.0460010335035065,0.7512456361384972,5.753952335384872,3.2613075782048173,0.395770112225026,terminal_test,0.0438262870553081,0.7496473160453346,5,5.753952335384872,0.0278996936093565,True,True,0.0468486000027041,False,4.161282323576332,level1r_terminal_003
terminal_level1r,0.0,0.0475310858332929,0.7528321811660976,5.7115620993615055,3.0622042855516183,0.328270963388321,terminal_test,0.0460010335035065,0.7512456361384972,6,5.7115620993615055,0.0256057565435039,True,True,0.0537835000068298,False,4.164057616532589,level1r_terminal_003
terminal_level1r,-2.664535259100376e-15,0.0485795583598738,0.7544070527127412,5.669537567916777,2.864880840576929,0.2609721868075634,terminal_test,0.0475310858332929,0.7528321811660976,7,5.669537567916777,0.0234524076923147,True,True,0.0526228000016999,False,4.166184930860444,level1r_terminal_003
terminal_level1r,0.0,0.0492684701826713,0.7559703477686027,5.6278622011014665,2.66822588544654,0.194519702284899,terminal_test,0.0485795583598738,0.7544070527127412,8,5.6278622011014665,0.0214368723092381,True,True,0.0492496000006212,False,4.16782712356229,level1r_terminal_003
terminal_level1r,0.0,0.0496890974905075,0.7575221597329251,5.586523071560732,2.473283115423976,0.1285513679987723,terminal_test,0.0492684701826713,0.7559703477686027,9,5.586523071560732,0.0195564036714332,True,True,0.0595095999960904,False,4.169106029194289,level1r_terminal_003
terminal_level1r,2.664535259100376e-15,0.0499097180245529,0.759062579165855,5.545509958547539,2.280270778438779,0.0626065773638059,terminal_test,0.0496890974905075,0.7575221597329251,10,5.545509958547539,0.0178082866738039,True,True,0.0476642000066931,False,4.170112793781959,level1r_terminal_003
terminal_level1r,-1.7763568394002505e-15,0.049981404638757,0.7605916943520034,5.504814670134102,2.0867082488479034,5.551115123125783e-17,terminal_test,0.0499097180245529,0.759062579165855,11,5.504814670134102,0.0161898435402156,True,True,0.0419356999991578,False,4.170915605526466,level1r_terminal_003
terminal_level1r,0.0,0.0499423594082475,0.7621095917231515,5.464430536133559,1.8629379437562363,1.9428902930940242e-16,terminal_test,0.049981404638757,0.7605916943520034,12,5.464430536133559,0.0147007042192563,True,True,0.0430988000007346,False,4.171565478074248,level1r_terminal_003
terminal_level1r,0.0,0.0498211559352442,0.7636163561755769,5.424352028731414,1.6412067969750002,5.551115123125783e-17,terminal_test,0.0499423594082475,0.7621095917231515,13,5.424352028731414,0.0133402032151885,True,True,0.0478206999978283,False,4.172100576927385,level1r_terminal_003
terminal_level1r,0.0,0.0496391648876867,0.7651120713085362,5.3845744786535885,1.421050326381856,0.0,terminal_test,0.0498211559352442,0.7636163561755769,14,5.3845744786535885,0.0121056865915941,True,True,0.0558323000004747,False,4.172549455991103,level1r_terminal_003
terminal_level1r,0.0,0.0494123685218537,0.7665968196037599,5.34509386280554,1.202535540075707,4.930380657631324e-32,terminal_test,0.0496391648876867,0.7651120713085362,15,5.34509386280554,0.0109945420069167,True,True,0.0683560000034049,False,4.172933478805001,level1r_terminal_003
terminal_level1r,-8.881784197001252e-15,0.0491527181095933,0.7680706825608096,5.305906645378855,0.9801969064810948,0.0,terminal_test,0.0494123685218537,0.7665968196037599,16,5.305906645378855,0.0100042460688838,True,True,0.0346206999965943,False,4.173268629843765,level1r_terminal_003
terminal_level1r,0.0025865395825102,0.048702690743652,0.7695135946283709,5.194483443220684,0.8339656877587724,0.0,terminal_test,0.0491527181095933,0.7680706825608096,17,5.194483443220684,0.0091274585010683,True,True,0.0465952000013203,False,4.17201908914045,level1r_terminal_003
terminal_level1r,0.0096000260074511,0.0478272194020508,0.770891306496474,4.959762725171264,0.7962529337361155,1.848857412328818e-17,terminal_test,0.048702690743652,0.7695135946283709,18,4.959762725171264,0.0083211440048653,True,True,0.0621873999989475,False,4.16791873430828,level1r_terminal_003
terminal_level1r,0.0162990450140965,0.0466576642061207,0.7722067557910742,4.735617460560829,0.7602820921826451,0.0,terminal_test,0.0478272194020508,0.770891306496474,19,4.735617460560829,0.0075860556512186,True,True,0.0499010999992606,False,4.163557224645719,level1r_terminal_003
terminal_level1r,0.0226960363454802,0.0452913166021214,0.7734627585992736,4.52161010951759,0.7259247978078681,1.8648939100604492e-17,terminal_test,0.0466576642061207,0.7722067557910742,20,4.52161010951759,0.0069159060459482,True,True,0.0605379999979049,False,4.159059349213395,level1r_terminal_003
terminal_level1r,0.0288044134217475,0.0437999260823966,0.7746620035809676,4.3172819340982045,0.6931078779235599,1.8796567970312425e-17,terminal_test,0.0452913166021214,0.7734627585992736,21,4.3172819340982045,0.0063049572756297,True,True,0.0526539999991655,False,4.154515261551765,level1r_terminal_003
terminal_level1r,0.0346375650479195,0.0422361435987392,0.7758070536980121,4.122180421360259,0.6617848996640573,0.0,terminal_test,0.0437999260823966,0.7746620035809676,22,4.122180421360259,0.0057479785484905,True,True,0.0507052999964798,False,4.149989586092191,level1r_terminal_003
terminal_level1r,0.0402075928960545,0.040638423003158,0.7769003576122133,3.9358940911244327,0.6318789482865931,0.0,terminal_test,0.0422361435987392,0.7758070536980121,23,3.9358940911244327,0.0052402031130344,True,True,0.0466082999992067,False,4.145528606030411,level1r_terminal_003
terminal_level1r,0.0,0.060440524908044,0.7435511610682148,5.957036988430379,4.228869142195927,0.7235481316474809,train,0.0625,0.7418964285714286,0,5.957036988430379,0.0408150736611983,True,True,0.0504102999984752,False,4.176990771715733,level1r_terminal_004
terminal_level1r,8.881784197001252e-16,0.058799551784907,0.7451938046346903,5.913516839311832,4.022853187716381,0.6537464176101404,train,0.060440524908044,0.7435511610682148,1,5.913516839311832,0.0378106615968709,True,True,0.0697741999974823,False,4.175560855273869,level1r_terminal_004
terminal_level1r,0.0,0.0574723912029766,0.7468244380675135,5.870280358163547,3.817584342773528,0.5845291839934503,train,0.058799551784907,0.7451938046346903,2,5.870280358163547,0.0349614295875146,True,True,0.0687638000017614,False,4.174544109971616,level1r_terminal_004
terminal_level1r,0.0,0.0563807205873253,0.7484431420559116,5.82733435823296,3.6144882783959313,0.515334731162438,train,0.0574723912029766,0.7468244380675135,3,5.82733435823296,0.0322642438375312,True,True,0.0816231999997398,False,4.173836065988379,level1r_terminal_004
terminal_level1r,2.664535259100376e-15,0.055465942199789,0.7500499985455719,5.784683362777258,3.412880115272773,0.4466000874521844,train,0.0563807205873253,0.7484431420559116,4,5.784683362777258,0.0297160366557784,True,True,0.0680522000038763,False,4.173358573267915,level1r_terminal_004
terminal_level1r,0.0,0.0546842143083395,0.7516450902639437,5.742330186138459,3.2118011111847955,0.3791555250443454,train,0.055465942199789,0.7500499985455719,5,5.742330186138459,0.0273138015791143,True,True,0.0832477000003564,False,4.173053171304079,level1r_terminal_004
terminal_level1r,0.0,0.0540027340508154,0.7532285003662792,5.70027636840804,3.0129131528672533,0.3116677070809543,train,0.0546842143083395,0.7516450902639437,6,5.70027636840804,0.0250545919451175,True,True,0.0838570000050822,False,4.172876129139321,level1r_terminal_004
terminal_level1r,-8.881784197001252e-16,0.0533969566795648,0.7548003121719921,5.658522500566197,2.815455547270559,0.2446987531542551,train,0.0540027340508154,0.7532285003662792,7,5.658522500566197,0.0229355139121388,True,True,0.0621841000029235,False,4.17279473483387,level1r_terminal_004
terminal_level1r,0.0,0.0528485153039413,0.756360608968571,5.617068467684238,2.619637071302902,0.1781109726220957,train,0.0533969566795648,0.7548003121719921,8,5.617068467684238,0.0209537262663014,True,True,0.0805935999960638,False,4.17278451965228,level1r_terminal_004
terminal_level1r,0.0,0.0523436646687302,0.7579094738660245,5.575913630832396,2.4248346339140974,0.1122091108403805,train,0.0528485153039413,0.756360608968571,9,5.575913630832396,0.0191064376879446,True,True,0.0886093000008259,False,4.172827181503344,level1r_terminal_004
terminal_level1r,-1.7763568394002505e-15,0.0518721169589844,0.7594469896891171,5.535056963133143,2.2322044874313183,0.0457784508590516,train,0.0523436646687302,0.7579094738660245,10,5.535056963133143,0.0173909061735393,True,True,0.0821993999998085,False,4.172909031484966,level1r_terminal_004
terminal_level1r,0.0,0.0514261708761716,0.7609732388978704,5.494497151511795,2.0303788861803054,0.0,train,0.0518721169589844,0.7594469896891171,11,5.494497151511795,0.0158046058648895,True,True,0.0709139999962644,False,4.173019831758968,level1r_terminal_004
terminal_level1r,-8.881784197001252e-16,0.0510000601078661,0.7624883035291998,5.454232672786141,1.8072182259510383,0.0,train,0.0514261708761716,0.7609732388978704,12,5.454232672786141,0.0143478832948391,True,True,0.07380810000177,False,4.17315192617619,level1r_terminal_004
terminal_level1r,8.881784197001252e-16,0.0505894659237102,0.7639922651543548,5.414261850557993,1.5859320774283534,1.249000902703301e-16,train,0.0510000601078661,0.7624883035291998,13,5.414261850557993,0.0130191563027146,True,True,0.0741015000021434,False,4.173299589905348,level1r_terminal_004
terminal_level1r,0.0,0.0501911525527166,0.7654852048481731,5.374582897745759,1.3662744975482604,0.0,train,0.0505894659237102,0.7639922651543548,14,5.374582897745759,0.0118157725571625,True,True,0.0558509000038611,False,4.173458542896599,level1r_terminal_004
terminal_level1r,0.0,0.0498026944121493,0.7669672031671654,5.335193948372209,1.1480409464703778,0.0,train,0.0501911525527166,0.7654852048481731,15,5.335193948372209,0.0107351241818905,True,True,0.0648530999969807,False,4.1736255859082725,level1r_terminal_004
terminal_level1r,8.881784197001252e-16,0.04942227204972,0.768438340134198,5.296093081317246,0.93140760743834,3.7478154920542146e-17,train,0.0498026944121493,0.7669672031671654,16,5.296093081317246,0.0097746473318165,True,True,0.0787007999970228,False,4.173798328222018,level1r_terminal_004
terminal_level1r,0.004371827374241,0.0487671672966289,0.7698646437167238,5.1346928970930135,0.8243368763210653,0.0,train,0.04942227204972,0.768438340134198,17,5.1346928970930135,0.0089184682022986,True,True,0.0659001000021817,False,4.171358890717213,level1r_terminal_004
terminal_level1r,0.0113068352168488,0.0477443353929208,0.7712264850212721,4.902628696374084,0.7871097519374612,0.0,train,0.0487671672966289,0.7698646437167238,18,4.902628696374084,0.0081306124113941,True,True,0.0598696000015479,False,4.1670945103678125,level1r_terminal_004
terminal_level1r,0.0179288141079965,0.0464704600962789,0.7725267836950618,4.681075225643,0.7515393880854815,0.0,train,0.0477443353929208,0.7712264850212721,19,4.681075225643,0.0074123588279692,True,True,0.0451669999965815,False,4.162626005678543,level1r_terminal_004
terminal_level1r,0.0242517174522234,0.0450317571927998,0.7737683265349942,4.469554223756654,0.717553167150051,3.7358109663392515e-17,train,0.0464704600962789,0.7725267836950618,20,4.469554223756654,0.0067575553062528,True,True,0.055215299995325,False,4.158062603383393,level1r_terminal_004
terminal_level1r,0.0302903214368397,0.04349160458497,0.774953762772591,4.267570455348695,0.6851260557546667,0.0,train,0.0450317571927998,0.7737683265349942,21,4.267570455348695,0.0061605940618779,True,True,0.0609508999987156,False,4.153482574888312,level1r_terminal_004
terminal_level1r,0.0360569611858583,0.041896460667136,0.776085624635067,4.074702704913795,0.6541752411331277,0.0,train,0.04349160458497,0.774953762772591,22,4.074702704913795,0.0056163682718275,True,True,0.062674100001459,False,4.148942803821603,level1r_terminal_004
terminal_level1r,0.0415625511478783,0.0402802249278138,0.7771663396682705,3.8905741195325056,0.6246030635333711,0.0,train,0.041896460667136,0.776085624635067,23,3.8905741195325056,0.0051202207029123,True,True,0.0662766000023111,False,4.144484090857246,level1r_terminal_004
terminal_level1r,0.0,0.0417125700670986,0.7439700884137384,5.948032575172522,4.174762230251143,0.7054822737521194,train,0.0375,0.7423178571428571,0,5.948032575172522,0.040025027312927,True,True,0.0626245999956154,False,4.152195483196451,level1r_terminal_005
terminal_level1r,-8.881784197001252e-16,0.0447638438634895,0.7456101010881309,5.904045627812975,3.969278612932448,0.6356133788086318,train,0.0417125700670986,0.7439700884137384,1,5.904045627812975,0.0370629418050545,True,True,0.0730308999991393,False,4.157025294487978,level1r_terminal_005
terminal_level1r,0.0,0.0469470964507442,0.7472380121951512,5.860479985273188,3.7647392155565433,0.5665031342882657,train,0.0447638438634895,0.7456101010881309,2,5.860479985273188,0.0342545152765746,True,True,0.0932355000040843,False,4.160691293873293,level1r_terminal_005
terminal_level1r,0.0,0.0484817187972431,0.7488539309845614,5.817307641876714,3.561885240811196,0.4977327038891919,train,0.0469470964507442,0.7472380121951512,3,5.817307641876714,0.0315968397747717,True,True,0.0739603999973042,False,4.163486268955968,level1r_terminal_005
terminal_level1r,0.0,0.0495318299078036,0.7504579607274072,5.774507074244852,3.360532292479161,0.4294908228828014,train,0.0484817187972431,0.7488539309845614,4,5.774507074244852,0.029087012731387,True,True,0.0628871000008075,False,4.165629254258864,level1r_terminal_005
terminal_level1r,0.0,0.0502202003844692,0.7520502000642244,5.7320616125419885,3.1606284834150253,0.361686277856269,train,0.0495318299078036,0.7504579607274072,5,5.7320616125419885,0.0267221493374312,True,True,0.0680136000009952,False,4.1672841102902645,level1r_terminal_005
terminal_level1r,0.0,0.0506386685125558,0.7536307440147769,5.689958221988992,2.962145453864317,0.2943916847910506,train,0.0502202003844692,0.7520502000642244,6,5.689958221988992,0.0244993908915591,True,True,0.0931615000008605,False,4.16857342237062,level1r_terminal_005
terminal_level1r,-8.881784197001252e-16,0.0508559324374677,0.7551996847345809,5.648186591294067,2.7656224957061557,0.2271937538005073,train,0.0506386685125558,0.7536307440147769,7,5.648186591294067,0.0224159109257274,True,True,0.0874848000021302,False,4.169588898215726,level1r_terminal_005
terminal_level1r,-8.881784197001252e-16,0.0509233794194205,0.7567571120819936,5.606738450685916,2.569706778740425,0.1605772741830141,train,0.0508559324374677,0.7551996847345809,8,5.606738450685916,0.0204689179602063,True,True,0.0589418999952613,False,4.17039914627215,level1r_terminal_005
terminal_level1r,0.0,0.0508794466444058,0.7583031140435799,5.565607061710529,2.3752881768876595,0.0953477519928256,train,0.0509233794194205,0.7567571120819936,9,5.565607061710529,0.0186556598502678,True,True,0.069482799997786,False,4.171055494617755,level1r_terminal_005
terminal_level1r,0.0,0.0507528835060395,0.7598377770534476,5.524786835523686,2.182775552023809,0.0302229287820496,train,0.0508794466444058,0.7583031140435799,10,5.524786835523686,0.0169734252283175,True,True,0.0599498000010498,False,4.171596344027251,level1r_terminal_005
terminal_level1r,2.664535259100376e-15,0.0505651920879956,0.7613611862332554,5.484273047308482,1.973143516727152,8.326672684688674e-17,train,0.0507528835060395,0.7598377770534476,11,5.484273047308482,0.0154201634805246,True,True,0.0793722000016714,False,4.17205042446015,level1r_terminal_005
terminal_level1r,0.0,0.0503324528659437,0.762873425572868,5.444061622605222,1.7505332780323015,2.220446049250313e-16,train,0.0505651920879956,0.7613611862332554,12,5.444061622605222,0.0139964208926889,True,True,0.0594076000052155,False,4.172439231209306,level1r_terminal_005
terminal_level1r,1.7763568394002505e-15,0.0500666904979156,0.7643745780666004,5.404148977436805,1.529604069991208,1.1796119636642288e-16,train,0.0503324528659437,0.762873425572868,13,5.404148977436805,0.0126999790373425,True,True,0.0593953999996301,False,4.172778847361089,level1r_terminal_005
terminal_level1r,8.881784197001252e-16,0.0497768955591083,0.7658647258162337,5.364531898679839,1.3103576643139545,0.0,train,0.0500666904979156,0.7643745780666004,14,5.364531898679839,0.0115282013515988,True,True,0.0502321000021765,False,4.173081307161073,level1r_terminal_005
terminal_level1r,8.881784197001252e-16,0.049469788891917,0.7673439501091619,5.325207454541819,1.09254057840661,3.469446951953629e-17,train,0.0497768955591083,0.7658647258162337,15,5.325207454541819,0.0104784944271796,True,True,0.0594204000008176,False,4.173355615935338,level1r_terminal_005
terminal_level1r,-1.7763568394002505e-15,0.049150393408821,0.768812331477929,5.286172927561849,0.8763273641076795,0.0,train,0.049469788891917,0.7673439501091619,16,5.286172927561849,0.0095483076225333,True,True,0.0637003000010736,False,4.173608513084275,level1r_terminal_005
