time_s,charge_current_a,latent_delta_output,soc,terminal_voltage_v,average_temperature_c,dnn_inference_time_s,source
1355.0,3.88692089484368,0.0073307971649968495,0.44900056759227147,3.8912462785782083,33.506019559649474,4.9500000000000004e-05,chen2020_dfn_structured_delta_dnn
1360.0,3.903402217860932,0.008240848053220007,0.45008484598612175,3.8927641022807036,33.5036987523244,4.63e-05,chen2020_dfn_structured_delta_dnn
1365.0,3.922066912216685,0.009332618118484348,0.45117430901729305,3.8943484070754697,33.50182294977776,4.6500000000000005e-05,chen2020_dfn_structured_delta_dnn
1370.0,3.943386750987718,0.010660323189053189,0.4522696942259008,3.896014985103415,33.50044938040759,4.64e-05,chen2020_dfn_structured_delta_dnn
1375.0,3.967978891802933,0.012296690158511592,0.4533719105847349,3.897777460059274,33.49965546868401,5.0400000000000005e-05,chen2020_dfn_structured_delta_dnn
1380.0,3.996645491681375,0.01433428162127276,0.4544820898879798,3.8996579272295673,33.49953441817877,5.0700000000000006e-05,chen2020_dfn_structured_delta_dnn
1385.0,4.030419149977454,0.016888434600276836,0.45560165076297343,3.9016844279289984,33.500204054690926,5.27e-05,chen2020_dfn_structured_delta_dnn
1390.0,4.0705807116077315,0.02008348057803616,0.45673236762730895,3.9038912683661247,33.501813694000134,0.00011690000000000001,chen2020_dfn_structured_delta_dnn
1395.0,4.118577924545598,0.02400321525902349,0.45787641705079385,3.9063185428077545,33.504548597736914,4.99e-05,chen2020_dfn_structured_delta_dnn
1400.0,4.175662282668083,0.028549933537605154,0.45903632324042387,3.9090033869027625,33.50862826589042,5.81e-05,chen2020_dfn_structured_delta_dnn
1405.0,4.241856152441946,0.03310902770834029,0.4602146166161022,3.91196129140659,33.51427833699603,5.69e-05,chen2020_dfn_structured_delta_dnn
1410.0,4.313700131393252,0.03593745256674952,0.4614128666526003,3.9151249216935913,33.52165865994908,4.9600000000000006e-05,chen2020_dfn_structured_delta_dnn
1415.0,4.381015968979497,0.0336706372919548,0.4626298155328724,3.918283025060293,33.530695044857,5.5100000000000004e-05,chen2020_dfn_structured_delta_dnn
1420.0,4.426726899836345,0.02285944636356413,0.4638594618939381,3.921055603226823,33.54090799060293,5.17e-05,chen2020_dfn_structured_delta_dnn
1425.0,4.437067238189323,0.005170215244554077,0.4650919805712129,3.923102490317848,33.55146499264055,5.5700000000000005e-05,chen2020_dfn_structured_delta_dnn
