trajectory_id,sampling_method,step_index,state_soc,state_polarization_fast_v,state_polarization_slow_v,state_average_temperature_c,state_previous_current_a,teacher_current_a,teacher_accepted,active_voltage_constraint,active_temperature_constraint,active_current_upper_constraint,active_current_change_constraint,next_soc,next_voltage_v,next_average_temperature_c,split
paper_ic_008,hammersley,6,0.11489202858889039,0.049380628698900926,0.017511454807296482,32.1981725893627,6.126609042454277,6.126609042454277,True,False,False,False,False,0.11659386443401658,3.5359177175481826,32.24628321444163,train
paper_ic_008,hammersley,7,0.11659386443401658,0.0510126040357303,0.020055644037363513,32.24628321444163,6.126609042454277,6.126609042454277,True,False,False,False,False,0.11829570027914277,3.543403034384029,32.29593919011249,train
paper_ic_009,hammersley,0,0.10688550420168068,0.028124999999999997,0.03333333333333333,25.672,4.489795918367347,6.489795918367341,True,False,False,False,True,0.10868822529011606,3.5261313189136163,25.770117286745837,train
paper_ic_009,hammersley,1,0.10868822529011606,0.03594076603851323,0.03554527287216081,25.770117286745837,6.489795918367341,6.489795918367341,True,False,False,False,False,0.11049094637855143,3.5382541820514373,25.87210766126124,train
paper_ic_009,hammersley,2,0.11049094637855143,0.04178923759555527,0.03768493588919086,25.87210766126124,6.489795918367341,6.489795918367341,True,False,False,False,False,0.11229366746698681,3.548811538534341,25.977051090810434,train
paper_ic_009,hammersley,3,0.11229366746698681,0.04616559934755525,0.03975468406543304,25.977051090810434,6.489795918367341,6.489795918367341,True,False,False,False,False,0.11409638855542219,3.558175682730339,26.084251272866958,train
paper_ic_009,hammersley,4,0.11409638855542219,0.049440393795569124,0.04175680191247795,26.084251272866958,6.489795918367341,6.489795918367341,True,False,False,False,False,0.11589910964385756,3.5666255656749923,26.193179341982653,train
paper_ic_009,hammersley,5,0.11589910964385756,0.05189089475606251,0.04369349929405676,26.193179341982653,6.489795918367341,8.489795918367344,True,False,False,False,True,0.11825738628784849,3.6238990178363077,26.369497642007786,train
paper_ic_009,hammersley,6,0.11825738628784849,0.05831488743708555,0.04658424239293002,26.369497642007786,8.489795918367344,8.489795918367344,True,False,False,False,False,0.12061566293183941,3.636734970889344,26.5502163029384,train
paper_ic_009,hammersley,7,0.12061566293183941,0.06312190677370279,0.049380528634855356,26.5502163029384,8.489795918367344,8.489795918367344,True,False,False,False,False,0.12297393957583033,3.6482242812545858,26.734322236158235,train
paper_ic_010,hammersley,0,0.10761029411764707,0.073125,0.06333333333333334,27.352,5.918367346938775,7.829242054183175,True,False,False,False,False,0.1097850835771424,3.6236833468836083,27.520361108972892,train
paper_ic_010,hammersley,1,0.1097850835771424,0.07268811724293388,0.06524633230267789,27.520361108972892,7.829242054183175,7.829242054183175,True,False,False,False,False,0.11195987303663772,3.6301749218221357,27.688548762796042,train
paper_ic_010,hammersley,2,0.11195987303663772,0.07236120157454351,0.06709682282218497,27.688548762796042,7.829242054183175,7.829242054183175,True,False,False,False,False,0.11413466249613305,3.636653511269065,27.85658414872787,train
paper_ic_010,hammersley,3,0.11413466249613305,0.0721165733476095,0.068886847394942,27.85658414872787,7.829242054183175,7.829242054183175,True,False,False,False,False,0.11630945195562838,3.643099443343671,28.02447574918698,train
paper_ic_010,hammersley,4,0.11630945195562838,0.07193352011645811,0.07061838178395766,28.02447574918698,7.829242054183175,7.829242054183175,True,False,False,False,False,0.1184842414151237,3.649498195103855,28.192222249285805,train
paper_ic_010,hammersley,5,0.1184842414151237,0.07179654293334668,0.07229333719293618,28.192222249285805,7.829242054183175,7.421860014884877,True,False,False,False,False,0.12054586919703617,3.64575290400609,28.344736419593634,train
paper_ic_010,hammersley,6,0.12054586919703617,0.07075904045453853,0.07370634169066334,28.344736419593634,7.421860014884877,7.421860014884877,True,False,False,False,False,0.12260749697894863,3.650881924626995,28.496549651746346,train
paper_ic_010,hammersley,7,0.12260749697894863,0.06998268613331522,0.07507317537377864,28.496549651746346,7.421860014884877,7.421860014884877,True,False,False,False,False,0.12466912476086109,3.6561263044985197,28.647770982427293,train
