initial_state_id,sampling_method,state_soc,state_polarization_fast_v,state_polarization_slow_v,state_average_temperature_c,state_previous_current_a,teacher_optimizer_success,teacher_prediction_feasible,teacher_accepted,teacher_status,teacher_objective,teacher_solve_time_s,teacher_minimum_constraint_margin
paper_ic_260,hammersley,0.28880777310924377,0.05642578125,0.0067901234567901226,27.37888,3.411078717201166,True,True,True,Optimization terminated successfully,3.6508274885468124,0.9547395999979926,-1.2514078662206884e-08
paper_ic_261,hammersley,0.28953256302521013,0.03392578125,0.03679012345679012,29.05888,4.839650145772595,True,True,True,Optimization terminated successfully,3.8309782331515105,0.6416293000002042,-2.9779059218526527e-09
paper_ic_262,hammersley,0.2902573529411765,0.07892578125,0.06679012345679011,30.738879999999998,6.2682215743440235,True,True,True,Optimization terminated successfully,4.0585080450643956,0.648281700003281,-1.668269078436424e-09
paper_ic_263,hammersley,0.29098214285714286,0.0058007812499999995,0.016790123456790124,32.41888,7.696793002915452,True,True,True,Optimization terminated successfully,4.169174455682029,0.4069111000026169,-1.3051320024715096e-09
paper_ic_264,hammersley,0.2917069327731093,0.050800781249999996,0.046790123456790116,26.03488,9.125364431486881,True,True,True,Optimization terminated successfully,3.526775168887648,0.644046099998377,-1.9981563070814445e-08
paper_ic_265,hammersley,0.2924317226890757,0.02830078125,0.07679012345679011,27.71488,0.7580174927113703,True,True,True,Optimization terminated successfully,3.746222793591742,1.086752900002466,-9.901981457005604e-10
paper_ic_266,hammersley,0.29315651260504205,0.07330078125,0.026790123456790122,29.39488,2.186588921282799,True,True,True,Optimization terminated successfully,3.809763374520444,0.9583409999977448,-4.227374006404716e-10
paper_ic_267,hammersley,0.2938813025210084,0.01705078125,0.05679012345679012,31.07488,3.6151603498542273,True,True,True,Optimization terminated successfully,4.007844177311028,0.8376772000010533,-2.6567903432805906e-10
paper_ic_268,hammersley,0.2946060924369748,0.06205078125,0.08679012345679012,32.75488,5.043731778425657,True,True,True,Optimization terminated successfully,4.2705819496437245,1.0398222000003443,-4.926241814473542e-08
paper_ic_269,hammersley,0.2953308823529412,0.03955078125,0.0012345679012345679,26.37088,6.4723032069970845,True,True,True,Optimization terminated successfully,3.4272504654421616,0.8416763000022911,-3.781934765356709e-10
paper_ic_270,hammersley,0.2960556722689076,0.08455078125,0.031234567901234567,28.05088,7.900874635568512,True,True,True,Optimization terminated successfully,3.6196901205774705,0.6367609999979322,-7.736673524050275e-10
paper_ic_271,hammersley,0.29678046218487397,0.00298828125,0.061234567901234556,29.73088,9.32944606413994,True,True,True,Optimization terminated successfully,3.8049774041156357,0.6442072999998345,-3.488764832582092e-10
paper_ic_272,hammersley,0.29750525210084033,0.04798828125,0.011234567901234567,31.41088,0.9620991253644315,True,True,True,Optimization terminated successfully,3.9445011167180084,0.9222357999969972,-9.097156805637496e-09
paper_ic_273,hammersley,0.2982300420168067,0.025488281249999998,0.041234567901234566,33.09088,2.39067055393586,True,True,True,Optimization terminated successfully,4.180143142050388,1.4385246999991068,-1.5478981651995127e-08
paper_ic_274,hammersley,0.2989548319327731,0.07048828124999999,0.07123456790123456,25.09408,3.8192419825072883,True,True,True,Optimization terminated successfully,3.3768733564764735,0.76080649999858,-4.170715328655206e-09
paper_ic_275,hammersley,0.29967962184873953,0.01423828125,0.021234567901234565,26.77408,5.247813411078718,True,True,True,Optimization terminated successfully,3.4177961591411234,0.8765461000002688,-3.225797939876429e-08
paper_ic_276,hammersley,0.3004044117647059,0.05923828125,0.05123456790123457,28.454079999999998,6.6763848396501455,True,True,True,Optimization terminated successfully,3.6090030197742986,0.8429238999997324,-5.826208848702663e-09
paper_ic_277,hammersley,0.3011292016806723,0.03673828125,0.08123456790123457,30.13408,8.104956268221574,True,True,True,Optimization terminated successfully,3.8094819284473305,0.6416496000019833,-8.290044206660241e-10
paper_ic_278,hammersley,0.3018539915966387,0.08173828125,0.004567901234567901,31.814079999999997,9.533527696793003,True,True,True,Optimization terminated successfully,3.8936954633494207,0.4063391000017873,-8.768132886416424e-09
paper_ic_279,hammersley,0.3025787815126051,0.00861328125,0.0345679012345679,25.43008,1.1661807580174925,True,True,True,Optimization terminated successfully,3.3342393677558433,1.15853000000061,-1.5713368384240312e-09
paper_ic_280,hammersley,0.30330357142857145,0.05361328125,0.0645679012345679,27.11008,2.594752186588921,True,True,True,Optimization terminated successfully,3.4690780992789536,0.9869188000011491,-1.1433769486757228e-09
paper_ic_281,hammersley,0.3040283613445378,0.03111328125,0.014567901234567901,28.79008,4.02332361516035,True,True,True,Optimization terminated successfully,3.5269288333992677,0.8341854000027524,-3.830109562841244e-10
paper_ic_282,hammersley,0.30475315126050423,0.07611328125,0.0445679012345679,30.47008,5.451895043731778,True,True,True,Optimization terminated successfully,3.7390539164748486,0.8877690000008442,-8.788063610154495e-09
paper_ic_283,hammersley,0.30547794117647065,0.01986328125,0.07456790123456788,32.15008,6.880466472303207,True,True,True,Optimization terminated successfully,3.963762771270203,0.4190168999994057,-1.8286527847521938e-10
paper_ic_284,hammersley,0.306202731092437,0.06486328125,0.0245679012345679,25.76608,8.309037900874635,True,True,True,Optimization terminated successfully,3.238564808551454,0.6443236000013712,-5.34460582457541e-08
paper_ic_285,hammersley,0.30692752100840337,0.042363281249999996,0.054567901234567895,27.44608,9.737609329446064,True,True,True,Optimization terminated successfully,3.407530202816968,0.6351858000016364,-4.956660859534168e-09
paper_ic_286,hammersley,0.30765231092436973,0.08736328125,0.0845679012345679,29.126079999999998,1.3702623906705538,True,True,True,Optimization terminated successfully,3.6204797398860435,0.9662458999991941,-2.4509404283890035e-08
paper_ic_287,hammersley,0.30837710084033615,0.0015820312499999999,0.007901234567901233,30.80608,2.798833819241982,True,True,True,Optimization terminated successfully,3.6540831224918624,0.8031582000003255,-8.58122461977473e-11
paper_ic_288,hammersley,0.30910189075630257,0.046582031249999996,0.03790123456790123,32.48608,4.227405247813411,True,True,True,Optimization terminated successfully,3.8961616563532555,0.9623429000021133,-9.21612297588581e-09
paper_ic_289,hammersley,0.30982668067226893,0.02408203125,0.06790123456790123,26.10208,5.65597667638484,True,True,True,Optimization terminated successfully,3.261504812060798,0.8331377999966207,-3.1048443815961946e-09
paper_ic_290,hammersley,0.31055147058823535,0.06908203125,0.017901234567901235,27.78208,7.084548104956268,True,True,True,Optimization terminated successfully,3.3317977965110694,0.6415770000021439,-8.749768198867969e-08
paper_ic_291,hammersley,0.3112762605042017,0.012832031249999999,0.04790123456790122,29.46208,8.513119533527696,True,True,True,Optimization terminated successfully,3.5125154572523125,0.4011181000023498,-5.774488442966685e-09
paper_ic_292,hammersley,0.3120010504201681,0.05783203125,0.07790123456790121,31.14208,9.941690962099125,True,True,True,Optimization terminated successfully,3.7425711089207807,0.20064620000266586,-2.439733748360595e-09
paper_ic_293,hammersley,0.3127258403361345,0.03533203125,0.027901234567901233,32.82208,0.17492711370262393,True,True,True,Optimization terminated successfully,3.8852109858783113,0.914469100000133,-2.6046507173305145e-09
paper_ic_294,hammersley,0.31345063025210085,0.08033203124999999,0.05790123456790122,26.43808,1.6034985422740524,True,True,True,Optimization terminated successfully,3.2575561046226813,0.8669246999997995,-2.698151035929186e-09
paper_ic_295,hammersley,0.31417542016806727,0.00720703125,0.08790123456790122,28.11808,3.032069970845481,True,True,True,Optimization terminated successfully,3.3974531163098827,0.7938477999996394,-4.6495784999933676e-10
paper_ic_296,hammersley,0.3149002100840336,0.05220703125,0.0023456790123456786,29.79808,4.460641399416909,True,True,True,Optimization terminated successfully,3.4303484341422146,0.8322178999987955,-7.899956244727946e-10
paper_ic_297,hammersley,0.31562500000000004,0.029707031249999998,0.032345679012345675,31.47808,5.889212827988338,True,True,True,Optimization terminated successfully,3.6425471754015333,0.8348234000004595,2.90754087473033e-11
paper_ic_298,hammersley,0.3163497899159664,0.07470703125,0.06234567901234567,33.15808,7.317784256559766,True,True,True,Optimization terminated successfully,3.9064979495686107,0.9950595000009343,-2.3977904106686765e-09
paper_ic_299,hammersley,0.31707457983193277,0.01845703125,0.012345679012345678,25.16128,8.746355685131196,True,True,True,Optimization terminated successfully,2.9944938497586064,0.39610309999989113,-8.73154490932393e-08
paper_ic_300,hammersley,0.3177993697478992,0.06345703125,0.04234567901234568,26.84128,0.37900874635568516,True,True,True,Optimization terminated successfully,3.227289360483077,0.8016099999986182,-1.6801422475509753e-09
paper_ic_301,hammersley,0.31852415966386555,0.04095703125,0.07234567901234566,28.52128,1.8075801749271136,True,True,True,Optimization terminated successfully,3.3587834322694494,0.9586141999971005,-5.08659070419526e-09
paper_ic_302,hammersley,0.31924894957983196,0.08595703125,0.022345679012345677,30.20128,3.2361516034985423,True,True,True,Optimization terminated successfully,3.438353322524106,0.8842256999996607,-6.805651509012023e-08
paper_ic_303,hammersley,0.3199737394957983,0.00439453125,0.05234567901234567,31.88128,4.66472303206997,True,True,True,Optimization terminated successfully,3.64182720780961,0.6767868000024464,-3.3970295021390484e-08
paper_ic_304,hammersley,0.3206985294117647,0.04939453125,0.08234567901234567,25.49728,6.0932944606414,True,True,True,Optimization terminated successfully,3.0644034178813997,0.6408655999985058,-6.969571586523671e-10
paper_ic_305,hammersley,0.32142331932773116,0.02689453125,0.005679012345679012,27.17728,7.521865889212828,True,True,True,Optimization terminated successfully,3.080002725464666,0.7264995000005001,-3.611366139466554e-08
paper_ic_306,hammersley,0.3221481092436975,0.07189453124999999,0.03567901234567901,28.85728,8.950437317784257,True,True,True,Optimization terminated successfully,3.2694330959742244,0.3992472000027192,-5.380059064918896e-09
paper_ic_307,hammersley,0.3228728991596639,0.01564453125,0.06567901234567901,30.53728,0.5830903790087463,True,True,True,Optimization terminated successfully,3.48583368416837,0.9522284999984549,-3.20095665529152e-08
paper_ic_308,hammersley,0.32359768907563025,0.060644531249999994,0.015679012345679012,32.21728,2.011661807580175,True,True,True,Optimization terminated successfully,3.5865779982789188,0.8014345000010508,-1.1376357633707812e-08
paper_ic_309,hammersley,0.32432247899159666,0.038144531249999995,0.04567901234567901,25.83328,3.4402332361516033,True,True,True,Optimization terminated successfully,2.9981693267226954,0.9501827999993111,-7.747189556539524e-10
paper_ic_310,hammersley,0.3250472689075631,0.08314453125,0.07567901234567899,27.51328,4.868804664723031,True,True,True,Optimization terminated successfully,3.1583484338765264,0.8346944000004441,-2.425508682790678e-10
paper_ic_311,hammersley,0.32577205882352944,0.01001953125,0.02567901234567901,29.19328,6.297376093294461,True,True,True,Optimization terminated successfully,3.2168831783930205,1.0364980999984255,-5.266466729381136e-08
paper_ic_312,hammersley,0.3264968487394958,0.055019531249999996,0.055679012345679006,30.87328,7.725947521865889,True,True,True,Optimization terminated successfully,3.429140535570118,0.4011008999987098,-2.9955344871268608e-09
paper_ic_313,hammersley,0.32722163865546217,0.03251953125,0.085679012345679,32.55328,9.154518950437318,True,True,True,Optimization terminated successfully,3.6644079696095804,0.8831922999997914,-5.810392167404643e-09
paper_ic_314,hammersley,0.3279464285714286,0.07751953125,0.009012345679012344,26.16928,0.7871720116618075,True,True,True,Optimization terminated successfully,2.974437676692295,0.7968765999976313,-4.1661962768557714e-10
paper_ic_315,hammersley,0.328671218487395,0.021269531249999998,0.03901234567901234,27.84928,2.2157434402332363,True,True,True,Optimization terminated successfully,3.0919562456406333,0.7183022999997775,-2.4713386892472045e-09
paper_ic_316,hammersley,0.32939600840336136,0.06626953125,0.06901234567901234,29.52928,3.6443148688046643,True,True,True,Optimization terminated successfully,3.263586311536707,0.8335245000016585,-2.8632740622924757e-10
paper_ic_317,hammersley,0.3301207983193277,0.04376953125,0.019012345679012346,31.20928,5.072886297376094,True,True,True,Optimization terminated successfully,3.353208831548314,1.0352946000020893,-9.976183434901031e-09
paper_ic_318,hammersley,0.3308455882352941,0.08876953124999999,0.04901234567901234,32.88928,6.501457725947521,True,True,True,Optimization terminated successfully,3.600071276420234,0.8887437999983376,-9.698908343125368e-12
paper_ic_319,hammersley,0.3315703781512605,0.0008789062499999999,0.07901234567901233,26.50528,7.93002915451895,True,True,True,Optimization terminated successfully,2.9622604010680122,0.6457091000011133,-5.692861293482565e-08
paper_ic_320,hammersley,0.3322951680672269,0.04587890625,0.029012345679012345,28.18528,9.358600583090379,True,True,True,Optimization terminated successfully,3.0337078197814855,0.6794813999986218,-1.341987854175386e-09
paper_ic_321,hammersley,0.3330199579831933,0.023378906249999998,0.05901234567901234,29.86528,0.9912536443148687,True,True,True,Optimization terminated successfully,3.240885726804502,0.962968700001511,-2.8907223281748884e-09
paper_ic_322,hammersley,0.3337447478991597,0.06837890625,0.08901234567901234,31.545279999999998,2.4198250728862973,True,True,True,Optimization terminated successfully,3.4343709850301103,0.8496128999977373,-1.5900525340839522e-10
paper_ic_323,hammersley,0.3344695378151261,0.01212890625,0.0004938271604938271,33.22528,3.8483965014577253,True,True,True,Optimization terminated successfully,3.5001472218695886,1.6098910000000615,-8.473094226246758e-09
paper_ic_324,hammersley,0.3351943277310925,0.05712890625,0.030493827160493824,25.22848,5.276967930029155,True,True,True,Optimization terminated successfully,2.762507805504959,0.8778827999994974,-1.3098215845275263e-09
paper_ic_325,hammersley,0.33591911764705884,0.03462890625,0.06049382716049381,26.90848,6.705539358600583,True,True,True,Optimization terminated successfully,2.910593977161726,0.7746755000007397,-5.159485283456888e-08
paper_ic_326,hammersley,0.3366439075630252,0.07962890624999999,0.010493827160493826,28.58848,8.13411078717201,True,True,True,Optimization terminated successfully,2.983578622844938,0.6521849999990081,-2.6446741685504094e-08
paper_ic_327,hammersley,0.3373686974789916,0.00650390625,0.04049382716049382,30.26848,9.56268221574344,True,True,True,Optimization terminated successfully,3.158779552314374,0.4138309999980265,-1.0017515705840196e-09
paper_ic_328,hammersley,0.33809348739495804,0.051503906249999995,0.07049382716049381,31.94848,1.19533527696793,True,True,True,Optimization terminated successfully,3.3896058141184215,0.8037732999982836,-3.310233864795009e-09
paper_ic_329,hammersley,0.3388182773109244,0.02900390625,0.020493827160493826,25.56448,2.6239067055393583,True,True,True,Optimization terminated successfully,2.7405670036329437,0.6768972999998368,-2.1926638282820932e-10
paper_ic_330,hammersley,0.33954306722689076,0.07400390625,0.050493827160493825,27.24448,4.052478134110787,True,True,True,Optimization terminated successfully,2.881295689187272,0.8415965999993205,-1.811805816487322e-08
paper_ic_331,hammersley,0.3402678571428571,0.01775390625,0.08049382716049382,28.92448,5.481049562682215,True,True,True,Optimization terminated successfully,3.0392387200567854,0.7602055000024848,-9.49952720930014e-08
paper_ic_332,hammersley,0.34099264705882354,0.06275390624999999,0.00382716049382716,30.60448,6.909620991253645,True,True,True,Optimization terminated successfully,3.0964181992871014,0.9248112000022957,-2.1699634089600295e-08
paper_ic_333,hammersley,0.34171743697478996,0.04025390625,0.033827160493827155,32.28448,8.338192419825072,True,True,True,Optimization terminated successfully,3.3114784203901166,0.679717700000765,-8.872547141436371e-10
paper_ic_334,hammersley,0.3424422268907563,0.08525390625,0.06382716049382715,25.900479999999998,9.7667638483965,True,True,True,Optimization terminated successfully,2.748339515150733,0.7229745000004186,-1.2823370809655898e-08
paper_ic_335,hammersley,0.34316701680672274,0.00369140625,0.013827160493827161,27.58048,1.3994169096209914,True,True,True,Optimization terminated successfully,2.832286891229329,0.8950170999996772,-3.2110499148529925e-08
paper_ic_336,hammersley,0.34389180672268915,0.04869140625,0.04382716049382716,29.26048,2.8279883381924193,True,True,True,Optimization terminated successfully,2.979827665850107,0.8101104999987001,-2.232397378065798e-09
paper_ic_337,hammersley,0.3446165966386555,0.02619140625,0.07382716049382713,30.94048,4.256559766763848,True,True,True,Optimization terminated successfully,3.1625397154975063,0.684423799997603,-4.591759505956361e-08
paper_ic_338,hammersley,0.3453413865546219,0.07119140624999999,0.023827160493827156,32.62048,5.685131195335277,True,True,True,Optimization terminated successfully,3.286546822627804,0.838722600001347,-2.188805581226916e-09
paper_ic_339,hammersley,0.34606617647058824,0.014941406249999999,0.05382716049382715,26.23648,7.113702623906706,True,True,True,Optimization terminated successfully,2.6954353393183306,0.7184758000003058,-1.0873243638798158e-08
paper_ic_340,hammersley,0.34679096638655466,0.059941406249999996,0.08382716049382714,27.91648,8.542274052478135,True,True,True,Optimization terminated successfully,2.863108893705128,0.6402869999983523,-8.52743653467769e-10
paper_ic_341,hammersley,0.3475157563025211,0.037441406249999996,0.007160493827160492,29.59648,9.970845481049563,True,True,True,Optimization terminated successfully,2.8967905174299213,0.40802699999767356,-4.149690369104064e-09
paper_ic_342,hammersley,0.34824054621848743,0.08244140625,0.03716049382716049,31.27648,0.004164931278633903,True,True,True,Optimization terminated successfully,3.13284955930244,0.9518331999970542,-3.347793153807288e-09
paper_ic_343,hammersley,0.3489653361344538,0.00931640625,0.06716049382716048,32.95648,1.4327363598500622,True,True,True,Optimization terminated successfully,3.323946108504342,1.2221795999976166,-9.900880115765176e-08
paper_ic_344,hammersley,0.34969012605042016,0.05431640625,0.017160493827160495,26.57248,2.861307788421491,True,True,True,Optimization terminated successfully,2.6484790532648077,0.742808299997705,-1.419913786548932e-08
paper_ic_345,hammersley,0.3504149159663865,0.03181640625,0.047160493827160484,28.25248,4.28987921699292,True,True,True,Optimization terminated successfully,2.7893111446018617,0.8431717999992543,-1.4327241615319508e-09
paper_ic_346,hammersley,0.351139705882353,0.07681640625,0.07716049382716048,29.932479999999998,5.718450645564348,True,True,True,Optimization terminated successfully,2.971963673608032,0.6390895999975328,-8.317937982837975e-08
paper_ic_347,hammersley,0.35186449579831935,0.02056640625,0.02716049382716049,31.612479999999998,7.147022074135776,True,True,True,Optimization terminated successfully,3.0584775491560032,0.40225500000087777,-1.0428514940485911e-08
paper_ic_348,hammersley,0.3525892857142857,0.06556640625,0.057160493827160486,33.29248,8.575593502707205,False,False,False,Positive directional derivative for linesearch,2.78718819691855,1.5536987999985286,-3.364504190935186
paper_ic_349,hammersley,0.3533140756302521,0.04306640625,0.08716049382716048,25.29568,0.2082465639316951,True,True,True,Optimization terminated successfully,2.6291128311031775,0.7988437999993039,-1.2011938110845222e-09
paper_ic_350,hammersley,0.35403886554621855,0.08806640624999999,0.001604938271604938,26.97568,1.6368179925031234,True,True,True,Optimization terminated successfully,2.6184572152420915,0.8690384000001359,-3.324667119386504e-08
paper_ic_351,hammersley,0.3547636554621849,0.00228515625,0.03160493827160493,28.65568,3.0653894210745527,True,True,True,Optimization terminated successfully,2.742233561679823,0.558483900000283,-4.739248993246292e-09
paper_ic_352,hammersley,0.3554884453781513,0.04728515625,0.061604938271604924,30.33568,4.493960849645981,True,True,True,Optimization terminated successfully,2.9199828059316237,0.6768314000000828,-4.665239572432256e-08
paper_ic_353,hammersley,0.35621323529411764,0.02478515625,0.011604938271604939,32.01568,5.9225322782174095,True,True,True,Optimization terminated successfully,3.0157556582216927,0.9272753000004741,-3.4098661672032904e-09
paper_ic_354,hammersley,0.3569380252100841,0.06978515625,0.041604938271604934,25.63168,7.351103706788837,True,True,True,Optimization terminated successfully,2.4908757167329667,0.7918305999992299,-3.322762864854667e-08
paper_ic_355,hammersley,0.35766281512605047,0.01353515625,0.07160493827160493,27.31168,8.779675135360266,True,True,True,Optimization terminated successfully,2.6312133578459433,0.6359563999976672,-5.547254033899662e-08
paper_ic_356,hammersley,0.35838760504201683,0.05853515625,0.021604938271604937,28.99168,0.41232819658475633,True,True,True,Optimization terminated successfully,2.748300734853284,1.0690270000013697,-5.036227435084584e-09
paper_ic_357,hammersley,0.3591123949579832,0.03603515625,0.051604938271604936,30.671680000000002,1.8408996251561847,True,True,True,Optimization terminated successfully,2.8936936094190706,1.012244900000951,-8.723759492568206e-10
paper_ic_358,hammersley,0.35983718487394956,0.08103515625,0.08160493827160493,32.35168,3.2694710537276133,True,True,True,Optimization terminated successfully,3.1003901429420213,1.108542000001762,-3.6733617037043587e-08
paper_ic_359,hammersley,0.36056197478991603,0.00791015625,0.0049382716049382715,25.96768,4.698042482299042,True,True,True,Optimization terminated successfully,2.4171972594000573,0.796108099999401,-3.757421040972986e-10
paper_ic_360,hammersley,0.3612867647058824,0.05291015625,0.034938271604938266,27.64768,6.126613910870471,True,True,True,Optimization terminated successfully,2.567463954936483,0.6788021000029403,-3.9545994923173566e-08
paper_ic_361,hammersley,0.36201155462184875,0.03041015625,0.06493827160493827,29.32768,7.555185339441898,True,True,True,Optimization terminated successfully,2.729767785429009,0.6335417999980564,-2.1684201101379585e-09
paper_ic_362,hammersley,0.3627363445378151,0.07541015625,0.014938271604938273,31.00768,8.983756768013327,True,True,True,Optimization terminated successfully,2.822437102704228,0.41219509999791626,-9.295177960666479e-10
paper_ic_363,hammersley,0.3634611344537815,0.01916015625,0.04493827160493827,32.68768,0.6164098292378175,True,True,True,Optimization terminated successfully,3.041688771633637,0.9692728000009083,-1.4478018783847801e-10
paper_ic_364,hammersley,0.36418592436974795,0.06416015625,0.07493827160493825,26.30368,2.044981257809246,True,True,True,Optimization terminated successfully,2.496162224730306,0.7163540000001376,-1.0267342531733448e-09
paper_ic_365,hammersley,0.3649107142857143,0.04166015625,0.024938271604938268,27.98368,3.4735526863806747,True,True,True,Optimization terminated successfully,2.5366794995346686,0.7985392000009597,-6.5324741171934875e-09
paper_ic_366,hammersley,0.36563550420168067,0.08666015625,0.05493827160493826,29.66368,4.9021241149521035,True,True,True,Optimization terminated successfully,2.7039109294900587,0.8034197999986645,-3.3448444014538836e-08
paper_ic_367,hammersley,0.36636029411764715,0.00509765625,0.08493827160493826,31.34368,6.3306955435235315,True,True,True,Optimization terminated successfully,2.879026895464396,0.6346458999978495,-2.9801938694618e-09
paper_ic_368,hammersley,0.3670850840336135,0.05009765625,0.008271604938271603,33.02368,7.759266972094959,True,True,True,Optimization terminated successfully,2.969422580949742,0.8045222999971884,-8.372893489649869e-10
paper_ic_369,hammersley,0.36780987394957987,0.027597656249999998,0.0382716049382716,26.63968,9.187838400666388,True,True,True,Optimization terminated successfully,2.4002508215667984,0.7906236999988323,-8.533356776752044e-08
paper_ic_370,hammersley,0.36853466386554623,0.07259765625,0.0682716049382716,28.319679999999998,0.8204914618908787,True,True,True,Optimization terminated successfully,2.589488467040036,0.9250252000019827,-8.618115998615394e-09
paper_ic_371,hammersley,0.3692594537815126,0.01634765625,0.018271604938271607,29.999679999999998,2.249062890462307,True,True,True,Optimization terminated successfully,2.6376722083250934,0.9565369999982067,-3.3108847219409654e-08
paper_ic_372,hammersley,0.36998424369747906,0.06134765625,0.04827160493827159,31.67968,3.6776343190337357,True,True,True,Optimization terminated successfully,2.8243149522286575,0.9200608999999531,-3.243684432163718e-09
paper_ic_373,hammersley,0.3707090336134454,0.03884765625,0.07827160493827158,33.35968,5.1062057476051645,True,True,True,Optimization terminated successfully,3.04693604601063,1.571582100001251,-1.8058443629342946e-10
paper_ic_374,hammersley,0.3714338235294118,0.08384765625,0.0282716049382716,25.04032,6.5347771761765925,True,True,True,Optimization terminated successfully,2.2406700013240672,0.8562940999981947,-3.031807693787414e-09
paper_ic_375,hammersley,0.37215861344537815,0.01072265625,0.0582716049382716,26.72032,7.96334860474802,True,True,True,Optimization terminated successfully,2.367299099552288,0.8033792000023823,-2.5291633676260972e-08
paper_ic_376,hammersley,0.3728834033613445,0.055722656249999995,0.08827160493827159,28.40032,9.39192003331945,True,True,True,Optimization terminated successfully,2.5269567587569712,0.40366630000062287,-1.4856382790640055e-09
paper_ic_377,hammersley,0.373608193277311,0.033222656249999996,0.002716049382716049,30.08032,1.02457309454394,True,True,True,Optimization terminated successfully,2.5824299334984073,0.7390493000020797,-1.1360867802068242e-09
paper_ic_378,hammersley,0.37433298319327735,0.07822265625,0.03271604938271604,31.76032,2.4531445231153683,True,True,True,Optimization terminated successfully,2.7542369605882286,0.9242284000029031,-9.79225944774953e-09
paper_ic_379,hammersley,0.3750577731092437,0.02197265625,0.06271604938271604,25.37632,3.881715951686797,True,True,True,Optimization terminated successfully,2.253176812393658,0.8053634999996575,-1.6984316175694403e-09
paper_ic_380,hammersley,0.3757825630252102,0.06697265625,0.01271604938271605,27.05632,5.3102873802582256,True,True,True,Optimization terminated successfully,2.3000165966151758,0.8540084000014758,-1.517186376531754e-09
paper_ic_381,hammersley,0.37650735294117654,0.04447265625,0.042716049382716045,28.73632,6.738858808829654,True,True,True,Optimization terminated successfully,2.4478687314512846,0.7691505000002508,-1.2973842444807815e-08
paper_ic_382,hammersley,0.3772321428571429,0.08947265624999999,0.07271604938271603,30.41632,8.167430237401081,True,True,True,Optimization terminated successfully,2.6261211707719117,0.6000896000005014,-9.539594003626917e-08
paper_ic_383,hammersley,0.37795693277310927,0.00052734375,0.02271604938271605,32.09632,9.596001665972512,True,True,True,Optimization terminated successfully,2.7085429149273645,0.6377090999994834,-3.013411742358585e-11
paper_ic_384,hammersley,0.37868172268907563,0.04552734375,0.05271604938271605,25.71232,1.2286547271970012,True,True,True,Optimization terminated successfully,2.2504748505866607,1.1565640000007988,-2.2178880954015767e-10
paper_ic_385,hammersley,0.3794065126050421,0.02302734375,0.08271604938271604,27.39232,2.65722615576843,True,True,True,Optimization terminated successfully,2.359093727872836,1.0148899000014353,-1.8442278815200552e-09
paper_ic_386,hammersley,0.38013130252100846,0.06802734375,0.006049382716049382,29.072319999999998,4.085797584339859,True,True,True,Optimization terminated successfully,2.388118407716305,0.8586736000033852,-8.010523799839575e-09
paper_ic_387,hammersley,0.3808560924369748,0.011777343749999999,0.03604938271604938,30.75232,5.514369012911287,True,True,True,Optimization terminated successfully,2.548593895073093,1.14310199999818,-4.2644366260446986e-08
paper_ic_388,hammersley,0.3815808823529412,0.05677734375,0.06604938271604938,32.43232,6.942940441482715,True,True,True,Optimization terminated successfully,2.7554679393401305,0.4346667999998317,-1.31641542111538e-09
paper_ic_389,hammersley,0.38230567226890755,0.03427734375,0.016049382716049384,26.04832,8.371511870054144,True,True,True,Optimization terminated successfully,2.140945501026146,0.8460304000000178,-5.192739394033197e-08
paper_ic_390,hammersley,0.383030462184874,0.07927734374999999,0.04604938271604938,27.72832,9.800083298625573,True,True,True,Optimization terminated successfully,2.2904850993197132,0.6749247999978252,-1.5357102256530197e-09
paper_ic_391,hammersley,0.3837552521008404,0.00615234375,0.07604938271604936,29.40832,0.03331945022907122,True,True,True,Optimization terminated successfully,2.4746040682533454,1.1215396000006876,-5.986015594316996e-08
paper_ic_392,hammersley,0.38448004201680674,0.051152343749999996,0.02604938271604938,31.08832,1.4618908788004994,True,True,True,Optimization terminated successfully,2.5373668911103597,0.9647743999994418,-2.6892820415014285e-08
paper_ic_393,hammersley,0.3852048319327731,0.02865234375,0.056049382716049374,32.76832,2.890462307371928,True,True,True,Optimization terminated successfully,2.7241913423016895,0.9996401999997033,-8.256173344989293e-08
paper_ic_394,hammersley,0.3859296218487396,0.07365234375,0.08604938271604937,26.38432,4.319033735943357,True,True,True,Optimization terminated successfully,2.2031528335103743,0.8385213000001386,-1.391882875623196e-08
paper_ic_395,hammersley,0.38665441176470594,0.01740234375,0.009382716049382714,28.06432,5.747605164514785,True,True,True,Optimization terminated successfully,2.2151613977172278,0.8504023000023153,-2.0179413695586845e-09
paper_ic_396,hammersley,0.3873792016806723,0.06240234375,0.03938271604938271,29.744320000000002,7.176176593086213,True,True,True,Optimization terminated successfully,2.38023954270189,0.6343530999984068,-4.820907406610786e-08
paper_ic_397,hammersley,0.38810399159663866,0.03990234375,0.0693827160493827,31.42432,8.604748021657642,True,True,True,Optimization terminated successfully,2.555809340128687,0.43883900000219,-4.1514169879519613e-10
paper_ic_398,hammersley,0.388828781512605,0.08490234375,0.019382716049382718,33.10432,0.23740108288213244,True,True,True,Optimization terminated successfully,2.6888728159627036,1.0369707999998354,-1.9918651616990246e-08
paper_ic_399,hammersley,0.3895535714285715,0.00333984375,0.049382716049382706,25.10752,1.6659725114535606,True,True,True,Optimization terminated successfully,2.0602972287860872,0.8706219000014244,-4.368772010820976e-09
