time_s,charge_current_a,soc,terminal_voltage_v,average_temperature_c,safety_override,source
1135.0,3.90372138863313,0.39319023260701147,3.842369031532595,33.500009999997275,False,reduced_model
1140.0,3.9043398790818173,0.394274771462312,3.843255852292209,33.50000999999787,False,reduced_model
1145.0,3.904934326565126,0.3953594754419134,3.844144516746377,33.50000999999833,False,reduced_model
1150.0,3.905505661095958,0.3964443381255512,3.8450350088949974,33.50000999999704,False,reduced_model
1155.0,3.9060547773260623,0.3975293533414751,3.8459273146583386,33.50000999999847,False,reduced_model
1160.0,3.90658253498259,0.39861451515674806,3.846821421779223,33.50000999999987,False,reduced_model
1165.0,3.907089761196403,0.39969981786819153,3.847717319773311,33.50000999999926,False,reduced_model
1170.0,3.9075772515207063,0.400785255993614,3.8486145174199615,33.5000099999989,False,reduced_model
1175.0,3.908045770658646,0.4018708242632414,3.8495117145750517,33.50000999999929,False,reduced_model
1180.0,3.9084960539184976,0.4029565176115521,3.8504088305514412,33.50000999999911,False,reduced_model
1185.0,3.908928808523342,0.40404233116947524,3.8513058566449483,33.50000999999927,False,reduced_model
1190.0,3.9093447141931392,0.40512826025675114,3.8522027856133207,33.50000999999705,False,reduced_model
1195.0,3.909744425036479,0.4062143003748168,3.853099611637801,33.50000999999784,False,reduced_model
1200.0,3.910128569114022,0.4073004471995707,3.853996330233467,33.500009999997545,False,reduced_model
1205.0,3.9104977510578465,0.40838669657486454,3.8548929382334607,33.50000999999893,False,reduced_model
1210.0,3.91085255148937,0.4094730445058338,3.8557894337027037,33.50000999999733,False,reduced_model
1215.0,3.9111935294931754,0.4105594871529153,3.8566858159249353,33.500009999998795,False,reduced_model
1220.0,3.9115212215983775,0.4116460208255815,3.8575820853116487,33.50000999999992,False,reduced_model
1225.0,3.9118361441069283,0.4127326419767223,3.858478243390293,33.50000999999823,False,reduced_model
1230.0,3.9121387936756946,0.41381934719718777,3.8593742927566823,33.50000999999865,False,reduced_model
1235.0,3.9124296470254194,0.4149061332102504,3.860270237007802,33.50000999999825,False,reduced_model
1240.0,3.9127091629779898,0.41599299686663316,3.8611660807310573,33.50000999999742,False,reduced_model
1245.0,3.9129777826019563,0.41707993513957814,3.8620618294532676,33.50001,False,reduced_model
1250.0,3.913235929212533,0.418166945119915,3.8629574895866483,33.5000099999991,False,reduced_model
1255.0,3.9134840106999036,0.4192540240117761,3.863853068432028,33.500009999997246,False,reduced_model
1260.0,3.913722418801626,0.42034116912810987,3.864748574114025,33.50000999999908,False,reduced_model
