profile_name,variant,temperature_c,initial_soc,c_rate,holdout_soc,horizon_s,voltage_rmse_mv,voltage_maximum_absolute_error_mv,temperature_rmse_c,temperature_maximum_absolute_error_c,true_voltage_feasible,predicted_voltage_feasible,voltage_classification,true_temperature_feasible,predicted_temperature_feasible,temperature_classification
t30_soc0.60_c1,related_2rc_single,30.0,0.6,1.0,False,5.0,6.66158849386734,8.045544711203778,0.0031904605766549894,0.004511992617722171,True,True,true_feasible,True,True,true_feasible
t30_soc0.60_c1,related_2rc_single,30.0,0.6,1.0,False,25.0,8.096900006900148,8.915691139378179,0.004788911580589831,0.008566188537074026,True,True,true_feasible,True,True,true_feasible
t30_soc0.60_c1,related_2rc_single,30.0,0.6,1.0,False,300.0,17.84916989324923,23.880859201300453,0.687312737664375,1.2906806444048016,True,True,true_feasible,True,False,false_conservative
t30_soc0.60_c2,fixed_2rc_dual,30.0,0.6,2.0,False,5.0,38.25466132724765,38.57980956498697,0.03313974533031486,0.046866677299721715,True,True,true_feasible,True,True,true_feasible
t30_soc0.60_c2,fixed_2rc_dual,30.0,0.6,2.0,False,25.0,37.421589232600816,38.66065803123231,0.10838179198375313,0.16620872695600752,True,True,true_feasible,True,True,true_feasible
t30_soc0.60_c2,fixed_2rc_dual,30.0,0.6,2.0,False,300.0,43.35407827767955,74.11790682234721,0.36354859919854937,0.808619369048678,False,False,true_infeasible,False,False,true_infeasible
t30_soc0.60_c2,related_2rc_dual,30.0,0.6,2.0,False,5.0,24.92112954252172,27.802693164166392,0.019798894468897987,0.027999865077909192,True,True,true_feasible,True,True,true_feasible
t30_soc0.60_c2,related_2rc_dual,30.0,0.6,2.0,False,25.0,20.189699373904457,27.802693164166392,0.14440489948637225,0.26132218674076313,True,True,true_feasible,True,True,true_feasible
t30_soc0.60_c2,related_2rc_dual,30.0,0.6,2.0,False,300.0,18.870081620320015,35.93413108106702,4.093030609633982,7.3274830863585905,False,False,true_infeasible,False,False,true_infeasible
t30_soc0.60_c2,related_2rc_single,30.0,0.6,2.0,False,5.0,24.92112954252172,27.802693164166392,0.018388854059891453,0.026005766807998043,True,True,true_feasible,True,True,true_feasible
t30_soc0.60_c2,related_2rc_single,30.0,0.6,2.0,False,25.0,20.189699373904457,27.802693164166392,0.13776093421203495,0.25005504133116574,True,True,true_feasible,True,True,true_feasible
t30_soc0.60_c2,related_2rc_single,30.0,0.6,2.0,False,300.0,18.870081620320015,35.93413108106702,4.03862322387955,7.259004795556919,False,False,true_infeasible,False,False,true_infeasible
t30_soc0.65_c0.5,fixed_2rc_dual,30.0,0.65,0.5,True,5.0,3.5477529164487285,4.1909180562273995,0.005524577774134807,0.007812932814566409,True,True,true_feasible,True,True,true_feasible
t30_soc0.65_c0.5,fixed_2rc_dual,30.0,0.65,0.5,True,25.0,4.5140063613544665,5.381176603528548,0.021316922825568747,0.03426737838795546,True,True,true_feasible,True,True,true_feasible
t30_soc0.65_c0.5,fixed_2rc_dual,30.0,0.65,0.5,True,300.0,7.938530164759746,8.777769282559689,0.13722787117864682,0.1877141953271817,True,True,true_feasible,True,True,true_feasible
t30_soc0.65_c0.5,related_2rc_dual,30.0,0.65,0.5,True,5.0,15.009682015512402,15.646461967655068,0.003167675964916009,0.004479770310787501,True,True,true_feasible,True,True,true_feasible
t30_soc0.65_c0.5,related_2rc_dual,30.0,0.65,0.5,True,25.0,15.247588202781598,15.646461967655068,0.00824836261118009,0.011086313590869423,True,True,true_feasible,True,True,true_feasible
t30_soc0.65_c0.5,related_2rc_dual,30.0,0.65,0.5,True,300.0,18.153241148198934,19.65773191992337,0.0998012820692665,0.2016347913960388,True,True,true_feasible,True,True,true_feasible
t30_soc0.65_c0.5,related_2rc_single,30.0,0.65,0.5,True,5.0,15.009682015512402,15.646461967655068,0.0032478685514455282,0.0045931797542593245,True,True,true_feasible,True,True,true_feasible
t30_soc0.65_c0.5,related_2rc_single,30.0,0.65,0.5,True,25.0,15.247588202781598,15.646461967655068,0.008635261245333295,0.011762892161399918,True,True,true_feasible,True,True,true_feasible
t30_soc0.65_c0.5,related_2rc_single,30.0,0.65,0.5,True,300.0,18.153241148198934,19.65773191992337,0.0966725496179366,0.1973873727052542,True,True,true_feasible,True,True,true_feasible
t30_soc0.65_c1,fixed_2rc_dual,30.0,0.65,1.0,True,5.0,3.0121766803723147,4.144443250956087,0.01637002873146624,0.023150716648476788,True,True,true_feasible,True,True,true_feasible
t30_soc0.65_c1,fixed_2rc_dual,30.0,0.65,1.0,True,25.0,2.163874539035636,4.144443250956087,0.06143479514145894,0.09804009031425309,True,True,true_feasible,True,True,true_feasible
t30_soc0.65_c1,fixed_2rc_dual,30.0,0.65,1.0,True,300.0,7.421702176470541,9.712298260363461,0.3053921361001397,0.3713674536462719,False,False,true_infeasible,True,True,true_feasible
t30_soc0.65_c1,related_2rc_dual,30.0,0.65,1.0,True,5.0,16.20792653592961,17.589352486669263,0.006942421494591049,0.009818066633361155,True,True,true_feasible,True,True,true_feasible
t30_soc0.65_c1,related_2rc_dual,30.0,0.65,1.0,True,25.0,17.229679190821155,17.818326713210375,0.01059023216336941,0.014595477096658982,True,True,true_feasible,True,True,true_feasible
t30_soc0.65_c1,related_2rc_dual,30.0,0.65,1.0,True,300.0,23.462379230341384,26.25237449248008,0.6433862106735618,1.2252063307547871,False,True,false_safe,True,False,false_conservative
t30_soc0.65_c1,related_2rc_single,30.0,0.65,1.0,True,5.0,16.20792653592961,17.589352486669263,0.007263191840709125,0.01027170440724845,True,True,true_feasible,True,True,true_feasible
t30_soc0.65_c1,related_2rc_single,30.0,0.65,1.0,True,25.0,17.229679190821155,17.818326713210375,0.011870878903780151,0.01611300907816471,True,True,true_feasible,True,True,true_feasible
t30_soc0.65_c1,related_2rc_single,30.0,0.65,1.0,True,300.0,23.462379230341384,26.25237449248008,0.6302947565363968,1.2082166559916132,False,True,false_safe,True,False,false_conservative
t30_soc0.65_c2,fixed_2rc_dual,30.0,0.65,2.0,True,5.0,38.99197016713002,42.15045721635935,0.03394721691147609,0.04800861456103078,True,True,true_feasible,True,True,true_feasible
t30_soc0.65_c2,fixed_2rc_dual,30.0,0.65,2.0,True,25.0,33.321679885238595,42.15045721635935,0.112437894121308,0.17289250885475482,True,False,false_conservative,True,True,true_feasible
t30_soc0.65_c2,fixed_2rc_dual,30.0,0.65,2.0,True,300.0,44.720517516610386,70.60832287770947,0.2919257714701076,0.5791475736738505,False,False,true_infeasible,False,False,true_infeasible
t30_soc0.65_c2,related_2rc_dual,30.0,0.65,2.0,True,5.0,6.519975112406616,8.797780245327402,0.003763212036037224,0.005321985499449511,True,True,true_feasible,True,True,true_feasible
t30_soc0.65_c2,related_2rc_dual,30.0,0.65,2.0,True,25.0,3.9983716640196314,8.797780245327402,0.10248557997338811,0.1980045278986502,True,True,true_feasible,True,True,true_feasible
t30_soc0.65_c2,related_2rc_dual,30.0,0.65,2.0,True,300.0,16.65481016526513,32.58882860854673,3.8256766357355647,6.808731361245435,False,False,true_infeasible,False,False,true_infeasible
t30_soc0.65_c2,related_2rc_single,30.0,0.65,2.0,True,5.0,6.519975112406616,8.797780245327402,0.0024801306515598977,0.003507434403893228,True,True,true_feasible,True,True,true_feasible
t30_soc0.65_c2,related_2rc_single,30.0,0.65,2.0,True,25.0,3.9983716640196314,8.797780245327402,0.09626380550173261,0.18717927077014807,True,True,true_feasible,True,True,true_feasible
t30_soc0.65_c2,related_2rc_single,30.0,0.65,2.0,True,300.0,16.65481016526513,32.58882860854673,3.771962011548986,6.740772662192683,False,False,true_infeasible,False,False,true_infeasible
t30_soc0.70_c0.5,fixed_2rc_dual,30.0,0.7,0.5,False,5.0,8.370133434929144,8.785657731722019,0.005701911775579341,0.00806372096447916,True,True,true_feasible,True,True,true_feasible
t30_soc0.70_c0.5,fixed_2rc_dual,30.0,0.7,0.5,False,25.0,8.900061456674644,9.451308084003074,0.022104277786402067,0.035580412470796574,True,True,true_feasible,True,True,true_feasible
t30_soc0.70_c0.5,fixed_2rc_dual,30.0,0.7,0.5,False,300.0,10.871162497886504,11.70943104460953,0.14568821351562178,0.20205858775430485,True,True,true_feasible,True,True,true_feasible
t30_soc0.70_c0.5,related_2rc_dual,30.0,0.7,0.5,False,5.0,18.651967789589946,19.74960261811365,0.00429677314459145,0.006076554855521721,True,True,true_feasible,True,True,true_feasible
t30_soc0.70_c0.5,related_2rc_dual,30.0,0.7,0.5,False,25.0,15.550512924421936,19.74960261811365,0.010226055370057175,0.01315446258784192,True,True,true_feasible,True,True,true_feasible
t30_soc0.70_c0.5,related_2rc_dual,30.0,0.7,0.5,False,300.0,16.131721588216305,20.008218371804,0.11721336990999082,0.23283334319123128,True,True,true_feasible,True,True,true_feasible
t30_soc0.70_c0.5,related_2rc_single,30.0,0.7,0.5,False,5.0,18.651967789589946,19.74960261811365,0.004369030792087894,0.006178742600596365,True,True,true_feasible,True,True,true_feasible
t30_soc0.70_c0.5,related_2rc_single,30.0,0.7,0.5,False,25.0,15.550512924421936,19.74960261811365,0.010599622263003365,0.013825963887082793,True,True,true_feasible,True,True,true_feasible
t30_soc0.70_c0.5,related_2rc_single,30.0,0.7,0.5,False,300.0,16.131721588216305,20.008218371804,0.11394300835454017,0.22842027538259302,True,True,true_feasible,True,True,true_feasible
t30_soc0.70_c1,fixed_2rc_dual,30.0,0.7,1.0,False,5.0,2.427774100674992,3.1739124814116337,0.016853058519940223,0.023833823926366904,True,True,true_feasible,True,True,true_feasible
t30_soc0.70_c1,fixed_2rc_dual,30.0,0.7,1.0,False,25.0,4.039454170025743,5.646167157630444,0.06350401677386194,0.10143562665761152,True,True,true_feasible,True,True,true_feasible
t30_soc0.70_c1,fixed_2rc_dual,30.0,0.7,1.0,False,300.0,9.00281482612471,19.28098853921867,0.32738405064330867,0.39918291675519413,False,False,true_infeasible,True,True,true_feasible
t30_soc0.70_c1,related_2rc_dual,30.0,0.7,1.0,False,5.0,22.864545025439977,24.942829272140088,0.011232503995988661,0.01588515949053715,True,True,true_feasible,True,True,true_feasible
t30_soc0.70_c1,related_2rc_dual,30.0,0.7,1.0,False,25.0,17.376545461628393,24.942829272140088,0.017592264423313356,0.023635021202853324,True,True,true_feasible,True,True,true_feasible
t30_soc0.70_c1,related_2rc_dual,30.0,0.7,1.0,False,300.0,16.18193800609492,29.064545546233056,0.7239838628809273,1.3670261116522653,False,False,true_infeasible,True,False,false_conservative
t30_soc0.70_c1,related_2rc_single,30.0,0.7,1.0,False,5.0,22.864545025439977,24.942829272140088,0.011521534585976946,0.01629391047083928,True,True,true_feasible,True,True,true_feasible
t30_soc0.70_c1,related_2rc_single,30.0,0.7,1.0,False,25.0,17.376545461628393,24.942829272140088,0.018878959207277196,0.025096909767125197,True,True,true_feasible,True,True,true_feasible
t30_soc0.70_c1,related_2rc_single,30.0,0.7,1.0,False,300.0,16.18193800609492,29.064545546233056,0.7103847650627557,1.349373840417762,False,False,true_infeasible,True,False,false_conservative
t30_soc0.70_c2,fixed_2rc_dual,30.0,0.7,2.0,False,5.0,34.83655701879261,36.53536640820931,0.035005212762639244,0.04950484664268018,True,True,true_feasible,True,True,true_feasible
t30_soc0.70_c2,fixed_2rc_dual,30.0,0.7,2.0,False,25.0,30.884563961262323,36.53536640820931,0.1165813172939805,0.17952589422632315,False,False,true_infeasible,True,True,true_feasible
t30_soc0.70_c2,fixed_2rc_dual,30.0,0.7,2.0,False,300.0,40.386359308111956,65.64910971442828,0.23102724548464845,0.3596884194658898,False,False,true_infeasible,False,False,true_infeasible
t30_soc0.70_c2,related_2rc_dual,30.0,0.7,2.0,False,5.0,7.690969090224309,10.731549133669027,0.012522994666827969,0.01771018889935405,True,True,true_feasible,True,True,true_feasible
t30_soc0.70_c2,related_2rc_dual,30.0,0.7,2.0,False,25.0,9.676911862251702,12.590871106206158,0.0867259300078735,0.17928930390095132,False,False,true_infeasible,True,True,true_feasible
t30_soc0.70_c2,related_2rc_dual,30.0,0.7,2.0,False,300.0,33.04571270735034,74.08761851915546,4.072886110700315,7.164189217775061,False,False,true_infeasible,False,False,true_infeasible
t30_soc0.70_c2,related_2rc_single,30.0,0.7,2.0,False,5.0,7.690969090224309,10.731549133669027,0.013679117026771062,0.019345192820548363,True,True,true_feasible,True,True,true_feasible
t30_soc0.70_c2,related_2rc_single,30.0,0.7,2.0,False,25.0,9.676911862251702,12.590871106206158,0.0809877609344053,0.16854528311308314,False,False,true_infeasible,True,True,true_feasible
t30_soc0.70_c2,related_2rc_single,30.0,0.7,2.0,False,300.0,33.04571270735034,74.08761851915546,4.017064794210639,7.093580132836934,False,False,true_infeasible,False,False,true_infeasible
t30_soc0.75_c0.5,fixed_2rc_dual,30.0,0.75,0.5,True,5.0,7.478460266797888,8.021599070604069,0.005962639148764157,0.008432445151719037,True,True,true_feasible,True,True,true_feasible
t30_soc0.75_c0.5,fixed_2rc_dual,30.0,0.75,0.5,True,25.0,8.703594220198724,9.960026297111568,0.023243585076391668,0.037468762226886554,True,True,true_feasible,True,True,true_feasible
t30_soc0.75_c0.5,fixed_2rc_dual,30.0,0.75,0.5,True,300.0,12.276665139336775,14.08089749297936,0.159219565535796,0.22490695978925856,True,True,true_feasible,True,True,true_feasible
t30_soc0.75_c0.5,related_2rc_dual,30.0,0.75,0.5,True,5.0,16.392073541051225,18.305364842895244,0.003145836318671651,0.004448884386871299,True,True,true_feasible,True,True,true_feasible
t30_soc0.75_c0.5,related_2rc_dual,30.0,0.75,0.5,True,25.0,20.379265115289087,23.100602441494367,0.011366265103882467,0.017629361651188447,True,True,true_feasible,True,True,true_feasible
t30_soc0.75_c0.5,related_2rc_dual,30.0,0.75,0.5,True,300.0,17.606992821050454,23.21573153668144,0.10368678597492498,0.22000065781181632,True,True,true_feasible,True,True,true_feasible
t30_soc0.75_c0.5,related_2rc_single,30.0,0.75,0.5,True,5.0,16.392073541051225,18.305364842895244,0.0032298631432195776,0.004567716261750121,True,True,true_feasible,True,True,true_feasible
t30_soc0.75_c0.5,related_2rc_single,30.0,0.75,0.5,True,25.0,20.379265115289087,23.100602441494367,0.011751208742369654,0.01827833727948658,True,True,true_feasible,True,True,true_feasible
t30_soc0.75_c0.5,related_2rc_single,30.0,0.75,0.5,True,300.0,17.606992821050454,23.21573153668144,0.10063366440748023,0.21542197141884145,True,True,true_feasible,True,True,true_feasible
t30_soc0.75_c1,fixed_2rc_dual,30.0,0.75,1.0,True,5.0,2.2883106907258357,3.1659340510898915,0.017550143406714163,0.024819650827367923,True,True,true_feasible,True,True,true_feasible
t30_soc0.75_c1,fixed_2rc_dual,30.0,0.75,1.0,True,25.0,5.2898612939022955,7.845866299578397,0.06661112589814744,0.10661235251817658,True,True,true_feasible,True,True,true_feasible
t30_soc0.75_c1,fixed_2rc_dual,30.0,0.75,1.0,True,300.0,19.0559788631749,46.41973757018292,0.36356208098567744,0.4477816646338937,False,False,true_infeasible,True,True,true_feasible
t30_soc0.75_c1,related_2rc_dual,30.0,0.75,1.0,True,5.0,17.75562112828249,21.450925560229983,0.00628293208634163,0.008885407767973419,True,True,true_feasible,True,True,true_feasible
t30_soc0.75_c1,related_2rc_dual,30.0,0.75,1.0,True,25.0,26.246089157265764,31.782245592864022,0.01919928210646226,0.02725475021536994,True,True,true_feasible,True,True,true_feasible
t30_soc0.75_c1,related_2rc_dual,30.0,0.75,1.0,True,300.0,21.64243289192355,49.42006244276964,0.6779831648753372,1.3345576713459621,False,False,true_infeasible,True,False,false_conservative
t30_soc0.75_c1,related_2rc_single,30.0,0.75,1.0,True,5.0,17.75562112828249,21.450925560229983,0.006619039384533336,0.009360735267488707,True,True,true_feasible,True,True,true_feasible
t30_soc0.75_c1,related_2rc_single,30.0,0.75,1.0,True,25.0,26.246089157265764,31.782245592864022,0.020724929295906858,0.029850652728590887,True,True,true_feasible,True,True,true_feasible
t30_soc0.75_c1,related_2rc_single,30.0,0.75,1.0,True,300.0,21.64243289192355,49.42006244276964,0.6646113775419322,1.3162429257740413,False,False,true_infeasible,True,False,false_conservative
t30_soc0.75_c2,fixed_2rc_dual,30.0,0.75,2.0,True,5.0,34.55922165663744,36.93538569470167,0.036633506376904004,0.051807601555498906,False,False,true_infeasible,True,True,true_feasible
t30_soc0.75_c2,fixed_2rc_dual,30.0,0.75,2.0,True,25.0,29.775792109622188,36.93538569470167,0.12403154559133904,0.19204802657598208,False,False,true_infeasible,True,True,true_feasible
t30_soc0.75_c2,fixed_2rc_dual,30.0,0.75,2.0,True,300.0,49.085076752546414,96.4647285431104,0.3484068951291532,0.4425930208660418,False,False,true_infeasible,False,False,true_infeasible
t30_soc0.75_c2,related_2rc_dual,30.0,0.75,2.0,True,5.0,10.343129989299547,14.449905412867281,0.008435338904593664,0.011929370682089768,False,False,true_infeasible,True,True,true_feasible
t30_soc0.75_c2,related_2rc_dual,30.0,0.75,2.0,True,25.0,15.595026056028356,20.23872318649378,0.06741233433092082,0.1253823826352516,False,False,true_infeasible,True,True,true_feasible
t30_soc0.75_c2,related_2rc_dual,30.0,0.75,2.0,True,300.0,60.5717937506757,141.54711562169985,3.775228925026935,6.786165954957838,False,False,true_infeasible,False,False,true_infeasible
t30_soc0.75_c2,related_2rc_single,30.0,0.75,2.0,True,5.0,10.343129989299547,14.449905412867281,0.007090909711831867,0.010028060684035722,False,False,true_infeasible,True,True,true_feasible
t30_soc0.75_c2,related_2rc_single,30.0,0.75,2.0,True,25.0,15.595026056028356,20.23872318649378,0.06129364207839045,0.114998772582382,False,False,true_infeasible,True,True,true_feasible
t30_soc0.75_c2,related_2rc_single,30.0,0.75,2.0,True,300.0,60.5717937506757,141.54711562169985,3.719420034780294,6.712906972670218,False,False,true_infeasible,False,False,true_infeasible
t30_soc0.80_c0.5,fixed_2rc_dual,30.0,0.8,0.5,False,5.0,11.507331652214443,12.078915513174415,0.00632626932084118,0.008946695872758426,True,True,true_feasible,True,True,true_feasible
t30_soc0.80_c0.5,fixed_2rc_dual,30.0,0.8,0.5,False,25.0,12.454058987695669,13.277025858551283,0.024831723116739052,0.04010486028723648,True,True,true_feasible,True,True,true_feasible
t30_soc0.80_c0.5,fixed_2rc_dual,30.0,0.8,0.5,False,300.0,9.798559856940136,24.575648552297658,0.17679760347705906,0.2542734804813236,True,True,true_feasible,True,True,true_feasible
t30_soc0.80_c0.5,related_2rc_dual,30.0,0.8,0.5,False,5.0,11.940696667352388,14.165683048584121,0.00209780229164406,0.002966740452020389,True,True,true_feasible,True,True,true_feasible
t30_soc0.80_c0.5,related_2rc_dual,30.0,0.8,0.5,False,25.0,16.954764753000592,20.186021267192267,0.007937597965566753,0.012422312095875299,True,True,true_feasible,True,True,true_feasible
t30_soc0.80_c0.5,related_2rc_dual,30.0,0.8,0.5,False,300.0,15.963050130783571,38.82330350742169,0.17261616201395233,0.36772934728727336,True,False,false_conservative,True,True,true_feasible
t30_soc0.80_c0.5,related_2rc_single,30.0,0.8,0.5,False,5.0,11.940696667352388,14.165683048584121,0.0021935982932409573,0.0031022164566998356,True,True,true_feasible,True,True,true_feasible
t30_soc0.80_c0.5,related_2rc_single,30.0,0.8,0.5,False,25.0,16.954764753000592,20.186021267192267,0.008363082202679553,0.013133243565405905,True,True,true_feasible,True,True,true_feasible
t30_soc0.80_c0.5,related_2rc_single,30.0,0.8,0.5,False,300.0,15.963050130783571,38.82330350742169,0.16902481813884035,0.3623632196514386,True,False,false_conservative,True,True,true_feasible
t30_soc0.80_c1,fixed_2rc_dual,30.0,0.8,1.0,False,5.0,6.509534268724192,7.5824691248858045,0.018512940858405772,0.026181252041368452,True,True,true_feasible,True,True,true_feasible
t30_soc0.80_c1,fixed_2rc_dual,30.0,0.8,1.0,False,25.0,7.570488525711224,8.194767307908357,0.07085605725596497,0.11368291662396501,False,False,true_infeasible,True,True,true_feasible
t30_soc0.80_c1,fixed_2rc_dual,30.0,0.8,1.0,False,300.0,23.524821446354526,34.3544842015886,0.4238837458963003,0.5634576977198762,False,False,true_infeasible,True,True,true_feasible
t30_soc0.80_c1,related_2rc_dual,30.0,0.8,1.0,False,5.0,8.406278896944743,11.75228369134107,0.0015990727416122699,0.0022614303584092,True,True,true_feasible,True,True,true_feasible
t30_soc0.80_c1,related_2rc_dual,30.0,0.8,1.0,False,25.0,17.154206987578007,21.540858727578716,0.0035697252128786493,0.004950300284885856,False,True,false_safe,True,True,true_feasible
t30_soc0.80_c1,related_2rc_dual,30.0,0.8,1.0,False,300.0,39.19053645406326,55.82823863272157,0.9610476103112726,1.9245536133545045,False,False,true_infeasible,True,False,false_conservative
t30_soc0.80_c1,related_2rc_single,30.0,0.8,1.0,False,5.0,8.406278896944743,11.75228369134107,0.001982256748007395,0.002803334377137645,True,True,true_feasible,True,True,true_feasible
t30_soc0.80_c1,related_2rc_single,30.0,0.8,1.0,False,25.0,17.154206987578007,21.540858727578716,0.005156942220127709,0.006901375729682968,False,True,false_safe,True,True,true_feasible
t30_soc0.80_c1,related_2rc_single,30.0,0.8,1.0,False,300.0,39.19053645406326,55.82823863272157,0.9459193806777663,1.903089102811208,False,False,true_infeasible,True,False,false_conservative
t30_soc0.80_c2,fixed_2rc_dual,30.0,0.8,2.0,False,5.0,30.315061044459327,32.06444523412699,0.038885908623729384,0.05499297936087899,False,False,true_infeasible,True,True,true_feasible
t30_soc0.80_c2,fixed_2rc_dual,30.0,0.8,2.0,False,25.0,34.11673888305229,41.77239008689071,0.1340316100456033,0.2087609256636611,False,False,true_infeasible,True,True,true_feasible
t30_soc0.80_c2,fixed_2rc_dual,30.0,0.8,2.0,False,300.0,76.2940946216244,159.7763629685991,0.6659341393003272,1.1923505878052367,False,False,true_infeasible,False,False,true_infeasible
t30_soc0.80_c2,related_2rc_dual,30.0,0.8,2.0,False,5.0,30.98435688710163,38.919546868513066,0.028769563843457188,0.04068630737097578,False,False,true_infeasible,True,True,true_feasible
t30_soc0.80_c2,related_2rc_dual,30.0,0.8,2.0,False,25.0,20.31865165720939,38.919546868513066,0.136746427949856,0.2341598453981817,False,False,true_infeasible,True,True,true_feasible
t30_soc0.80_c2,related_2rc_dual,30.0,0.8,2.0,False,300.0,56.983217148448354,115.80122378718549,4.795455356446446,8.759694656492329,False,False,true_infeasible,False,False,true_infeasible
t30_soc0.80_c2,related_2rc_single,30.0,0.8,2.0,False,5.0,30.98435688710163,38.919546868513066,0.027236827817876688,0.038518691296062,False,False,true_infeasible,True,True,true_feasible
t30_soc0.80_c2,related_2rc_single,30.0,0.8,2.0,False,25.0,20.31865165720939,38.919546868513066,0.12992766625342989,0.22278494188567066,False,False,true_infeasible,True,True,true_feasible
t30_soc0.80_c2,related_2rc_single,30.0,0.8,2.0,False,300.0,56.983217148448354,115.80122378718549,4.732885551334361,8.673836614319143,False,False,true_infeasible,False,False,true_infeasible
