scenario_id,controller,step,time_s,current_a,current_change_a,soc,voltage_v,temperature_c,control_update
nominal,original_mpc,582,2910.0,2.477387817463294,0.0,0.7732530476722851,4.1393281264491835,32.310538106627824,False
nominal,recovery_mpc,582,2910.0,2.477387817463294,0.0,0.7732530476722851,4.1393281264491835,32.310538106627824,False
nominal,original_mpc,583,2915.0,2.477387817463294,0.0,0.7739412109549137,4.139650331608227,32.286796053040206,False
nominal,recovery_mpc,583,2915.0,2.477387817463294,0.0,0.7739412109549137,4.139650331608227,32.286796053040206,False
nominal,original_mpc,584,2920.0,2.477387817463294,0.0,0.7746293742375424,4.140000000000001,32.26315049089918,False
nominal,recovery_mpc,584,2920.0,2.477387817463294,0.0,0.7746293742375424,4.140000000000001,32.26315049089918,False
nominal,original_mpc,585,2925.0,2.414543503094244,0.06284431436905002,0.7753000807661797,4.138838408390316,32.238757044883755,True
nominal,recovery_mpc,585,2925.0,2.414543503094244,0.06284431436905002,0.7753000807661797,4.138838408390316,32.238757044883755,True
nominal,original_mpc,586,2930.0,2.414543503094244,0.0,0.775970787294817,4.13907319091061,32.214444916616614,False
nominal,recovery_mpc,586,2930.0,2.414543503094244,0.0,0.775970787294817,4.13907319091061,32.214444916616614,False
nominal,original_mpc,587,2935.0,2.414543503094244,0.0,0.7766414938234544,4.13935085853015,32.190222818847225,False
nominal,recovery_mpc,587,2935.0,2.414543503094244,0.0,0.7766414938234544,4.13935085853015,32.190222818847225,False
nominal,original_mpc,588,2940.0,2.414543503094244,0.0,0.7773122003520917,4.1396621284888315,32.166097396948906,False
nominal,recovery_mpc,588,2940.0,2.414543503094244,0.0,0.7773122003520917,4.1396621284888315,32.166097396948906,False
nominal,original_mpc,589,2945.0,2.414543503094244,0.0,0.777982906880729,4.140000000000001,32.14207374022567,False
nominal,recovery_mpc,589,2945.0,2.414543503094244,0.0,0.777982906880729,4.140000000000001,32.14207374022567,False
nominal,original_mpc,590,2950.0,2.353775908551295,0.06076759454294933,0.7786367335219933,4.138876679256056,32.117355916471695,True
nominal,recovery_mpc,590,2950.0,2.353775908551295,0.06076759454294933,0.7786367335219933,4.138876679256056,32.117355916471695,True
nominal,original_mpc,591,2955.0,2.353775908551295,0.0,0.7792905601632575,4.139103644071601,32.09272543143033,False
nominal,recovery_mpc,591,2955.0,2.353775908551295,0.0,0.7792905601632575,4.139103644071601,32.09272543143033,False
nominal,original_mpc,592,2960.0,2.353775908551295,0.0,0.7799443868045217,4.139372134586528,32.068190438538224,False
nominal,recovery_mpc,592,2960.0,2.353775908551295,0.0,0.7799443868045217,4.139372134586528,32.068190438538224,False
nominal,original_mpc,593,2965.0,2.353775908551295,0.0,0.780598213445786,4.139673176183242,32.043757143210556,False
nominal,recovery_mpc,593,2965.0,2.353775908551295,0.0,0.780598213445786,4.139673176183242,32.043757143210556,False
nominal,original_mpc,594,2970.0,2.353775908551295,0.0,0.7812520400870502,4.1400000000000015,32.01943028463065,False
nominal,recovery_mpc,594,2970.0,2.353775908551295,0.0,0.7812520400870502,4.1400000000000015,32.01943028463065,False
nominal,original_mpc,595,2975.0,2.294959344376794,0.05881656417450065,0.7818895287938216,4.138912656706834,31.99445875493604,True
nominal,recovery_mpc,595,2975.0,2.294959344376794,0.05881656417450065,0.7818895287938216,4.138912656706834,31.99445875493604,True
nominal,original_mpc,596,2980.0,2.294959344376794,0.0,0.782527017500593,4.139132288611105,31.96957992351357,False
nominal,recovery_mpc,596,2980.0,2.294959344376794,0.0,0.782527017500593,4.139132288611105,31.96957992351357,False
nominal,original_mpc,597,2985.0,2.294959344376794,0.0,0.7831645062073643,4.139392157577191,31.94480142554216,False
nominal,recovery_mpc,597,2985.0,2.294959344376794,0.0,0.7831645062073643,4.139392157577191,31.94480142554216,False
nominal,original_mpc,598,2990.0,2.294959344376794,0.0,0.7838019949141357,4.139683578360786,31.920129058508795,False
nominal,recovery_mpc,598,2990.0,2.294959344376794,0.0,0.7838019949141357,4.139683578360786,31.920129058508795,False
nominal,original_mpc,599,2995.0,2.294959344376794,0.0,0.7844394836209071,4.1400000000000015,31.895567236735967,False
nominal,recovery_mpc,599,2995.0,2.294959344376794,0.0,0.7844394836209071,4.1400000000000015,31.895567236735967,False
nominal,original_mpc,600,3000.0,2.2379848490151777,0.05697449536161647,0.7850611460789668,4.1389466430964355,31.87040647707463,True
nominal,recovery_mpc,600,3000.0,2.2379848490151777,0.05697449536161647,0.7850611460789668,4.1389466430964355,31.87040647707463,True
nominal,original_mpc,601,3005.0,2.2379848490151777,0.0,0.7856828085370265,4.139159360903976,31.84534316151499,False
nominal,recovery_mpc,601,3005.0,2.2379848490151777,0.0,0.7856828085370265,4.139159360903976,31.84534316151499,False
nominal,original_mpc,602,3010.0,2.2379848490151777,0.0,0.7863044709950863,4.139411089927814,31.820384443843412,False
nominal,recovery_mpc,602,3010.0,2.2379848490151777,0.0,0.7863044709950863,4.139411089927814,31.820384443843412,False
nominal,original_mpc,603,3015.0,2.2379848490151777,0.0,0.786926133453146,4.139693418035266,31.79553574252544,False
nominal,recovery_mpc,603,3015.0,2.2379848490151777,0.0,0.786926133453146,4.139693418035266,31.79553574252544,False
nominal,original_mpc,604,3020.0,2.2379848490151777,0.0,0.7875477959112057,4.139999999999999,31.77080116995472,False
nominal,recovery_mpc,604,3020.0,2.2379848490151777,0.0,0.7875477959112057,4.139999999999999,31.77080116995472,False
nominal,original_mpc,605,3025.0,2.1827568969394475,0.05522795207573017,0.7881541172714667,4.13897888146904,31.745510013348582,True
nominal,recovery_mpc,605,3025.0,2.1827568969394475,0.05522795207573017,0.7881541172714667,4.13897888146904,31.745510013348582,True
nominal,original_mpc,606,3030.0,2.1827568969394475,0.0,0.7887604386317276,4.139185051095822,31.72032047777881,False
nominal,recovery_mpc,606,3030.0,2.1827568969394475,0.0,0.7887604386317276,4.139185051095822,31.72032047777881,False
nominal,original_mpc,607,3035.0,2.1827568969394475,0.0,0.7893667599919886,4.139429062387774,31.695239268969644,False
nominal,recovery_mpc,607,3035.0,2.1827568969394475,0.0,0.7893667599919886,4.139429062387774,31.695239268969644,False
nominal,original_mpc,608,3040.0,2.1827568969394475,0.0,0.7899730813522495,4.139702762075834,31.67027145261275,False
nominal,recovery_mpc,608,3040.0,2.1827568969394475,0.0,0.7899730813522495,4.139702762075834,31.67027145261275,False
nominal,original_mpc,609,3045.0,2.1827568969394475,0.0,0.7905794027125105,4.1400000000000015,31.645420860098938,False
nominal,recovery_mpc,609,3045.0,2.1827568969394475,0.0,0.7905794027125105,4.1400000000000015,31.645420860098938,False
nominal,original_mpc,610,3050.0,2.1291908232547674,0.05356607368468014,0.791170844607859,4.139009568458434,31.620052982286193,True
nominal,recovery_mpc,610,3050.0,2.1291908232547674,0.05356607368468014,0.791170844607859,4.139009568458434,31.620052982286193,True
nominal,original_mpc,611,3055.0,2.1291908232547674,0.0,0.7917622865032076,4.139209513150446,31.594790375627298,False
nominal,recovery_mpc,611,3055.0,2.1291908232547674,0.0,0.7917622865032076,4.139209513150446,31.594790375627298,False
nominal,original_mpc,612,3060.0,2.1291908232547674,0.0,0.7923537283985561,4.139446180910171,31.56963932809894,False
nominal,recovery_mpc,612,3060.0,2.1291908232547674,0.0,0.7923537283985561,4.139446180910171,31.56963932809894,False
nominal,original_mpc,613,3065.0,2.1291908232547674,0.0,0.7929451702939047,4.139711664711327,31.544604576577214,False
nominal,recovery_mpc,613,3065.0,2.1291908232547674,0.0,0.7929451702939047,4.139711664711327,31.544604576577214,False
nominal,original_mpc,614,3070.0,2.1291908232547674,0.0,0.7935366121892532,4.140000000000001,31.519689690629583,False
nominal,recovery_mpc,614,3070.0,2.1291908232547674,0.0,0.7935366121892532,4.140000000000001,31.519689690629583,False
nominal,original_mpc,615,3075.0,1.597195190534847,0.5319956327199205,0.7939802775199574,4.127331081797876,31.489169803094157,True
nominal,recovery_mpc,615,3075.0,1.597195190534847,0.5319956327199205,0.7939802775199574,4.127331081797876,31.489169803094157,True
nominal,original_mpc,616,3080.0,1.597195190534847,0.0,0.7944239428506615,4.126346786877464,31.458655715809407,False
nominal,recovery_mpc,616,3080.0,1.597195190534847,0.0,0.7944239428506615,4.126346786877464,31.458655715809407,False
nominal,original_mpc,617,3085.0,1.597195190534847,0.0,0.7948676081813657,4.125613557849001,31.42818325372538,False
nominal,recovery_mpc,617,3085.0,1.597195190534847,0.0,0.7948676081813657,4.125613557849001,31.42818325372538,False
nominal,original_mpc,618,3090.0,1.597195190534847,0.0,0.7953112735120699,4.125071239133881,31.39777936057917,False
nominal,recovery_mpc,618,3090.0,1.597195190534847,0.0,0.7953112735120699,4.125071239133881,31.39777936057917,False
nominal,original_mpc,619,3095.0,1.597195190534847,0.0,0.795754938842774,4.1246747151837875,31.367464334514395,False
nominal,recovery_mpc,619,3095.0,1.597195190534847,0.0,0.795754938842774,4.1246747151837875,31.367464334514395,False
nominal,original_mpc,620,3100.0,1.1970739674018778,0.40012122313296916,0.7960874593892746,4.114631326920038,31.333765649466724,True
nominal,recovery_mpc,620,3100.0,1.1970739674018778,0.40012122313296916,0.7960874593892746,4.114631326920038,31.333765649466724,True
nominal,original_mpc,621,3105.0,1.1970739674018778,0.0,0.7964199799357752,4.1134513473228145,31.300132078286918,False
nominal,recovery_mpc,621,3105.0,1.1970739674018778,0.0,0.7964199799357752,4.1134513473228145,31.300132078286918,False
nominal,original_mpc,622,3110.0,1.1970739674018778,0.0,0.7967525004822757,4.11251827597693,31.266589559616087,False
nominal,recovery_mpc,622,3110.0,1.1970739674018778,0.0,0.7967525004822757,4.11251827597693,31.266589559616087,False
nominal,original_mpc,623,3115.0,1.1970739674018778,0.0,0.7970850210287763,4.111773967199168,31.233157602424917,False
nominal,recovery_mpc,623,3115.0,1.1970739674018778,0.0,0.7970850210287763,4.111773967199168,31.233157602424917,False
nominal,original_mpc,624,3120.0,1.1970739674018778,0.0,0.7974175415752769,4.111174778966413,31.199850899820586,False
nominal,recovery_mpc,624,3120.0,1.1970739674018778,0.0,0.7974175415752769,4.111174778966413,31.199850899820586,False
nominal,original_mpc,625,3125.0,0.798132290604936,0.3989416767969418,0.7976392449893338,4.100958133656237,31.163942916286224,True
nominal,recovery_mpc,625,3125.0,0.798132290604936,0.3989416767969418,0.7976392449893338,4.100958133656237,31.163942916286224,True
nominal,original_mpc,626,3130.0,0.798132290604936,0.0,0.7978609484033907,4.099580162416776,31.12815828266965,False
nominal,recovery_mpc,626,3130.0,0.798132290604936,0.0,0.7978609484033907,4.099580162416776,31.12815828266965,False
nominal,original_mpc,627,3135.0,0.798132290604936,0.0,0.7980826518174476,4.098450261613389,31.092513826513393,False
nominal,recovery_mpc,627,3135.0,0.798132290604936,0.0,0.7980826518174476,4.098450261613389,31.092513826513393,False
nominal,original_mpc,628,3140.0,0.798132290604936,0.0,0.7983043552315046,4.0975108008630805,31.057022128132385,False
nominal,recovery_mpc,628,3140.0,0.798132290604936,0.0,0.7983043552315046,4.0975108008630805,31.057022128132385,False
nominal,original_mpc,629,3145.0,0.798132290604936,0.0,0.7985260586455615,4.096718498061859,31.02169258655573,False
nominal,recovery_mpc,629,3145.0,0.798132290604936,0.0,0.7985260586455615,4.096718498061859,31.02169258655573,False
nominal,original_mpc,630,3150.0,0.5321496976888915,0.2659825929160444,0.7986738780060306,4.089553865489432,30.985147836870073,True
nominal,recovery_mpc,630,3150.0,0.5321496976888915,0.2659825929160444,0.7986738780060306,4.089553865489432,30.985147836870073,True
nominal,original_mpc,631,3155.0,0.5321496976888915,0.0,0.7988216973664998,4.088313801748918,30.948775950385023,False
nominal,recovery_mpc,631,3155.0,0.5321496976888915,0.0,0.7988216973664998,4.088313801748918,30.948775950385023,False
nominal,original_mpc,632,3160.0,0.5321496976888915,0.0,0.7989695167269689,4.087264682121532,30.912584823142566,False
nominal,recovery_mpc,632,3160.0,0.5321496976888915,0.0,0.7989695167269689,4.087264682121532,30.912584823142566,False
nominal,original_mpc,633,3165.0,0.5321496976888915,0.0,0.7991173360874381,4.086363462728589,30.876580240423795,False
nominal,recovery_mpc,633,3165.0,0.5321496976888915,0.0,0.7991173360874381,4.086363462728589,30.876580240423795,False
nominal,original_mpc,634,3170.0,0.5321496976888915,0.0,0.7992651554479072,4.0855777699679425,30.84076640538865,False
nominal,recovery_mpc,634,3170.0,0.5321496976888915,0.0,0.7992651554479072,4.0855777699679425,30.84076640538865,False
nominal,original_mpc,635,3175.0,0.3148260199886162,0.21732367770027533,0.7993526071201262,4.079583052992042,30.80429478800135,True
nominal,recovery_mpc,635,3175.0,0.3148260199886162,0.21732367770027533,0.7993526071201262,4.079583052992042,30.80429478800135,True
nominal,original_mpc,636,3180.0,0.3148260199886162,0.0,0.7994400587923453,4.0784281608185164,30.768024477956082,False
nominal,recovery_mpc,636,3180.0,0.3148260199886162,0.0,0.7994400587923453,4.0784281608185164,30.768024477956082,False
nominal,original_mpc,637,3185.0,0.3148260199886162,0.0,0.7995275104645643,4.0774295564819525,30.73195853052325,False
nominal,recovery_mpc,637,3185.0,0.3148260199886162,0.0,0.7995275104645643,4.0774295564819525,30.73195853052325,False
lhs_008,original_mpc,1,5.0,2.0000000000000036,2.0000000000000036,0.2856226739073012,3.614870150119686,25.253900571592958,True
lhs_008,recovery_mpc,1,5.0,2.0000000000000036,2.0000000000000036,0.2856226739073012,3.614870150119686,25.253900571592958,True
lhs_008,original_mpc,2,10.0,4.000000000000004,2.000000000000001,0.2867193164080045,3.665819043743424,25.279285828741347,True
lhs_008,recovery_mpc,2,10.0,4.000000000000004,2.000000000000001,0.2867193164080045,3.665819043743424,25.279285828741347,True
lhs_008,original_mpc,3,15.0,6.000000000000006,2.0000000000000018,0.28836428015905946,3.720431457392373,25.338649018343816,True
lhs_008,recovery_mpc,3,15.0,6.000000000000006,2.0000000000000018,0.28836428015905946,3.720431457392373,25.338649018343816,True
lhs_008,original_mpc,4,20.0,8.000000000000002,1.9999999999999956,0.29055756516046605,3.778162006018747,25.44765834410574,True
lhs_008,recovery_mpc,4,20.0,8.000000000000002,1.9999999999999956,0.29055756516046605,3.778162006018747,25.44765834410574,True
lhs_008,original_mpc,5,25.0,10.0,1.9999999999999982,0.2932991714122243,3.8385876139766473,25.62273969896859,True
lhs_008,recovery_mpc,5,25.0,10.0,1.9999999999999982,0.2932991714122243,3.8385876139766473,25.62273969896859,True
lhs_008,original_mpc,6,30.0,9.9086249324571,0.09137506754290037,0.29601572621833944,3.8526530849072387,25.804061134068238,True
lhs_008,recovery_mpc,6,30.0,9.9086249324571,0.09137506754290037,0.29601572621833944,3.8526530849072387,25.804061134068238,True
lhs_008,original_mpc,7,35.0,9.9086249324571,0.0,0.2987322810244546,3.8663726025276346,25.99263132842091,False
lhs_008,recovery_mpc,7,35.0,9.9086249324571,0.0,0.2987322810244546,3.8663726025276346,25.99263132842091,False
lhs_008,original_mpc,8,40.0,9.9086249324571,0.0,0.30144883583056975,3.878336473390695,26.187014190545973,False
lhs_008,recovery_mpc,8,40.0,9.9086249324571,0.0,0.30144883583056975,3.878336473390695,26.187014190545973,False
lhs_008,original_mpc,9,45.0,9.9086249324571,0.0,0.3041653906366849,3.888888935016611,26.38607753061224,False
lhs_008,recovery_mpc,9,45.0,9.9086249324571,0.0,0.3041653906366849,3.888888935016611,26.38607753061224,False
lhs_008,original_mpc,10,50.0,9.9086249324571,0.0,0.30688194544280006,3.898317812331648,26.588925935914435,False
lhs_008,recovery_mpc,10,50.0,9.9086249324571,0.0,0.30688194544280006,3.898317812331648,26.588925935914435,False
lhs_008,original_mpc,11,55.0,8.924023254810525,0.9846016776465749,0.3093285612374225,3.88391030854067,26.760147565889884,True
lhs_008,recovery_mpc,11,55.0,8.924023254810525,0.9846016776465749,0.3093285612374225,3.88391030854067,26.760147565889884,True
lhs_008,original_mpc,12,60.0,8.924023254810525,0.0,0.3117751770320449,3.8895738093231267,26.93240701844327,False
lhs_008,recovery_mpc,12,60.0,8.924023254810525,0.0,0.3117751770320449,3.8895738093231267,26.93240701844327,False
lhs_008,original_mpc,13,65.0,8.924023254810525,0.0,0.3142217928266673,3.895007349078892,27.105547626969692,False
lhs_008,recovery_mpc,13,65.0,8.924023254810525,0.0,0.3142217928266673,3.895007349078892,27.105547626969692,False
lhs_008,original_mpc,14,70.0,8.924023254810525,0.0,0.3166684086212897,3.900244600622618,27.279437077104006,False
lhs_008,recovery_mpc,14,70.0,8.924023254810525,0.0,0.3166684086212897,3.900244600622618,27.279437077104006,False
lhs_008,original_mpc,15,75.0,8.924023254810525,0.0,0.3191150244159121,3.9053122722508715,27.453962418230322,False
lhs_008,recovery_mpc,15,75.0,8.924023254810525,0.0,0.3191150244159121,3.9053122722508715,27.453962418230322,False
lhs_008,original_mpc,16,80.0,8.296782093773947,0.6272411610365776,0.3213896753816887,3.8956201637247148,27.607753919868976,True
lhs_008,recovery_mpc,16,80.0,8.296782093773947,0.6272411610365776,0.3213896753816887,3.8956201637247148,27.607753919868976,True
lhs_008,original_mpc,17,85.0,8.296782093773947,0.0,0.32366432634746534,3.8990398197476015,27.761247605414496,False
lhs_008,recovery_mpc,17,85.0,8.296782093773947,0.0,0.32366432634746534,3.8990398197476015,27.761247605414496,False
lhs_008,original_mpc,18,90.0,8.296782093773947,0.0,0.32593897731324195,3.9025637110886886,27.914523017787197,False
lhs_008,recovery_mpc,18,90.0,8.296782093773947,0.0,0.32593897731324195,3.9025637110886886,27.914523017787197,False
lhs_008,original_mpc,19,95.0,8.296782093773947,0.0,0.32821362827901857,3.9061552299838627,28.06763470312695,False
lhs_008,recovery_mpc,19,95.0,8.296782093773947,0.0,0.32821362827901857,3.9061552299838627,28.06763470312695,False
lhs_008,original_mpc,20,100.0,8.296782093773947,0.0,0.3304882792447952,3.9097863327872044,28.220618077604318,False
lhs_008,recovery_mpc,20,100.0,8.296782093773947,0.0,0.3304882792447952,3.9097863327872044,28.220618077604318,False
lhs_008,original_mpc,21,105.0,7.736741460908159,0.5600406328657881,0.33260938912054144,3.900391569906195,28.355206248187006,True
lhs_008,recovery_mpc,21,105.0,7.736741460908159,0.5600406328657881,0.33260938912054144,3.900391569906195,28.355206248187006,True
lhs_008,original_mpc,22,110.0,7.736741460908159,0.0,0.3347304989962877,3.9028227053845024,28.489108002557057,False
lhs_008,recovery_mpc,22,110.0,7.736741460908159,0.0,0.3347304989962877,3.9028227053845024,28.489108002557057,False
lhs_008,original_mpc,23,115.0,7.736741460908159,0.0,0.33685160887203397,3.9054412883102763,28.622449035062147,False
lhs_008,recovery_mpc,23,115.0,7.736741460908159,0.0,0.33685160887203397,3.9054412883102763,28.622449035062147,False
lhs_008,original_mpc,24,120.0,7.736741460908159,0.0,0.33897271874778023,3.9081955304973346,28.755322136885038,False
lhs_008,recovery_mpc,24,120.0,7.736741460908159,0.0,0.33897271874778023,3.9081955304973346,28.755322136885038,False
lhs_008,original_mpc,25,125.0,7.736741460908159,0.0,0.3410938286235265,3.911045491520356,28.887794740783782,False
lhs_008,recovery_mpc,25,125.0,7.736741460908159,0.0,0.3410938286235265,3.911045491520356,28.887794740783782,False
lhs_008,original_mpc,26,130.0,7.373790859682849,0.3629506012253101,0.3431154317355329,3.905507785426182,29.008466273511434,True
lhs_008,recovery_mpc,26,130.0,7.373790859682849,0.3629506012253101,0.3431154317355329,3.905507785426182,29.008466273511434,True
lhs_008,original_mpc,27,135.0,7.373790859682849,0.0,0.34513703484753927,3.9076741896824765,29.128467757108762,False
lhs_008,recovery_mpc,27,135.0,7.373790859682849,0.0,0.34513703484753927,3.9076741896824765,29.128467757108762,False
lhs_008,original_mpc,28,140.0,7.373790859682849,0.0,0.34715863795954566,3.909991960237732,29.247896452933716,False
lhs_008,recovery_mpc,28,140.0,7.373790859682849,0.0,0.34715863795954566,3.909991960237732,29.247896452933716,False
lhs_008,original_mpc,29,145.0,7.373790859682849,0.0,0.34918024107155204,3.912419723208939,29.36682455785537,False
lhs_008,recovery_mpc,29,145.0,7.373790859682849,0.0,0.34918024107155204,3.912419723208939,29.36682455785537,False
lhs_008,original_mpc,30,150.0,7.373790859682849,0.0,0.35120184418355843,3.9149255674791017,29.485304940521225,False
lhs_008,recovery_mpc,30,150.0,7.373790859682849,0.0,0.35120184418355843,3.9149255674791017,29.485304940521225,False
lhs_008,original_mpc,31,155.0,7.034667224968861,0.3391236347139879,0.35313047294785976,3.909587774003551,29.59296596710209,True
lhs_008,recovery_mpc,31,155.0,7.034667224968861,0.3391236347139879,0.35313047294785976,3.909587774003551,29.59296596710209,True
lhs_008,original_mpc,32,160.0,7.034667224968861,0.0,0.3550591017121611,3.911444222080183,29.69993784313133,False
lhs_008,recovery_mpc,32,160.0,7.034667224968861,0.0,0.3550591017121611,3.911444222080183,29.69993784313133,False
lhs_008,original_mpc,33,165.0,7.034667224968861,0.0,0.35698773047646243,3.913440430249565,29.806306014393325,False
lhs_008,recovery_mpc,33,165.0,7.034667224968861,0.0,0.35698773047646243,3.913440430249565,29.806306014393325,False
lhs_008,original_mpc,34,170.0,7.034667224968861,0.0,0.35891635924076376,3.9155395973803504,29.912134646398258,False
lhs_008,recovery_mpc,34,170.0,7.034667224968861,0.0,0.35891635924076376,3.9155395973803504,29.912134646398258,False
lhs_008,original_mpc,35,175.0,7.034667224968861,0.0,0.3608449880050651,3.9177133111951203,30.017471478253626,False
lhs_008,recovery_mpc,35,175.0,7.034667224968861,0.0,0.3608449880050651,3.9177133111951203,30.017471478253626,False
lhs_008,original_mpc,36,180.0,6.711810410673197,0.3228568142956645,0.36268510214331684,3.9124216521899924,30.112721145229447,True
lhs_008,recovery_mpc,36,180.0,6.711810410673197,0.3228568142956645,0.36268510214331684,3.9124216521899924,30.112721145229447,True
lhs_008,original_mpc,37,185.0,6.711810410673197,0.0,0.3645252162815686,3.913981872280452,30.20726734594612,False
lhs_008,recovery_mpc,37,185.0,6.711810410673197,0.0,0.3645252162815686,3.913981872280452,30.20726734594612,False
lhs_008,original_mpc,38,190.0,6.711810410673197,0.0,0.36636533041982033,3.9156787022212547,30.301189287564718,False
lhs_008,recovery_mpc,38,190.0,6.711810410673197,0.0,0.36636533041982033,3.9156787022212547,30.301189287564718,False
lhs_008,original_mpc,39,195.0,6.711810410673197,0.0,0.3682054445580721,3.9174777110826904,30.39454717596834,False
lhs_008,recovery_mpc,39,195.0,6.711810410673197,0.0,0.3682054445580721,3.9174777110826904,30.39454717596834,False
lhs_008,original_mpc,40,200.0,6.711810410673197,0.0,0.37004555869632383,3.919352281787668,30.48738653091936,False
lhs_008,recovery_mpc,40,200.0,6.711810410673197,0.0,0.37004555869632383,3.919352281787668,30.48738653091936,False
lhs_008,original_mpc,41,205.0,6.411606288027036,0.3002041226461607,0.37180336868463054,3.9142914500949955,30.571051995681085,True
lhs_008,recovery_mpc,41,205.0,6.411606288027036,0.3002041226461607,0.37180336868463054,3.9142914500949955,30.571051995681085,True
lhs_008,original_mpc,42,210.0,6.411606288027036,0.0,0.37356117867293726,3.915607558063212,30.65402177519203,False
lhs_008,recovery_mpc,42,210.0,6.411606288027036,0.0,0.37356117867293726,3.915607558063212,30.65402177519203,False
lhs_008,original_mpc,43,215.0,6.411606288027036,0.0,0.37531898866124397,3.9170563350148178,30.73636894738989,False
lhs_008,recovery_mpc,43,215.0,6.411606288027036,0.0,0.37531898866124397,3.9170563350148178,30.73636894738989,False
lhs_008,original_mpc,44,220.0,6.411606288027036,0.0,0.3770767986495507,3.918605606447224,30.818149624478156,False
lhs_008,recovery_mpc,44,220.0,6.411606288027036,0.0,0.3770767986495507,3.918605606447224,30.818149624478156,False
lhs_008,original_mpc,45,225.0,6.411606288027036,0.0,0.3788346086378574,3.9202304699749,30.89940678997096,False
lhs_008,recovery_mpc,45,225.0,6.411606288027036,0.0,0.3788346086378574,3.9202304699749,30.89940678997096,False
lhs_008,original_mpc,46,230.0,6.2334772100819595,0.17812907794507638,0.3805435826467927,3.917763811499744,30.975146478630858,True
lhs_008,recovery_mpc,46,230.0,6.2334772100819595,0.17812907794507638,0.3805435826467927,3.917763811499744,30.975146478630858,True
lhs_008,original_mpc,47,235.0,6.2334772100819595,0.0,0.38225255665572805,3.919099164458998,31.050286040977134,False
lhs_008,recovery_mpc,47,235.0,6.2334772100819595,0.0,0.38225255665572805,3.919099164458998,31.050286040977134,False
lhs_008,original_mpc,48,240.0,6.2334772100819595,0.0,0.3839615306646634,3.920527199467396,31.124875704300653,False
lhs_008,recovery_mpc,48,240.0,6.2334772100819595,0.0,0.3839615306646634,3.920527199467396,31.124875704300653,False
lhs_008,original_mpc,49,245.0,6.2334772100819595,0.0,0.3856705046735987,3.9220255573534955,31.19895421424192,False
lhs_008,recovery_mpc,49,245.0,6.2334772100819595,0.0,0.3856705046735987,3.9220255573534955,31.19895421424192,False
lhs_008,original_mpc,50,250.0,6.2334772100819595,0.0,0.38737947868253403,3.9235769412112536,31.272551429169987,False
lhs_008,recovery_mpc,50,250.0,6.2334772100819595,0.0,0.38737947868253403,3.9235769412112536,31.272551429169987,False
lhs_008,original_mpc,51,255.0,6.032647037940281,0.20083017214167853,0.3890333929659208,3.920491381238404,31.340137592068434,True
lhs_008,recovery_mpc,51,255.0,6.032647037940281,0.20083017214167853,0.3890333929659208,3.920491381238404,31.340137592068434,True
lhs_008,original_mpc,52,260.0,6.032647037940281,0.0,0.3906873072493076,3.921674919529286,31.407137659379714,False
lhs_008,recovery_mpc,52,260.0,6.032647037940281,0.0,0.3906873072493076,3.921674919529286,31.407137659379714,False
lhs_008,original_mpc,53,265.0,6.032647037940281,0.0,0.3923412215326944,3.922950480118545,31.473599505460992,False
lhs_008,recovery_mpc,53,265.0,6.032647037940281,0.0,0.3923412215326944,3.922950480118545,31.473599505460992,False
lhs_008,original_mpc,54,270.0,6.032647037940281,0.0,0.3939951358160812,3.924296688470064,31.5395603777849,False
lhs_008,recovery_mpc,54,270.0,6.032647037940281,0.0,0.3939951358160812,3.924296688470064,31.5395603777849,False
lhs_008,original_mpc,55,275.0,6.032647037940281,0.0,0.395649050099468,3.9256969897479315,31.60504929029818,False
lhs_008,recovery_mpc,55,275.0,6.032647037940281,0.0,0.395649050099468,3.9256969897479315,31.60504929029818,False
lhs_008,original_mpc,56,280.0,5.806914770885809,0.2257322670544717,0.39724107748339677,3.9218818380684186,31.664001405275748,True
lhs_008,recovery_mpc,56,280.0,5.806914770885809,0.2257322670544717,0.39724107748339677,3.9218818380684186,31.664001405275748,True
lhs_008,original_mpc,57,285.0,5.806914770885809,0.0,0.39883310486732554,3.9228634862081067,31.722366686095597,False
lhs_008,recovery_mpc,57,285.0,5.806914770885809,0.0,0.39883310486732554,3.9228634862081067,31.722366686095597,False
lhs_008,original_mpc,58,290.0,5.806914770885809,0.0,0.4004251322512543,3.9239480574562675,31.78019607284067,False
lhs_008,recovery_mpc,58,290.0,5.806914770885809,0.0,0.4004251322512543,3.9239480574562675,31.78019607284067,False
lhs_008,original_mpc,59,295.0,5.806914770885809,0.0,0.4020171596351831,3.925109729757398,31.83752947587287,False
lhs_008,recovery_mpc,59,295.0,5.806914770885809,0.0,0.4020171596351831,3.925109729757398,31.83752947587287,False
lhs_008,original_mpc,60,300.0,5.806914770885809,0.0,0.40360918701911186,3.9263295390889357,31.89439824956117,False
lhs_008,recovery_mpc,60,300.0,5.806914770885809,0.0,0.40360918701911186,3.9263295390889357,31.89439824956117,False
lhs_008,original_mpc,61,305.0,5.676650014650436,0.13026475623537337,0.40516550093603276,3.9245601619691644,31.94739544285654,True
lhs_008,recovery_mpc,61,305.0,5.676650014650436,0.13026475623537337,0.40516550093603276,3.9245601619691644,31.94739544285654,True
lhs_008,original_mpc,62,310.0,5.676650014650436,0.0,0.40672181485295367,3.925574453852456,31.99988576902138,False
