trajectory_id,role,ambient_temperature_c,initial_temperature_c,risk_stratum,historical_center_index,historical_evidence,initial_soc,initial_polarization_1_v,initial_polarization_2_v,initial_previous_current_a,initial_dfn_voltage_v,initial_2rc_voltage_v,initial_measured_residual_v,initial_residual_extreme,design_candidate_index,design_seed,initial_state_history_contract
phase7d3_confirmation_15c_010,confirmation,15.0,15.0,startup_transient_stress,-1,bounded_design,0.6001016645096354,0.061013687193583015,0.09917191146273704,7.674650205798552,4.0224756942930195,4.164655926555095,-0.1421802322620751,True,25114,20261401,dfn_and_2rc_do_not_share_current_history
phase7d3_confirmation_15c_011,confirmation,15.0,15.0,startup_transient_stress,-1,bounded_design,0.5788516645096354,0.055458131638027465,0.07117191146273705,8.59301755273733,4.017387448504641,4.131619408292345,-0.11423195978770462,True,25116,20261401,dfn_and_2rc_do_not_share_current_history
phase7d3_confirmation_15c_012,confirmation,15.0,15.0,historical_exceedance_neighborhood,0,level4_development_boundary,0.5814796363299404,0.05604809197443171,0.08023794106769368,9.678330852169575,4.033539286186236,4.166794416910847,-0.13325513072461082,True,25117,20261401,dfn_and_2rc_do_not_share_current_history
phase7d3_confirmation_15c_013,confirmation,15.0,15.0,historical_exceedance_neighborhood,1,repeatability_boundary,0.6143498625747662,0.06099417378859803,0.07879173751868848,8.613050099503303,4.047481731307092,4.179575163493594,-0.13209343218650194,True,25118,20261401,dfn_and_2rc_do_not_share_current_history
phase7d3_confirmation_15c_014,confirmation,15.0,15.0,historical_exceedance_neighborhood,0,level4_development_boundary,0.5589796363299404,0.04775179567813541,0.06583794106769368,10.0,4.01836253026277,4.130779666424746,-0.11241713616197568,True,25119,20261401,dfn_and_2rc_do_not_share_current_history
phase7d3_confirmation_15c_015,confirmation,15.0,15.0,historical_exceedance_neighborhood,1,repeatability_boundary,0.6007561125747662,0.065,0.06535173751868849,7.541621528074731,4.021147222048524,4.1326855206395905,-0.1115382985910669,True,25120,20261401,dfn_and_2rc_do_not_share_current_history
phase7d3_confirmation_15c_016,confirmation,15.0,15.0,historical_exceedance_neighborhood,0,level4_development_boundary,0.5753858863299404,0.04241846234480208,0.07639794106769368,9.035473709312432,4.020278332371475,4.1301393067498084,-0.10986097437833386,True,25121,20261401,dfn_and_2rc_do_not_share_current_history
phase7d3_confirmation_15c_017,confirmation,15.0,15.0,historical_exceedance_neighborhood,1,repeatability_boundary,0.6082561125747662,0.065,0.07495173751868849,7.970192956646159,4.033479549022511,4.159481383951843,-0.12600183492933237,True,25122,20261401,dfn_and_2rc_do_not_share_current_history
phase7d3_confirmation_15c_018,confirmation,15.0,15.0,general_high_risk,-1,bounded_design,0.5828898018914216,0.04132753574341073,0.04380629375528446,8.777084628139567,4.023174333305443,4.09767369894242,-0.07449936563697701,False,25124,20261401,dfn_and_2rc_do_not_share_current_history
phase7d3_confirmation_15c_019,confirmation,15.0,15.0,general_high_risk,-1,bounded_design,0.5428898018914216,0.04466086907674406,0.06838229375528446,6.491370342425281,3.956100178581756,4.040922429399289,-0.08482225081753247,False,25127,20261401,dfn_and_2rc_do_not_share_current_history
phase7d3_confirmation_15c_020,confirmation,15.0,15.0,general_high_risk,-1,bounded_design,0.5728898018914216,0.04910531352118851,0.08038229375528445,7.062798913853852,3.9910914576582837,4.096472636548678,-0.10538117889039444,True,25128,20261401,dfn_and_2rc_do_not_share_current_history
phase7d3_confirmation_15c_021,confirmation,15.0,15.0,general_high_risk,-1,bounded_design,0.6528898018914215,0.05910531352118851,0.09238229375528446,7.634227485282423,4.0751660611411324,4.2117526402228505,-0.136586579081718,True,25129,20261401,dfn_and_2rc_do_not_share_current_history
phase7d3_confirmation_15c_022,confirmation,15.0,15.0,global_coverage,-1,bounded_design,0.5638903154553462,0.008894845962575094,0.011303822925474086,5.71822177443055,3.962634239730457,3.9504162919332684,0.012217947797188433,False,25130,20261401,dfn_and_2rc_do_not_share_current_history
phase7d3_confirmation_15c_023,confirmation,15.0,15.0,global_coverage,-1,bounded_design,0.6888903154553461,0.03778373485146399,0.03130382292547409,7.146793203001978,4.112406632012222,4.157589520387961,-0.045182888375738806,False,25131,20261401,dfn_and_2rc_do_not_share_current_history
