initial_state_id,sampling_method,state_soc,state_polarization_fast_v,state_polarization_slow_v,state_average_temperature_c,state_previous_current_a,coverage_distance_standardized,assigned_split,teacher_optimizer_success,teacher_prediction_feasible,teacher_accepted,teacher_status,teacher_objective,teacher_solve_time_s,teacher_minimum_constraint_margin
phase6c_targeted_0395,targeted_boundary_sampling,0.33730000000000004,0.01740234375,0.009382716049382714,25.7296,2.8738025822573925,,phase6c_train,True,True,True,Optimization terminated successfully,2.756875583402519,1.2022634999957518,-1.6907222288864432e-09
phase6c_targeted_0396,targeted_boundary_sampling,0.3379000000000001,0.06240234375,0.03938271604938271,26.1296,3.5880882965431065,,phase6c_validation,True,True,True,Optimization terminated successfully,2.8087868660547195,0.9894550999961211,-2.572688373447818e-08
phase6c_targeted_0397,targeted_boundary_sampling,0.3385,0.03990234375,0.0693827160493827,26.529600000000002,4.302374010828821,,phase6c_train,True,True,True,Optimization terminated successfully,2.8584568579690552,1.0860616999998456,-6.1034199916321086e-09
phase6c_targeted_0398,targeted_boundary_sampling,0.33910000000000007,0.08490234375,0.019382716049382718,26.9296,0.11870054144106622,,phase6c_train,True,True,True,Optimization terminated successfully,2.8882258912683803,1.1031442999956198,-1.355559220428404e-09
phase6c_targeted_0399,targeted_boundary_sampling,0.33970000000000006,0.00333984375,0.049382716049382706,25.0256,0.8329862557267803,,phase6c_train,True,True,True,Optimization terminated successfully,2.7561302599852877,0.9908697999999276,-9.237055564881302e-11
phase6c_targeted_0400,targeted_boundary_sampling,0.34030000000000005,0.04833984375,0.0793827160493827,25.4256,1.5472719700124948,,phase6c_train,True,True,True,Optimization terminated successfully,2.7916907274994456,1.6101398000027984,-2.8703851739919628e-08
phase6c_targeted_0401,targeted_boundary_sampling,0.3409000000000001,0.025839843749999997,0.029382716049382713,25.8256,2.261557684298209,,phase6c_train,True,True,True,Optimization terminated successfully,2.7430844489292965,1.3466570999953547,-5.185114559935755e-10
phase6c_targeted_0402,targeted_boundary_sampling,0.3415,0.07083984374999999,0.05938271604938271,26.2256,2.9758433985839234,,phase6c_train,True,True,True,Optimization terminated successfully,2.791860329343828,1.2529298000008566,-1.10870246317063e-09
phase6c_targeted_0403,targeted_boundary_sampling,0.34210000000000007,0.01458984375,0.08938271604938271,26.6256,3.6901291128696374,,phase6c_train,True,True,True,Optimization terminated successfully,2.8351676504958094,1.1241301000045496,-1.5337420222749643e-09
phase6c_targeted_0404,targeted_boundary_sampling,0.34270000000000006,0.059589843749999996,0.0008641975308641975,25.1056,4.404414827155351,,phase6c_validation,True,True,True,Optimization terminated successfully,2.6141736745152797,1.1656096000006073,-6.009507558246696e-08
phase6c_targeted_0405,targeted_boundary_sampling,0.34330000000000005,0.03708984375,0.030864197530864196,25.5056,0.22074135776759682,,phase6c_train,True,True,True,Optimization terminated successfully,2.7354527065561625,1.2627107999942382,-1.657245007891106e-08
phase6c_targeted_0406,targeted_boundary_sampling,0.34390000000000004,0.08208984375,0.06086419753086419,25.9056,0.9350270720533109,,phase6c_train,True,True,True,Optimization terminated successfully,2.7664213263800588,1.5249633999992511,-7.378304189842311e-09
phase6c_targeted_0407,targeted_boundary_sampling,0.34450000000000003,0.00896484375,0.010864197530864197,26.305600000000002,1.6493127863390253,,phase6c_validation,True,True,True,Optimization terminated successfully,2.7132562861089684,1.0355010999992373,-3.126380931917083e-08
phase6c_targeted_0408,targeted_boundary_sampling,0.3451,0.05396484375,0.0408641975308642,26.7056,2.3635985006247395,,phase6c_train,True,True,True,Optimization terminated successfully,2.757587077343326,0.8666166999973939,-3.76377684574436e-08
phase6c_targeted_0409,targeted_boundary_sampling,0.3457,0.03146484375,0.07086419753086418,25.1856,3.077884214910454,,phase6c_train,True,True,True,Optimization terminated successfully,2.6650221613799494,1.0712846999958856,-1.2533597271158214e-08
phase6c_targeted_0410,targeted_boundary_sampling,0.34630000000000005,0.07646484375,0.020864197530864197,25.5856,3.792169929196168,,phase6c_train,True,True,True,Optimization terminated successfully,2.6257112809243623,1.5671069999953033,-5.857216933691234e-10
phase6c_targeted_0411,targeted_boundary_sampling,0.34690000000000004,0.02021484375,0.05086419753086419,25.9856,4.506455643481883,,phase6c_train,True,True,True,Optimization terminated successfully,2.668252097733327,1.0452508999951533,-3.903004142102873e-09
phase6c_targeted_0412,targeted_boundary_sampling,0.34750000000000003,0.06521484375,0.08086419753086418,26.3856,0.32278217409412746,,phase6c_validation,True,True,True,Optimization terminated successfully,2.7780760325949845,1.210185999996611,-3.5502125683706254e-09
phase6c_targeted_0413,targeted_boundary_sampling,0.3481,0.042714843749999995,0.00419753086419753,26.7856,1.0370678883798417,,phase6c_train,True,True,True,Optimization terminated successfully,2.7028381033941216,1.3052451999974437,-6.461853274686291e-09
phase6c_targeted_0414,targeted_boundary_sampling,0.3487,0.08771484375,0.03419753086419753,25.2656,1.751353602665556,,phase6c_train,True,True,True,Optimization terminated successfully,2.6116737755500012,1.275862700000289,-1.850963826655061e-11
phase6c_targeted_0415,targeted_boundary_sampling,0.34930000000000005,0.00193359375,0.06419753086419752,25.6656,2.46563931695127,,phase6c_train,True,True,True,Optimization terminated successfully,2.64233781394565,1.1803628000052413,-1.8318289107810415e-09
phase6c_targeted_0416,targeted_boundary_sampling,0.34990000000000004,0.046933593749999995,0.01419753086419753,26.0656,3.1799250312369844,,phase6c_train,True,True,True,Optimization terminated successfully,2.6021595448836674,1.0059486000027391,-1.3591645142696507e-08
phase6c_targeted_0417,targeted_boundary_sampling,0.35050000000000003,0.02443359375,0.04419753086419753,26.465600000000002,3.894210745522698,,phase6c_train,True,True,True,Optimization terminated successfully,2.647138692869214,1.077956199995242,-4.2312819914513966e-10
phase6c_targeted_0418,targeted_boundary_sampling,0.3511000000000001,0.06943359375,0.0741975308641975,26.8656,4.608496459808412,,phase6c_train,True,True,True,Optimization terminated successfully,2.70646219070958,1.0877117000054568,-2.260051701341581e-09
phase6c_targeted_0419,targeted_boundary_sampling,0.3517,0.01318359375,0.02419753086419753,25.3456,0.424822990420658,,phase6c_validation,True,True,True,Optimization terminated successfully,2.5903754080725583,1.6678291999996873,-1.68553100365898e-08
phase6c_targeted_0420,targeted_boundary_sampling,0.35230000000000006,0.05818359375,0.05419753086419752,25.7456,1.1391087047063722,,phase6c_train,True,True,True,Optimization terminated successfully,2.621063573023037,1.8088036999979522,-1.404778515734506e-09
phase6c_targeted_0421,targeted_boundary_sampling,0.3529,0.03568359375,0.08419753086419751,26.1456,1.8533944189920866,,phase6c_train,True,True,True,Optimization terminated successfully,2.6555566954730256,0.763673800000106,-2.346283167753427e-10
phase6c_targeted_0422,targeted_boundary_sampling,0.35350000000000004,0.08068359374999999,0.007530864197530864,26.5456,2.567680133277801,,phase6c_validation,True,True,True,Optimization terminated successfully,2.5873160836999576,1.0642563000001246,-1.2320811038080137e-11
phase6c_targeted_0423,targeted_boundary_sampling,0.3541000000000001,0.007558593749999999,0.037530864197530864,26.9456,3.281965847563515,,phase6c_validation,True,True,True,Optimization terminated successfully,2.6253807260837827,0.8545247000001837,-7.947006963604508e-08
phase6c_targeted_0424,targeted_boundary_sampling,0.3547,0.05255859375,0.06753086419753085,25.0416,3.996251561849229,,phase6c_validation,True,True,True,Optimization terminated successfully,2.5179461735789546,0.9650787999999011,-8.137135409924667e-10
phase6c_targeted_0425,targeted_boundary_sampling,0.35530000000000006,0.030058593749999998,0.017530864197530863,25.4416,4.710537276134944,,phase6c_train,True,True,True,Optimization terminated successfully,2.4722001022146944,1.156770099994901,-5.857216933691234e-09
phase6c_targeted_0426,targeted_boundary_sampling,0.3559,0.07505859375,0.04753086419753085,25.8416,0.5268638067471886,,phase6c_train,True,True,True,Optimization terminated successfully,2.5840410665649283,1.1664948999969056,-2.7817748105007922e-11
phase6c_targeted_0427,targeted_boundary_sampling,0.35650000000000004,0.018808593749999998,0.07753086419753084,26.241600000000002,1.2411495210329029,,phase6c_train,True,True,True,Optimization terminated successfully,2.612134683943411,1.1895942999981344,-4.907448669655423e-08
phase6c_targeted_0428,targeted_boundary_sampling,0.3571000000000001,0.06380859375,0.027530864197530865,26.6416,1.955435235318617,,phase6c_train,True,True,True,Optimization terminated successfully,2.5714087501941587,1.2887871999992058,-2.092832573907799e-10
phase6c_targeted_0429,targeted_boundary_sampling,0.3577,0.04130859375,0.057530864197530854,25.1216,2.669720949604331,,phase6c_train,True,True,True,Optimization terminated successfully,2.4813096009872013,1.2149833000003127,-2.8532554097182583e-09
phase6c_targeted_0430,targeted_boundary_sampling,0.35830000000000006,0.08630859375,0.08753086419753085,25.5216,3.3840066638900455,,phase6c_train,True,True,True,Optimization terminated successfully,2.5290585838085184,1.7108614000026137,-1.2034888641210273e-09
phase6c_targeted_0431,targeted_boundary_sampling,0.3589,0.0047460937499999994,0.0019753086419753083,25.9216,4.09829237817576,,phase6c_train,True,True,True,Optimization terminated successfully,2.4378567375927056,0.9521061000050395,-5.60169439722813e-08
phase6c_targeted_0432,targeted_boundary_sampling,0.35950000000000004,0.04974609375,0.03197530864197531,26.3216,4.812578092461474,,phase6c_train,True,True,True,Optimization terminated successfully,2.4931395412795787,0.995987200003583,-1.0582382969914761e-08
phase6c_targeted_0433,targeted_boundary_sampling,0.3601000000000001,0.02724609375,0.06197530864197529,26.7216,0.6289046230737192,,phase6c_train,True,True,True,Optimization terminated successfully,2.5907965232516275,1.2519973999951617,-1.0532374972171965e-10
phase6c_targeted_0434,targeted_boundary_sampling,0.3607,0.07224609375,0.011975308641975308,25.2016,1.3431903373594334,,phase6c_train,True,True,True,Optimization terminated successfully,2.4239073144399406,1.6097978000034345,-4.69780232492667e-08
phase6c_targeted_0435,targeted_boundary_sampling,0.36130000000000007,0.01599609375,0.04197530864197531,25.6016,2.057476051645148,,phase6c_train,True,True,True,Optimization terminated successfully,2.452548523522186,1.3555615000004764,-1.0741842970674043e-09
phase6c_targeted_0436,targeted_boundary_sampling,0.3619,0.06099609375,0.0719753086419753,26.0016,2.771761765930862,,phase6c_train,True,True,True,Optimization terminated successfully,2.496624138223216,1.3744834000026458,-2.4959661004686495e-09
phase6c_targeted_0437,targeted_boundary_sampling,0.36250000000000004,0.03849609375,0.021975308641975305,26.401600000000002,3.4860474802165764,,phase6c_train,True,True,True,Optimization terminated successfully,2.452409808720014,0.8791198000035365,-9.469178507970355e-08
phase6c_targeted_0438,targeted_boundary_sampling,0.3631000000000001,0.08349609375,0.051975308641975304,26.8016,4.20033319450229,,phase6c_train,True,True,True,Optimization terminated successfully,2.507020358210781,1.0583976000052644,-2.915058416874672e-09
phase6c_targeted_0439,targeted_boundary_sampling,0.3637,0.01037109375,0.0819753086419753,25.2816,4.914618908788005,,phase6c_train,True,True,True,Optimization terminated successfully,2.4148679763886824,1.1607403999951202,-3.369592604940408e-09
phase6c_targeted_0440,targeted_boundary_sampling,0.36430000000000007,0.055371093749999996,0.005308641975308641,25.6816,0.03123698458975427,,phase6c_train,True,True,True,Optimization terminated successfully,2.431141303763733,1.5258229999963078,-4.538481590543597e-08
phase6c_targeted_0441,targeted_boundary_sampling,0.3649,0.03287109375,0.03530864197530864,26.0816,0.7455226988754684,,phase6c_train,True,True,True,Optimization terminated successfully,2.4537101465332714,1.2464419000025373,-1.33365318788492e-09
phase6c_targeted_0442,targeted_boundary_sampling,0.36550000000000005,0.07787109375,0.06530864197530864,26.4816,1.4598084131611828,,phase6c_train,True,True,True,Optimization terminated successfully,2.4893773750343966,0.9211594000007608,-1.1655039600100281e-08
phase6c_targeted_0443,targeted_boundary_sampling,0.3661000000000001,0.02162109375,0.01530864197530864,26.8816,2.174094127446897,,phase6c_train,True,True,True,Optimization terminated successfully,2.441663664636468,0.7390594000025885,-2.333564452783321e-10
phase6c_targeted_0444,targeted_boundary_sampling,0.3667,0.06662109375,0.04530864197530863,25.3616,2.888379841732611,,phase6c_validation,True,True,True,Optimization terminated successfully,2.359845122426359,0.8803747999991174,-5.112961076747524e-08
phase6c_targeted_0445,targeted_boundary_sampling,0.36730000000000007,0.04412109375,0.07530864197530862,25.7616,3.602665556018325,,phase6c_train,True,True,True,Optimization terminated successfully,2.40064645981116,0.9777138999997987,-2.632603468555317e-09
phase6c_targeted_0446,targeted_boundary_sampling,0.3679,0.08912109374999999,0.025308641975308643,26.1616,4.31695127030404,,phase6c_train,True,True,True,Optimization terminated successfully,2.3656982045218498,0.9498548999981722,-1.4126300129646552e-10
phase6c_targeted_0447,targeted_boundary_sampling,0.36850000000000005,0.00123046875,0.05530864197530864,26.5616,0.13327780091628488,,phase6c_train,True,True,True,Optimization terminated successfully,2.4661246221614213,1.0060154999955557,-1.4014744920132216e-10
phase6c_targeted_0448,targeted_boundary_sampling,0.3691000000000001,0.046230468749999996,0.08530864197530863,26.9616,0.847563515201999,,phase6c_train,True,True,True,Optimization terminated successfully,2.4987827042489186,1.45671289999882,-1.939508109671806e-08
phase6c_targeted_0449,targeted_boundary_sampling,0.36970000000000003,0.02373046875,0.008641975308641974,25.0576,1.5618492294877133,,phase6c_train,True,True,True,Optimization terminated successfully,2.2820224577563106,1.6178455999979633,-4.488853733164433e-09
phase6c_targeted_0450,targeted_boundary_sampling,0.3703000000000001,0.06873046875,0.038641975308641975,25.4576,2.2761349437734277,,phase6c_train,True,True,True,Optimization terminated successfully,2.318047412127916,1.210680100004538,-2.1012169781897683e-10
phase6c_targeted_0451,targeted_boundary_sampling,0.3709,0.01248046875,0.06864197530864197,25.8576,2.9904206580591417,,phase6c_validation,True,True,True,Optimization terminated successfully,2.35246945303921,1.3052011999971,-2.781064267765032e-11
phase6c_targeted_0452,targeted_boundary_sampling,0.37150000000000005,0.05748046875,0.018641975308641975,26.2576,3.704706372344856,,phase6c_train,True,True,True,Optimization terminated successfully,2.3161662463110138,0.8335758999965037,-8.119110361803905e-08
phase6c_targeted_0453,targeted_boundary_sampling,0.3721000000000001,0.03498046875,0.048641975308641956,26.6576,4.4189920866305705,,phase6c_train,True,True,True,Optimization terminated successfully,2.361252682759073,0.8749630000020261,-7.894433906585618e-08
phase6c_targeted_0454,targeted_boundary_sampling,0.37270000000000003,0.07998046874999999,0.07864197530864195,25.1376,0.2353186172428155,,phase6c_train,True,True,True,Optimization terminated successfully,2.34248687496639,1.5140432999978657,-1.130267435200949e-09
phase6c_targeted_0455,targeted_boundary_sampling,0.3733000000000001,0.00685546875,0.028641975308641977,25.5376,0.9496043315285296,,phase6c_train,True,True,True,Optimization terminated successfully,2.293240116748928,1.4907290000046487,-7.347722430495196e-11
phase6c_targeted_0456,targeted_boundary_sampling,0.3739,0.05185546875,0.058641975308641965,25.9376,1.6638900458142438,,phase6c_train,True,True,True,Optimization terminated successfully,2.326862526845385,1.3795567999986815,-4.9798877910234296e-08
phase6c_targeted_0457,targeted_boundary_sampling,0.37450000000000006,0.02935546875,0.08864197530864196,26.337600000000002,2.3781757600999582,,phase6c_train,True,True,True,Optimization terminated successfully,2.3630125460856766,1.3619285999957356,-4.9195733708984335e-08
phase6c_targeted_0458,targeted_boundary_sampling,0.3751000000000001,0.07435546875,0.003086419753086419,26.7376,3.0924614743856726,,phase6c_train,True,True,True,Optimization terminated successfully,2.2902047423594913,1.3176791000005323,-1.1618325856943557e-08
phase6c_targeted_0459,targeted_boundary_sampling,0.37570000000000003,0.01810546875,0.03308641975308642,25.2176,3.8067471886713866,,phase6c_train,True,True,True,Optimization terminated successfully,2.204045066444277,1.1689607000007527,-5.089012944381466e-08
phase6c_targeted_0460,targeted_boundary_sampling,0.3763000000000001,0.06310546875,0.0630864197530864,25.6176,4.521032902957101,,phase6c_train,True,True,True,Optimization terminated successfully,2.2538530945933086,1.289562499994645,-1.9737456113944063e-10
phase6c_targeted_0461,targeted_boundary_sampling,0.3769,0.04060546875,0.013086419753086418,26.0176,0.3373594335693461,,phase6c_train,True,True,True,Optimization terminated successfully,2.2771699990796876,1.3102687999999034,-2.027533696491446e-10
phase6c_targeted_0462,targeted_boundary_sampling,0.37750000000000006,0.08560546875,0.04308641975308642,26.4176,1.0516451478550604,,phase6c_train,True,True,True,Optimization terminated successfully,2.3069276730812662,0.9297775000013644,-2.5043917162292928e-08
phase6c_targeted_0463,targeted_boundary_sampling,0.3781000000000001,0.00404296875,0.0730864197530864,26.8176,1.7659308621407745,,phase6c_train,True,True,True,Optimization terminated successfully,2.33569757763388,0.8303323000000091,-1.5855050605750876e-10
phase6c_targeted_0464,targeted_boundary_sampling,0.37870000000000004,0.04904296875,0.02308641975308642,25.2976,2.4802165764264887,,phase6c_train,True,True,True,Optimization terminated successfully,2.177024703387509,1.2591317999977036,-1.826478523980768e-09
phase6c_targeted_0465,targeted_boundary_sampling,0.3793000000000001,0.02654296875,0.053086419753086415,25.6976,3.1945022907122027,,phase6c_train,True,True,True,Optimization terminated successfully,2.2133725740340746,1.28711569999723,-1.5750316606499837e-09
phase6c_targeted_0466,targeted_boundary_sampling,0.3799,0.07154296874999999,0.08308641975308641,26.0976,3.9087880049979167,,phase6c_train,True,True,True,Optimization terminated successfully,2.2620069055978225,1.083194699996966,-2.1149304529899382e-10
phase6c_targeted_0467,targeted_boundary_sampling,0.38050000000000006,0.01529296875,0.006419753086419753,26.4976,4.6230737192836315,,phase6c_train,True,True,True,Optimization terminated successfully,2.1876505979936156,0.9657164999953238,-8.01243515979877e-10
phase6c_targeted_0468,targeted_boundary_sampling,0.3811000000000001,0.060292968749999995,0.03641975308641975,26.8976,0.43940024989587667,,phase6c_train,True,True,True,Optimization terminated successfully,2.2940205669864695,1.418447100004414,-1.3605117032966518e-09
phase6c_targeted_0469,targeted_boundary_sampling,0.38170000000000004,0.037792968749999996,0.06641975308641974,25.3776,1.1536859641815909,,phase6c_train,True,True,True,Optimization terminated successfully,2.2039133610802315,1.7003729999996722,-3.27061329130629e-08
phase6c_targeted_0470,targeted_boundary_sampling,0.3823000000000001,0.08279296875,0.016419753086419752,25.7776,1.867971678467305,,phase6c_train,True,True,True,Optimization terminated successfully,2.1644129153934504,1.266805299994303,-6.306439814807163e-08
phase6c_targeted_0471,targeted_boundary_sampling,0.3829,0.00966796875,0.04641975308641975,26.1776,2.5822573927530197,,phase6c_train,True,True,True,Optimization terminated successfully,2.1942238981608804,1.4355433999953675,-9.273293244405068e-11
phase6c_targeted_0472,targeted_boundary_sampling,0.38350000000000006,0.05466796875,0.07641975308641973,26.5776,3.2965431070387337,,phase6c_train,True,True,True,Optimization terminated successfully,2.240457978882152,0.8967339000009815,-2.0728094796140795e-09
phase6c_targeted_0473,targeted_boundary_sampling,0.3841,0.03216796875,0.026419753086419754,26.9776,4.010828821324448,,phase6c_train,True,True,True,Optimization terminated successfully,2.199836719705994,0.626452700002119,-2.1247714698802156e-09
phase6c_targeted_0474,targeted_boundary_sampling,0.38470000000000004,0.07716796875,0.05641975308641974,25.0736,4.725114535610162,,phase6c_train,True,True,True,Optimization terminated successfully,2.1037157809036904,1.1566748000041116,-1.2058052334396052e-09
phase6c_targeted_0475,targeted_boundary_sampling,0.3853000000000001,0.020917968749999998,0.08641975308641973,25.4736,0.5414410662224073,,phase6c_train,True,True,True,Optimization terminated successfully,2.190923923055859,1.5216732999979286,-9.954703727999004e-10
phase6c_targeted_0476,targeted_boundary_sampling,0.3859,0.06591796875,0.009753086419753086,25.8736,1.2557267805081216,,phase6c_validation,True,True,True,Optimization terminated successfully,2.1272954077535795,1.6522276000032434,-3.4189966413578077e-09
phase6c_targeted_0477,targeted_boundary_sampling,0.38650000000000007,0.04341796875,0.039753086419753086,26.273600000000002,1.9700124947938358,,phase6c_train,True,True,True,Optimization terminated successfully,2.157494487070183,1.193325799999002,-2.56071075455111e-09
phase6c_targeted_0478,targeted_boundary_sampling,0.3871,0.08841796874999999,0.06975308641975307,26.6736,2.6842982090795497,,phase6c_train,True,True,True,Optimization terminated successfully,2.200386832072837,0.970290199998999,-7.551655301085702e-09
phase6c_targeted_0479,targeted_boundary_sampling,0.38770000000000004,0.0026367187499999997,0.019753086419753086,25.1536,3.398583923365264,,phase6c_train,True,True,True,Optimization terminated successfully,2.0344522683171813,1.2039175000027171,-5.334236163889727e-09
phase6c_targeted_0480,targeted_boundary_sampling,0.3883000000000001,0.04763671875,0.049753086419753074,25.5536,4.112869637650978,,phase6c_train,True,True,True,Optimization terminated successfully,2.079668168590886,0.8717003000056138,-1.7207923974638106e-09
phase6c_targeted_0481,targeted_boundary_sampling,0.3889,0.02513671875,0.07975308641975307,25.9536,4.8271553519366925,,phase6c_train,True,True,True,Optimization terminated successfully,2.122358189374078,0.8795905000006314,-1.2316888842178741e-08
phase6c_targeted_0482,targeted_boundary_sampling,0.38950000000000007,0.07013671875,0.029753086419753088,26.3536,0.6434818825489379,,phase6c_train,True,True,True,Optimization terminated successfully,2.139938921738489,1.2511249000017415,-3.093205691584444e-10
phase6c_targeted_0483,targeted_boundary_sampling,0.3901,0.013886718749999999,0.059753086419753076,26.7536,1.3577675968346519,,phase6c_validation,True,True,True,Optimization terminated successfully,2.1664252637718366,0.9426671999972314,-7.778271537972614e-08
phase6c_targeted_0484,targeted_boundary_sampling,0.39070000000000005,0.05888671875,0.08975308641975308,25.2336,2.0720533111203663,,phase6c_train,True,True,True,Optimization terminated successfully,2.0870812232486027,0.8784980000054929,-1.7901413684739964e-10
phase6c_targeted_0485,targeted_boundary_sampling,0.3913000000000001,0.03638671875,0.00024691358024691353,25.6336,2.7863390254060807,,phase6c_train,True,True,True,Optimization terminated successfully,2.008281707174517,0.9142875999968965,-1.433932084182743e-09
phase6c_targeted_0486,targeted_boundary_sampling,0.3919,0.08138671875,0.030246913580246913,26.0336,3.500624739691795,,phase6c_train,True,True,True,Optimization terminated successfully,2.051303184080287,0.9710986999998568,-2.0987229731872503e-09
phase6c_targeted_0487,targeted_boundary_sampling,0.39250000000000007,0.008261718749999999,0.06024691358024691,26.4336,4.214910453977509,,phase6c_train,True,True,True,Optimization terminated successfully,2.0868191831019263,1.2510169000015594,-4.2747672068799147e-10
phase6c_targeted_0488,targeted_boundary_sampling,0.3931,0.05326171875,0.010246913580246913,26.8336,4.929196168263223,,phase6c_train,True,True,True,Optimization terminated successfully,2.0549854680797925,1.097317200001271,-1.1178656222909922e-08
phase6c_targeted_0489,targeted_boundary_sampling,0.39370000000000005,0.03076171875,0.040246913580246915,25.3136,0.045814244064972934,,phase6c_train,True,True,True,Optimization terminated successfully,2.04884844833119,1.5833867999972426,-1.774566271706135e-09
phase6c_targeted_0490,targeted_boundary_sampling,0.3943000000000001,0.07576171875,0.0702469135802469,25.7136,0.7600999583506871,,phase6c_train,True,True,True,Optimization terminated successfully,2.0733780914739004,1.9061642000015127,-1.536612614927435e-09
phase6c_targeted_0491,targeted_boundary_sampling,0.39490000000000003,0.01951171875,0.02024691358024691,26.1136,1.4743856726364015,,phase6c_train,True,True,True,Optimization terminated successfully,2.0288928747297006,0.9606915000040317,-7.812872127033188e-09
phase6c_targeted_0492,targeted_boundary_sampling,0.3955000000000001,0.06451171875,0.05024691358024692,26.5136,2.188671386922116,,phase6c_train,True,True,True,Optimization terminated successfully,2.065315636235719,1.1775853999934043,-1.9136336959491018e-10
phase6c_targeted_0493,targeted_boundary_sampling,0.3961,0.042011718749999996,0.08024691358024691,26.9136,2.90295710120783,,phase6c_train,True,True,True,Optimization terminated successfully,2.1032347899960078,1.3004881999950157,-1.0402558814348595e-09
phase6c_targeted_0494,targeted_boundary_sampling,0.39670000000000005,0.08701171875,0.003580246913580246,25.3936,3.617242815493544,,phase6c_train,True,True,True,Optimization terminated successfully,1.9265422978624096,1.3766820000018924,-1.4638352752172068e-08
phase6c_targeted_0495,targeted_boundary_sampling,0.3973000000000001,0.00544921875,0.03358024691358025,25.7936,4.331528529779258,,phase6c_train,True,True,True,Optimization terminated successfully,1.9586196025336848,1.1654561999966973,-1.189299325687898e-09
phase6c_targeted_0496,targeted_boundary_sampling,0.39790000000000003,0.05044921875,0.06358024691358025,26.1936,0.14785506039150353,,phase6c_train,True,True,True,Optimization terminated successfully,2.061423584185082,1.0767130999956862,-4.304254730413959e-10
phase6c_targeted_0497,targeted_boundary_sampling,0.3985000000000001,0.027949218749999998,0.013580246913580245,26.593600000000002,0.8621407746772176,,phase6c_train,True,True,True,Optimization terminated successfully,2.018328646385525,1.46437820000574,-5.415877524228563e-09
phase6c_targeted_0498,targeted_boundary_sampling,0.3991,0.07294921875,0.04358024691358024,26.9936,1.5764264889629322,,phase6c_train,True,True,True,Optimization terminated successfully,2.0516961615173264,1.4543716000043787,-6.388773954313365e-10
phase6c_targeted_0499,targeted_boundary_sampling,0.39970000000000006,0.016699218749999998,0.07358024691358023,25.0128,2.2907122032486464,,phase6c_train,True,True,True,Optimization terminated successfully,1.9412102831210338,0.8969399000052363,-6.280345132836374e-10
phase6c_dagger_0000,closed_loop_DAgger,0.10285959625000088,0.0,0.0,25.0,0.019570622869040197,1.5143736422387857,phase6c_train,True,True,True,Optimization terminated successfully,7.323167885299454,1.4167075000004843,-6.516884809570911e-10
phase6c_dagger_0001,closed_loop_DAgger,0.1,0.0027799460926112075,0.0,25.189793920983355,0.0,1.438009953188916,phase6c_train,True,True,True,Optimization terminated successfully,7.413427193769331,1.1801515000042855,-6.873150937281025e-10
phase6c_dagger_0002,closed_loop_DAgger,0.10233887469075481,0.005697516525949125,0.0023337897931975152,25.066462354597036,4.59705611863223,1.1990562376720004,phase6c_train,True,True,True,Optimization terminated successfully,7.198867445800449,1.0528147000004537,-9.331628803010972e-10
phase6c_dagger_0003,closed_loop_DAgger,0.10290278890053335,0.010428827539784233,0.0,25.064899285283552,3.365952980573556,1.1123030409411312,phase6c_train,True,True,True,Optimization terminated successfully,7.2023097220676275,1.1629386999993585,-2.9520137445615546e-09
phase6c_dagger_0004,closed_loop_DAgger,0.10445321681763875,0.013314974632279666,0.0025155947539797184,25.106281736650814,3.4421543230089218,1.0385583651416126,phase6c_train,True,True,True,Optimization terminated successfully,7.173743345127829,1.186045100002957,-7.418066161335446e-11
phase6c_dagger_0005,closed_loop_DAgger,0.10520265300844897,0.011846985443902364,0.0029622978140732854,25.114240847866725,4.509343664224329,1.017661394812861,phase6c_train,True,True,True,Optimization terminated successfully,7.139729644653071,1.2160248000000138,-3.1459990168514196e-10
phase6c_dagger_0006,closed_loop_DAgger,0.10018332103278133,0.014461778849127253,0.005870499225054133,25.141438326748947,3.414887065383602,0.9635258068438854,phase6c_train,True,True,True,Optimization terminated successfully,7.28729446186261,1.2265196000007563,-2.459898951201467e-10
phase6c_dagger_0007,closed_loop_DAgger,0.7568832040510965,0.018498151095560352,0.04597811018050267,33.4,0.6929007474263993,0.954497992087961,phase6c_train,True,True,True,Optimization terminated successfully,0.021698251130315344,2.9527645999987726,-6.217248937900877e-15
phase6c_dagger_0008,closed_loop_DAgger,0.7520603992043489,0.011997751876832715,0.05173800212859131,33.4,0.9678009206499556,0.9306130611039771,phase6c_train,True,True,True,Optimization terminated successfully,0.026696371141619935,2.7371637000032933,4.798624608781665e-08
phase6c_dagger_0009,closed_loop_DAgger,0.7576288958959705,0.017191845663463594,0.04469041454448959,33.4,1.7854898474861312,0.918107947632045,phase6c_train,True,True,True,Optimization terminated successfully,0.020662871234687002,2.6740841999999247,-8.881784197001252e-16
phase6c_dagger_0010,closed_loop_DAgger,0.1004601153416653,0.014090185161749157,0.007930297891945378,25.159769347630753,3.4732257386501986,0.9179174681657333,phase6c_train,True,True,True,Optimization terminated successfully,7.285507730890736,1.164298100004089,-1.1014833489753073e-10
phase6c_dagger_0011,closed_loop_DAgger,0.7495554954818687,0.013086755978272432,0.049165008919964545,33.38388194156194,0.9938451596894784,0.9173078213857033,phase6c_train,True,True,True,Optimization terminated successfully,0.029056351373291003,1.7629563000009512,-6.683542608243442e-12
