time_s,charge_current_a,raw_requested_current_a,soc,terminal_voltage_v,average_temperature_c,core_temperature_c,surface_temperature_c,evaluation_time_s,optimizer_success,prediction_feasible,used_fallback,target_current_cap_active,source
650.0,3.8482379188855886,3.8482379188855886,0.2991456081997004,3.7643166516635937,33.500000000211585,33.50155432519555,33.49378270027572,0.10397939999529626,True,True,False,False,phase6r_rolling_mpc_reduced
655.0,3.8512145435575142,3.8512145435575142,0.30021539001735525,3.765148949773402,33.49999999997816,33.50155432496065,33.49378270004821,0.10670229999959702,True,True,False,False,phase6r_rolling_mpc_reduced
660.0,3.8540154785991203,3.8540154785991203,0.30128594987252166,3.7659895926611417,33.50000000005601,33.50155432504028,33.49378270011894,0.07179460000043036,True,True,False,False,phase6r_rolling_mpc_reduced
665.0,3.856664668179032,3.856664668179032,0.3023572456136825,3.7668355031373215,33.500000000014595,33.50155432499818,33.49378270008026,0.0711100999978953,True,True,False,False,phase6r_rolling_mpc_reduced
670.0,3.859180371756285,3.859180371756285,0.30342924016139255,3.7676859497741537,33.50000000005314,33.50155432503718,33.49378270011697,0.07064620000164723,True,True,False,False,phase6r_rolling_mpc_reduced
675.0,3.8615766126456252,3.8615766126456252,0.3045019003315719,3.768540362184449,33.500000000022716,33.50155432500636,33.493782700088126,0.07053460000315681,True,True,False,False,phase6r_rolling_mpc_reduced
680.0,3.8638643915773554,3.8638643915773554,0.30557519599589894,3.769398289261413,33.49999999999802,33.5015543249817,33.49378270006331,0.07077389999903971,True,True,False,False,phase6r_rolling_mpc_reduced
685.0,3.866052466276526,3.866052466276526,0.3066490994587535,3.770259366911415,33.50000000000114,33.50155432498497,33.49378270006581,0.07331729999714298,True,True,False,False,phase6r_rolling_mpc_reduced
690.0,3.868147958004403,3.868147958004403,0.30772358500264363,3.7711232957500638,33.5,33.501554324983815,33.49378270006476,0.07578459999785991,True,True,False,False,phase6r_rolling_mpc_reduced
695.0,3.8701567842110323,3.8701567842110323,0.30879862855381335,3.771989824892348,33.49999999999999,33.50155432498381,33.49378270006473,0.07361999999557156,True,True,False,False,phase6r_rolling_mpc_reduced
