trajectory_id,split,step_index,state_soc,state_polarization_1_v,state_polarization_2_v,state_previous_current_a,teacher_current_a,terminal_voltage_v,next_soc,next_polarization_1_v,next_polarization_2_v,teacher_objective,teacher_solve_time_s,teacher_optimizer_success,teacher_prediction_feasible,teacher_used_fallback,minimum_prediction_margin,minimum_slew_margin_a,maximum_prediction_current_step_a,plan_block_00_a,plan_block_01_a,plan_block_02_a
global_140,train,3,0.610946148487642,0.05783697587542264,0.07134614829709594,7.135476126720941,7.071192458643338,4.132414428800813,0.6129103686150429,0.059508379343457665,0.07261173073601421,1.2904072449769084,0.01824979999946663,True,True,False,-3.552713678800501e-15,0.8200859869755819,1.1799140130244181,7.071192458643338,5.89127844561892,5.117983979964766
global_140,train,4,0.6129103686150429,0.059508379343457665,0.07261173073601421,7.071192458643338,7.008293473421514,4.136117280994845,0.6148571168021044,0.06061471369035891,0.07380396500320881,1.2608744771684097,0.016349400000763126,True,True,False,-4.440892098500626e-15,0.8415311607970395,1.1584688392029605,7.008293473421514,5.849824634218553,5.090495562815136
global_140,train,5,0.6148571168021044,0.06061471369035891,0.07380396500320881,7.008293473421514,6.946718849862294,4.139191226483049,0.6167867609270662,0.06130125120891146,0.07492592145197785,1.2318658121400177,0.01565130000017234,True,True,False,1.4210854715202004e-14,0.8622229664321308,1.1377770335678692,6.946718849862294,5.808941816294425,5.063276583931332
global_140,train,6,0.6167867609270662,0.06130125120891146,0.07492592145197785,6.946718849862294,6.886413642988221,4.1417838301746634,0.618699653605674,0.06167657181884417,0.07598054216133925,1.203373859919919,0.01647649999722489,True,True,False,-8.881784197001252e-15,0.8822011875930427,1.1177988124069573,6.886413642988221,5.768614830581264,5.036321752411239
global_140,train,7,0.618699653605674,0.06167657181884417,0.07598054216133925,6.886413642988221,6.827327311756706,4.144005913934669,0.6205961334144954,0.06182180895547065,0.07697064736759814,1.175391216106956,0.0191646999992372,True,True,False,-1.7763568394002505e-15,0.9015013673501704,1.0984986326498296,6.827327311756706,5.7288286791068765,5.0096257427492725
global_141,train,0,0.43038671875,0.07925925925925925,0.09744000000000001,6.005830903790087,8.005830903790086,4.040042559462085,0.43261056066771947,0.07768362972535964,0.0983283665267256,6.414378126649966,0.020950899997842498,True,True,False,-3.552713678800501e-15,8.881784197001252e-16,1.9999999999999991,8.005830903790086,9.646364819022708,8.296844800040097
global_141,train,1,0.43261056066771947,0.07768362972535964,0.0983283665267256,8.005830903790086,9.999999999999977,4.083777885339139,0.43538833844549724,0.08108152023411103,0.10020206767131433,5.9889458201477614,0.016988699997455114,True,True,False,7.105427357601002e-15,0.005830903790108977,1.994169096209891,9.999999999999977,9.181475199131844,8.01976130879968
global_141,train,2,0.43538833844549724,0.08108152023411103,0.10020206767131433,9.999999999999977,9.999999999999991,4.09137911592193,0.438166116223275,0.08362413293470258,0.10201454444731543,5.88273478090458,0.025159100001474144,True,True,False,0.0,0.8582912588419678,1.1417087411580322,9.999999999999991,9.111943702607544,7.970234961449512
global_141,train,3,0.438166116223275,0.08362413293470258,0.10201454444731543,9.999999999999991,10.0,4.098063844327973,0.44094389400105277,0.08552674849237252,0.10376779739965027,5.7774226924392424,0.020953700000973186,True,True,False,-2.042810365310288e-14,0.8780349326660772,1.1219650673339228,10.0,9.042789634896366,7.920824567562443
global_141,train,4,0.44094389400105277,0.08552674849237252,0.10376779739965027,10.0,10.0,4.1040493517674275,0.44372167177883054,0.08695045960631664,0.10546376170417107,5.673013096865251,0.021483399999851827,True,True,False,-8.881784197001252e-16,0.8975257231934579,1.102474276806542,10.0,8.974000623256016,7.871526346449474
