role,trajectory_id,ambient_temperature_c,target_reached,charge_time_s,maximum_voltage_v,maximum_temperature_c,minimum_current_a,maximum_current_a,maximum_current_step_a,guard_exceedance_count,maximum_positive_residual_growth_v,empty_voltage_slew_count,empty_thermal_slew_count,solver_failure_count,prediction_infeasible_count,sustained_oscillation_count,voltage_intervention_fraction,thermal_intervention_fraction,both_layers_fraction,maximum_voltage_correction_a,maximum_thermal_correction_a,teacher_retry_count,alternative_selected_count,total_thermal_supervisor_time_s
internal_validation,phase7cr2f_internal_validation_30c_006,30.0,True,860.0,4.178556525076123,34.030734670883135,0.0853379543435015,5.404336881223145,1.7601779042828944,0,0.009983389637755,0,0,0,0,0,0.23255813953488372,0.06395348837209303,0.005813953488372093,0.2573297897862248,0.0193975448074432,0,0,0.0632544999971195
internal_validation,phase7cr2f_internal_validation_30c_007,30.0,True,985.0,4.177970413633728,34.473846698320074,0.0814979707309542,5.73594335693461,2.0,0,0.0119208322456021,0,0,0,0,0,0.22842639593908629,0.5228426395939086,0.17766497461928935,0.3103869576588987,0.797436727009881,0,0,0.08118269998520991
internal_validation,phase7cr2f_internal_validation_30c_008,30.0,True,1250.0,4.172190297109577,34.76982082737783,0.0846704218066893,6.878800499791753,2.0,0,0.0168939353689783,0,0,0,0,0,0.144,0.672,0.144,0.2248227744551201,1.7555815551319585,0,0,0.12000820007232171
internal_validation,phase7cr2f_internal_validation_30c_009,30.0,True,1110.0,4.1757202745244335,34.65733068413897,0.0819387653689329,5.587164820043515,0.5161254756666054,0,0.013818182353023,0,0,0,0,0,0.18018018018018017,0.6261261261261262,0.18018018018018017,0.2660032009176132,1.059657748463323,0,0,0.1012799999079908
internal_validation,phase7cr2f_internal_validation_30c_010,30.0,True,1110.0,4.17559764488635,34.6634034048065,0.0851267778976146,6.679300291545191,2.0,0,0.0145556669539539,0,0,0,0,0,0.1981981981981982,0.6306306306306306,0.1981981981981982,0.2747608374015566,1.833680012721194,0,0,0.0998754999381957
internal_validation,phase7cr2f_internal_validation_30c_011,30.0,True,1380.0,4.17021643740186,34.824451024171026,0.0825717115731124,6.815077051228654,2.0,0,0.0173409015482386,0,0,0,0,0,0.10869565217391304,0.7028985507246377,0.10869565217391304,0.1889272872348195,2.388491246887656,77,35,0.126962799957241
internal_validation,phase7cr2f_internal_validation_30c_012,30.0,True,1545.0,4.168492372779907,34.86379765164901,0.0849996237793316,7.013327780091631,2.0,0,0.019630917828235,0,0,0,0,0,0.0744336569579288,0.7378640776699029,0.0744336569579288,0.1445875360315329,3.310150198558757,135,45,0.1481710000298179
internal_validation,phase7cr2f_internal_validation_30c_013,30.0,True,1200.0,4.173201930916225,34.73716463122474,0.0818750309156331,7.536443148688049,2.0,0,0.0212403698704468,0,0,0,0,0,0.1625,0.6541666666666667,0.1625,0.2425922012316954,1.9906837207236008,0,0,0.10835600001881801
internal_validation,phase7cr2f_internal_validation_30c_014,30.0,True,1395.0,4.17004985238049,34.829565866874646,0.0820114788279201,7.957934194085796,2.0,1,0.0250015270785617,0,0,0,0,0,0.1039426523297491,0.7060931899641577,0.1039426523297491,0.1813414607025256,2.47034016791506,85,39,0.12759459995866967
internal_validation,phase7cr2f_internal_validation_30c_015,30.0,True,1560.0,4.168423462212436,34.866044508306686,0.0851437435659009,6.197001249479385,2.0,0,0.012296884920028,0,0,0,0,0,0.07051282051282051,0.7403846153846154,0.07051282051282051,0.1411528710323182,2.838452583544932,140,53,0.1453902999346447
