state_id,trajectory_id,step_index,state_soc,state_polarization_fast_v,state_polarization_slow_v,state_core_temperature_c,state_surface_temperature_c,state_ambient_temperature_c,state_previous_current_a,state_average_temperature_c,teacher_current_a,previous_plan_available,previous_plan_first_a,previous_plan_mean_a,previous_plan_last_a,previous_plan_range_a,active_voltage,active_temperature,active_slew,active_mode,split,previous_plan_block_00_a,previous_plan_block_01_a,previous_plan_block_02_a,previous_plan_block_03_a,previous_plan_block_04_a,previous_plan_block_05_a,previous_plan_block_06_a,previous_plan_block_07_a,previous_plan_block_08_a,previous_plan_block_09_a,previous_plan_block_10_a,previous_plan_block_11_a,current_plan_block_00_a,current_plan_block_01_a,current_plan_block_02_a,current_plan_block_03_a,current_plan_block_04_a,current_plan_block_05_a,current_plan_block_06_a,current_plan_block_07_a,current_plan_block_08_a,current_plan_block_09_a,current_plan_block_10_a,current_plan_block_11_a
state_080,phase6r_ic_0194,5,0.6366032358606531,0.0649607947628475,0.0353521803136434,28.428748782338587,28.422576011330143,25.0,6.813375694566046,28.4275142281369,6.692296071515843,1.0,6.813375694566046,4.8592533751176425,3.696887572326024,3.1164881222400225,1.0,0.0,0.0,voltage,test,6.813375694566046,6.213768760000635,5.739708921149174,5.3487912253456,5.021323371752724,4.744184576089422,4.507468506745687,4.303462232700628,4.126119718161187,3.969082424878662,3.826867497695919,3.696887572326024,6.692296071515843,6.116367694469082,5.659224238274028,5.281470790777879,4.964483136673715,4.695758747278814,4.46584089764122,4.267364327093959,4.094517157090915,3.9405461170477634,3.800862495290913,3.672972162320544
state_081,phase6r_ic_0201,1,0.647457608105852,0.0361162407166864,0.0468738377263077,29.394057544885516,29.387954459828958,25.0,6.222389181066868,29.3928369278742,6.224419494104126,1.0,6.222389181066868,4.557115439870488,3.5536999673407457,2.6686892137261222,1.0,0.0,0.0,voltage,validation,6.222389181066868,5.719473566188115,5.291970690663391,4.966006384533042,4.695513406638774,4.465149117969165,4.266504594711923,4.0935668103422485,3.939506291951372,3.799765324832852,3.671839942207357,3.5536999673407457,6.224419494104126,5.610253171827525,5.21573377829703,4.904392536768613,4.643575897748231,4.420658918535333,4.2280010502844965,4.059760242641203,3.909020979092213,3.7720162343322303,3.646345648284999,3.5300785572934257
state_082,phase6r_ic_0202,4,0.6539377409357526,0.0546219863587895,0.0754328281174108,29.51855301488333,29.51252026704149,25.0,5.150856104305914,29.51734646531496,5.116029138467241,1.0,5.150856104305914,4.20710671028921,3.4865086593045134,1.6643474450014009,1.0,0.0,0.0,voltage,validation,5.150856104305914,4.941919653676347,4.727953489192687,4.533150854190264,4.358459881326371,4.20143808039929,4.059579863740586,3.9304668651449326,3.8099065419785303,3.696294929398529,3.588745600812565,3.4865086593045134,5.116029138467241,4.899326709824834,4.688168471144252,4.497334522234802,4.326268522140817,4.172375727550314,4.033212169452392,3.906080836292511,3.786940758403921,3.67457466841014,3.56811568741305,3.46684203140442
state_083,phase6r_ic_0204,6,0.6629179145398845,0.0515573366394027,0.0604946792001657,26.50758157535982,26.50386873741273,25.0,5.283764731221054,26.5068390077704,5.222589877192188,1.0,5.283764731221054,4.136168741404593,3.3533951858327486,1.9303695453883052,1.0,0.0,0.0,voltage,train,5.283764731221054,4.968906916066034,4.702339222930696,4.4740081353932775,4.276582435214738,4.104400028642783,3.951213697643439,3.812025925968005,3.684427581429541,3.5664460810374483,3.456514955475353,3.3533951858327486,5.222589877192188,4.914759745803117,4.655600549263664,4.43358206236832,4.241363480987345,4.0733994266453495,3.923094056932257,3.7862979204786216,3.660681893378341,3.5443563764257107,3.4358230498284468,3.333896546656105
state_084,phase6r_ic_0211,2,0.6753873111542789,0.0270359772341194,0.0781082666882545,29.057727596279477,29.05273661739718,25.0,4.590078400077913,29.056729400503016,4.5171056589993634,1.0,4.590078400077913,3.766216596469162,3.1904033302918893,1.399675069786024,1.0,0.0,0.0,voltage,train,4.590078400077913,4.295847753068139,4.132420936381678,4.000780497762268,3.882098730962448,3.769970956947652,3.6630701280266087,3.560814443968691,3.462755664790488,3.368528613903369,3.277829701448804,3.1904033302918893,4.5171056589993634,4.262090402960582,4.106976840463493,3.978129902477834,3.860734591281449,3.7494583339316834,3.643333830660928,3.541797786844658,3.4444113929320888,3.3508160744666133,3.2607133800455577,3.1738518379281984
state_085,phase6r_ic_0211,7,0.6815131428939789,0.0369331806059055,0.0766544389875767,29.27287826159104,29.26780484401487,25.0,4.317615657573671,29.27186357807581,4.280644970931744,1.0,4.317615657573671,3.64850081263036,3.1079670839516265,1.2096485736220446,1.0,0.0,0.0,voltage,train,4.317615657573671,4.143293816479182,4.008418698372922,3.888165331399195,3.774989451953622,3.6672905993840663,3.5644100624501216,3.465856575626792,3.371236424393577,3.2802231782788382,3.1925428717007014,3.1079670839516265,4.280644970931744,4.116232254838367,3.9846273969692274,3.8659047269669857,3.7537344201818574,3.646929719890648,3.5448607987275973,3.4470531687780457,3.3531228264211155,3.262752411181291,3.175674678443494,3.0916658088183246
state_086,phase6r_ic_0219,2,0.6965632304449453,0.0272445990130465,0.0439717406367048,27.151213567879523,27.147872917545456,25.0,4.75131480090158,27.15054543781271,4.733110158812293,1.0,4.75131480090158,3.59941061503856,2.881902762049979,1.8694120388516016,1.0,0.0,0.0,voltage,train,4.75131480090158,4.389881959357513,4.108429009848676,3.892463100803446,3.710186402030336,3.551519263092036,3.411176923194562,3.28548683619775,3.1716589645786595,3.0675239695067544,2.9713833889014345,2.881902762049979,4.733110158812293,4.319940992458209,4.059381749745435,3.852197295697103,3.675530829682658,3.5210990009867658,3.3841118221723456,3.261123470040709,3.149492414108291,3.047159826786279,2.952512276103453,2.864281271325594
state_087,phase6r_ic_0221,3,0.703910847446232,0.0437952073094127,0.0279046454973432,30.348192199813877,30.34239670198574,25.0,4.895475854295263,30.347033100248247,4.80828554996714,1.0,4.895475854295263,3.5723534034779347,2.774947220643905,2.1205286336513582,1.0,0.0,0.0,voltage,train,4.895475854295263,4.477778973130213,4.162555941431901,3.90475474122206,3.688094072030702,3.5031940328470617,3.3433316844328878,3.2033733690457,3.0793359270002085,2.968114657320211,2.8672843683351017,2.774947220643905,4.80828554996714,4.412707546312631,4.109616490836768,3.860436968378642,3.650413150829251,3.4707365056902395,3.3150202190782103,3.178372651239826,3.056995168932706,2.9479257433711474,2.848849883558477,2.7579557417627654
state_088,phase6r_ic_0223,5,0.7101917069995556,0.0249274601111691,0.0786286375148567,31.79752563782336,31.79122356734228,25.0,3.4360511428237706,31.796265223727147,3.413364935552619,1.0,3.4360511428237706,3.07689768396109,2.718041407325108,0.7180097354986628,1.0,0.0,0.0,voltage,train,3.4360511428237706,3.34671856793669,3.2927579242311853,3.2386376696825763,3.180021854583548,3.117591515704972,3.052567191938123,2.986002311233979,2.918717527091135,2.851336923894217,2.7843281710877763,2.718041407325108,3.413364935552619,3.336370841156136,3.282999741752894,3.2278574754669918,3.1682778933868554,3.1051550868634568,3.039685347491825,2.9728695763844657,2.9054832537006154,2.838113588599965,2.7712009891555898,2.705071605933319
state_089,phase6r_ic_0230,2,0.7260104147503701,0.0582094381152106,0.0277442799957853,27.082461364737448,27.079709453950645,25.0,3.428533672331492,27.08191098258009,3.7692811484597417,1.0,3.428533672331492,3.1103085698318367,2.490979038193158,1.4782147261829484,1.0,0.0,0.0,voltage,test,3.428533672331492,3.969193764376106,3.699192861309757,3.4761629937319767,3.2881172403964936,3.1273387907940124,2.988113044548156,2.8660336611797224,2.7576720064501146,2.6603593432136567,2.5720064214573948,2.490979038193158,3.7692811484597417,3.883771565613247,3.634974412416178,3.423606478318133,3.2438642999497174,3.089491740611844,2.955315754562116,2.8372516928874547,2.73210592489072,2.637383243769864,2.551132044800103,2.471824475469763
state_090,phase6r_ic_0233,0,0.7323958333333334,0.0305859375,0.0096296296296296,32.33824,29.555102040816323,25.0,3.561232156273478,31.781612408163262,4.522147497660816,0.0,3.561232156273478,3.5612321562734777,3.561232156273478,0.0,1.0,0.0,0.0,voltage,train,3.561232156273478,3.561232156273478,3.561232156273478,3.561232156273478,3.561232156273478,3.561232156273478,3.561232156273478,3.561232156273478,3.561232156273478,3.561232156273478,3.561232156273478,3.561232156273478,4.522147497660816,4.029499680593317,3.697868379073733,3.4372347224379665,3.222627922442544,3.042508486363227,2.889280076789881,2.7572728018530324,2.6421136146694555,2.540401563872454,2.449484558398652,2.36729121785214
state_091,phase6r_ic_0169,0,0.5590625,0.0298828124999999,0.0807407407407407,26.42464,27.98775510204081,25.0,4.883546205860256,26.737263020408164,6.883546205860254,0.0,4.883546205860256,4.883546205860256,4.883546205860256,0.0,1.0,0.0,1.0,voltage+slew,test,4.883546205860256,4.883546205860256,4.883546205860256,4.883546205860256,4.883546205860256,4.883546205860256,4.883546205860256,4.883546205860256,4.883546205860256,4.883546205860256,4.883546205860256,4.883546205860256,6.883546205860254,7.637181505271045,7.1057580089789765,6.734081768392247,6.418505074734337,6.133339350387214,5.872577934165523,5.632832783971514,5.411542005775811,5.206615185961337,5.01631354958285,4.839180428091284
state_092,phase6r_ic_0197,0,0.6348958333333333,0.0348046875,0.0051851851851851,31.531840000000003,27.49795918367347,25.0,0.5860255447032306,30.725063836734694,2.586025544703229,0.0,0.5860255447032306,0.5860255447032305,0.5860255447032306,0.0,1.0,0.0,1.0,voltage+slew,train,0.5860255447032306,0.5860255447032306,0.5860255447032306,0.5860255447032306,0.5860255447032306,0.5860255447032306,0.5860255447032306,0.5860255447032306,0.5860255447032306,0.5860255447032306,0.5860255447032306,0.5860255447032306,2.586025544703229,4.58602554470323,6.586025544703231,6.238889213479104,5.671080346008336,5.245882044126264,4.900789030235734,4.613640146675621,4.371765709274533,4.16558888637817,3.985382743748378,3.825701261152141
state_093,phase6r_ic_0149,4,0.51517450104459,0.0698713272805507,0.0406363873492839,26.59116024074381,26.583787650142835,25.0,9.28848782434961,26.58968572262362,9.190224519577374,1.0,9.28848782434961,6.871456790731873,5.951258697993887,3.6045560702604353,1.0,1.0,0.0,voltage+temperature,validation,9.28848782434961,8.407271216854408,7.847495714218274,7.402965887627957,7.017311357069315,6.679759395171886,6.384932991389943,6.130229302427376,5.915438868918554,5.7483984786720885,5.683931754089175,5.951258697993887,9.190224519577374,8.311324907224579,7.753063572217317,7.309716598567128,6.92517773117186,6.5887123272417885,6.294958743572725,6.041310694698675,5.82756041726022,5.661543984202894,5.598077727788771,5.867162016941947
state_094,phase6r_ic_0159,3,0.5390162320523566,0.0459306829411243,0.0661235738707493,27.575632509314275,27.568205261881044,25.0,8.686776073408128,27.57414705982763,8.565430588428013,1.0,8.686776073408128,6.418926816166412,5.408653401197249,3.32896802317366,1.0,1.0,0.0,voltage+temperature,train,8.686776073408128,7.7976635876723455,7.281442272018591,6.894946409481344,6.56039497222167,6.263796695410697,6.001873343207832,5.773349814229488,5.577745761760611,5.422671413154522,5.357808050234468,5.408653401197249,8.565430588428013,7.696403865656603,7.191103794245959,6.807853476004538,6.475176098987506,6.180204379638755,5.919906076404693,5.692878763586532,5.4989446652814005,5.346226281876095,5.286036049343402,5.394427281375932
state_095,phase6r_ic_0164,7,0.5593697267011128,0.0735490328280071,0.0320388198492256,27.79478146770486,27.78666535737728,25.0,9.24458758847068,27.793158245639344,9.009549033170288,1.0,9.24458758847068,6.494741174695686,4.81108875296197,4.4334988355087095,1.0,1.0,0.0,voltage+temperature,test,9.24458758847068,8.330060972285397,7.704328836143484,7.19768255046975,6.76451273854316,6.383198019308387,6.044115453410549,5.746883482694621,5.472624524590455,5.228519256730762,5.009291920739013,4.81108875296197,9.009549033170288,8.158755699809713,7.570600623333395,7.088593936098272,6.673741459930721,6.308961961456514,5.986388467262383,5.703752464854324,5.433035801595073,5.192474699632933,4.976391698749373,4.780936416362327
state_096,phase6r_ic_0182,3,0.6007664754285262,0.0761209304922927,0.0272637444341973,30.23452680352003,30.22617195843488,25.0,7.71083934255277,30.232855834503,7.627488441582632,1.0,7.71083934255277,5.601285132783637,4.229206541386137,3.481632801166633,1.0,1.0,0.0,voltage+temperature,train,7.71083934255277,7.276809289083692,6.666543880619466,6.211075126996927,5.8447128169486255,5.562429882433435,5.1989710629147625,4.977452894336892,4.677093681715428,4.507883930869904,4.352403143545615,4.229206541386137,7.627488441582632,7.189564559105238,6.5883674948930695,6.13742606876399,5.7729944283408505,5.490267097794903,5.13334040115551,4.912522667391411,4.61982542955264,4.453032064240186,4.304887758386017,4.205728344624472
state_097,phase6r_ic_0188,7,0.6234416610194922,0.0636943276248584,0.0230744892053866,31.75355869356017,31.744973430100195,25.0,7.046947069873283,31.75184164086817,6.848054996303673,1.0,7.046947069873283,4.986529745321303,3.987817543939756,3.1995311802634507,1.0,1.0,0.0,voltage+temperature,train,7.046947069873283,6.517093860701444,5.958095892063172,5.526106861203101,5.16325572688897,4.845969568836976,4.566905340087919,4.323565117437758,4.11374298832821,3.941441084885213,3.847415889609832,3.987817543939756,6.848054996303673,6.317530545648408,5.833784797162544,5.443515881650001,5.107341883674164,4.811375249437753,4.550991643995918,4.323370658003215,4.126691563270299,3.964553354166498,3.880722129589095,4.044271729667648
state_098,phase6r_ic_0198,7,0.6485457994668985,0.0570011735926638,0.0461822997286681,32.6623737888033,32.653777929172385,25.0,5.934619738204065,32.66065461687712,5.860944362892665,1.0,5.934619738204065,4.406593458598017,3.6335110088573344,2.3011087293467303,1.0,1.0,0.0,voltage+temperature,train,5.934619738204065,5.572729129446862,5.124544657462716,4.752173068934621,4.411387101309163,4.107834842859116,3.876216978402276,3.890327939792133,3.898321948585603,3.903969839870149,3.7734852494521616,3.6335110088573344,5.860944362892665,5.500351941710461,5.054972206079179,4.685362491204077,4.347882148895264,4.04938594860284,3.869371410485837,3.895279233357536,3.901611211972503,3.901178772695524,3.741284770724429,3.606305668747712
state_099,phase6r_ic_0198,1,0.6385750323482762,0.0677389947643177,0.0358133278695202,32.313602466359285,32.30684148104481,25.0,3.49511645379414,32.31225026929639,5.49511645379414,1.0,3.49511645379414,4.584261382194268,3.7785390307076314,2.564426766983463,1.0,1.0,1.0,voltage+temperature+slew,train,3.49511645379414,5.49511645379414,6.059543220777603,5.527657728191795,5.150441667996626,4.789695124904101,4.544411745960365,4.308542685524574,4.081673755266045,3.896369416440568,3.8840293029736266,3.7785390307076314,5.49511645379414,5.975933235819718,5.450729992952248,5.028428923671272,4.686281353784626,4.672370123714213,4.391144092560599,4.136947758221183,3.911942962383293,3.861534792176668,3.915453075993012,3.755264095543532
