time_s,charge_current_a,ann_unclipped_current_a,ann_requested_current_a,safety_filtered_current_a,safety_filter_intervened,safety_override,target_current_cap_active,ann_inference_time_s,soc,terminal_voltage_v,average_temperature_c,source,anchor_temperature_c
1675.0,3.9616606588128795,3.9616606588128795,3.9616606588128795,3.9616606588128795,False,False,False,0.0001371,0.5155914988678127,3.9563016785713074,33.497418144363735,chen2020_dfn,25.0
1680.0,3.960498834930775,3.960498834930775,3.960498834930775,3.960498834930775,False,False,False,9.99e-05,0.5166916374330712,3.9572037993655567,33.497542783211884,chen2020_dfn,25.0
1685.0,3.95932061468148,3.95932061468148,3.95932061468148,3.95932061468148,False,False,False,8.630000000000001e-05,0.5177914487149272,3.958103197779159,33.49766586988153,chen2020_dfn,25.0
1690.0,3.9581270892390625,3.9581270892390625,3.9581270892390625,3.9581270892390625,False,False,False,8.49e-05,0.5188909284619381,3.958999934915708,33.49778724705118,chen2020_dfn,25.0
1695.0,3.9569193366454116,3.9569193366454116,3.9569193366454116,3.9569193366454116,False,False,False,8.7e-05,0.5199900727221173,3.9598940735474226,33.49790677046741,chen2020_dfn,25.0
1700.0,3.955698423401296,3.955698423401296,3.955698423401296,3.955698423401296,False,False,False,9.03e-05,0.5210888778397288,3.9607856781021566,33.498024308843185,chen2020_dfn,25.0
1705.0,3.9544654007987607,3.9544654007987607,3.9544654007987607,3.9544654007987607,False,False,False,8.54e-05,0.5221873404510617,3.9616748145371896,33.49813974368152,chen2020_dfn,25.0
1710.0,3.9532213030875774,3.9532213030875774,3.9532213030875774,3.9532213030875774,False,False,False,8.55e-05,0.5232854574796971,3.962561550223516,33.4982529690717,chen2020_dfn,25.0
1715.0,3.9519671444537794,3.9519671444537794,3.9519671444537794,3.9519671444537794,False,False,False,9.45e-05,0.5243832261309344,3.963445953784583,33.49836389143661,chen2020_dfn,25.0
1720.0,3.9507039162769404,3.9507039162769404,3.9507039162769404,3.9507039162769404,False,False,False,9.020000000000001e-05,0.5254806438854558,3.964328094913582,33.498472429238234,chen2020_dfn,25.0
1725.0,3.949432584297314,3.949432584297314,3.949432584297314,3.949432584297314,False,False,False,8.82e-05,0.526577708492205,3.9652080441687225,33.498578512639426,chen2020_dfn,25.0
1730.0,3.948154086016936,3.948154086016936,3.948154086016936,3.948154086016936,False,False,False,8.960000000000001e-05,0.527674417960543,3.966085872761932,33.498682083124436,chen2020_dfn,25.0
1735.0,3.9468693283999996,3.9468693283999996,3.9468693283999996,3.9468693283999996,False,False,False,8.44e-05,0.5287707705517651,3.9669616523471607,33.49878309308241,chen2020_dfn,25.0
1740.0,3.9455791859307032,3.9455791859307032,3.9455791859307032,3.9455791859307032,False,False,False,8.67e-05,0.5298667647700792,3.967835454814521,33.49888150535185,chen2020_dfn,25.0
1745.0,3.9442844993035635,3.9442844993035635,3.9442844993035635,3.9442844993035635,False,False,False,9.460000000000001e-05,0.5309623993532192,3.968707352111861,33.49897729273624,chen2020_dfn,25.0
1750.0,3.9429860745740717,3.9429860745740717,3.9429860745740717,3.9429860745740717,False,False,False,9.28e-05,0.532057673262823,3.969577416092839,33.499070437496016,chen2020_dfn,25.0
1755.0,3.9416846827975793,3.9416846827975793,3.9416846827975793,3.9416846827975793,False,False,False,9.410000000000001e-05,0.5331525856747112,3.970445718394844,33.49916093081805,chen2020_dfn,25.0
1760.0,3.940381060288447,3.940381060288447,3.940381060288447,3.940381060288447,False,False,False,8.850000000000001e-05,0.5342471359692358,3.9713123303583924,33.49924877227596,chen2020_dfn,25.0
1765.0,3.939075909171636,3.939075909171636,3.939075909171636,3.939075909171636,False,False,False,8.840000000000001e-05,0.5353413237217834,3.9721773229742774,33.49933396928253,chen2020_dfn,25.0
1770.0,3.9377698983342166,3.9377698983342166,3.9377698983342166,3.9377698983342166,False,False,False,8.620000000000001e-05,0.5364351486935429,3.973040766865293,33.49941653654366,chen2020_dfn,25.0
1775.0,3.9358100337129303,3.9364636645373086,3.9364636645373086,3.9358100337129303,True,False,False,8.65e-05,0.5375284292584632,3.973888739691202,33.499482126065004,chen2020_dfn,25.0
1780.0,3.9330509145991073,3.9357146375447196,3.9357146375447196,3.9330509145991073,True,False,False,8.36e-05,0.5386209434014074,3.9747165010973777,33.49951290341261,chen2020_dfn,25.0
1785.0,3.9319999985262926,3.936175171187756,3.936175171187756,3.9319999985262926,True,False,False,8.75e-05,0.5397131656232204,3.9755760893960783,33.49954587877181,chen2020_dfn,25.0
1790.0,3.9308232552911235,3.936396697808037,3.936396697808037,3.9308232552911235,True,False,False,8.55e-05,0.5408050609719124,3.976433264185709,33.49957864063089,chen2020_dfn,25.0
1795.0,3.929645509115209,3.9365694300893312,3.9365694300893312,3.929645509115209,True,False,False,8.520000000000001e-05,0.5418966291688888,3.977290029076845,33.499611355682475,chen2020_dfn,25.0
1800.0,3.9284619309372992,3.936677299384666,3.936677299384666,3.9284619309372992,True,False,False,8.900000000000001e-05,0.5429878685941492,3.978146142736111,33.4996440348757,chen2020_dfn,25.0
1805.0,3.927274492319369,3.9367179063112356,3.9367179063112356,3.927274492319369,True,False,False,8.460000000000001e-05,0.5440787781753489,3.979001555891834,33.49967669194433,chen2020_dfn,25.0
1810.0,3.9260843296558647,3.9366895156952078,3.9366895156952078,3.9260843296558647,True,False,False,8.44e-05,0.5451693571558087,3.979856244261666,33.49970933337943,chen2020_dfn,25.0
1815.0,3.924892426604594,3.9365914825306443,3.9365914825306443,3.924892426604594,True,False,False,8.75e-05,0.5462596050520878,3.9807102070790457,33.49974196068996,chen2020_dfn,25.0
1820.0,3.923699635551178,3.9364239459433468,3.9364239459433468,3.923699635551178,True,False,False,8.61e-05,0.5473495216175188,3.9815634593532883,33.49977457182217,chen2020_dfn,25.0
1825.0,3.9225067064315944,3.9361876300760437,3.9361876300760437,3.9225067064315944,True,False,False,8.65e-05,0.5484391068137497,3.982416027286982,33.4998071623196,chen2020_dfn,25.0
1830.0,3.9213143031488924,3.9358836929644743,3.9358836929644743,3.9213143031488924,True,False,False,0.00012080000000000001,0.5495283607868465,3.9832679451619644,33.49983972618293,chen2020_dfn,25.0
1835.0,3.920123015116028,3.9355136152872934,3.9355136152872934,3.920123015116028,True,False,False,8.55e-05,0.5506172838466009,3.984119253172026,33.499872256482206,chen2020_dfn,25.0
1840.0,3.918933367852836,3.9350791191597536,3.9350791191597536,3.918933367852836,True,False,False,8.510000000000001e-05,0.5517058764487822,3.9849699958984717,33.49990474579988,chen2020_dfn,25.0
1845.0,3.9177458307059725,3.9345821082310115,3.9345821082310115,3.9177458307059725,True,False,False,8.900000000000001e-05,0.5527941391795339,3.9858202211824922,33.4999371865232,chen2020_dfn,25.0
1850.0,3.916560824583075,3.9340246241201346,3.9340246241201346,3.916560824583075,True,False,False,8.31e-05,0.553882072741918,3.9866699793125306,33.49996957104554,chen2020_dfn,25.0
1855.0,3.9153787286886814,3.933408813850891,3.933408813850891,3.9153787286886814,True,False,False,8.48e-05,0.5549696779443316,3.987519322426512,33.500001891901945,chen2020_dfn,25.0
1860.0,3.9141998855474274,3.932736905068956,3.932736905068956,3.9141998855474274,True,False,False,8.88e-05,0.556056955690317,3.988368304048545,33.500034141838626,chen2020_dfn,25.0
1865.0,3.9130246066176078,3.9320111874667774,3.9320111874667774,3.9130246066176078,True,False,False,8.970000000000001e-05,0.5571439069699331,3.989216978771692,33.50006631386066,chen2020_dfn,25.0
1870.0,3.911853176405616,3.931233997642929,3.931233997642929,3.911853176405616,True,False,False,8.400000000000001e-05,0.558230532852268,3.990065402006533,33.50009840125193,chen2020_dfn,25.0
1875.0,3.9106858558535658,3.930407706802546,3.930407706802546,3.9106858558535658,True,False,False,8.99e-05,0.5593168344788939,3.990913629790229,33.50013039757022,chen2020_dfn,25.0
1880.0,3.9095228867945115,3.9295347106962217,3.9295347106962217,3.9095228867945115,True,False,False,8.55e-05,0.5604028130585591,3.9917617186744865,33.500162296663405,chen2020_dfn,25.0
1885.0,3.908364492383366,3.9286174196754295,3.9286174196754295,3.908364492383366,True,False,False,8.99e-05,0.561488469861999,3.992609725569704,33.50019409263109,chen2020_dfn,25.0
1890.0,3.907210882142667,3.927658251459194,3.927658251459194,3.907210882142667,True,False,False,8.340000000000001e-05,0.5625738062181498,3.993457707712374,33.5002257798472,chen2020_dfn,25.0
1895.0,3.906062251069706,3.926659622216497,3.926659622216497,3.906062251069706,True,False,False,9.04e-05,0.5636588235101134,3.994305722535758,33.50025735292627,chen2020_dfn,25.0
1900.0,3.9049187823780764,3.925623940071906,3.925623940071906,3.9049187823780764,True,False,False,8.410000000000001e-05,0.5647435231718851,3.995153827621835,33.50028880671897,chen2020_dfn,25.0
1905.0,3.903780648956036,3.9245535980492328,3.9245535980492328,3.903780648956036,True,False,False,8.410000000000001e-05,0.5658279066854839,3.9960020806435406,33.500320136316645,chen2020_dfn,25.0
1910.0,3.9026480125476146,3.9234509669478905,3.9234509669478905,3.9026480125476146,True,False,False,9.7e-05,0.5669119755778582,3.996850539267049,33.50035133702153,chen2020_dfn,25.0
1915.0,3.9015210265823432,3.9223183898612892,3.9223183898612892,3.9015210265823432,True,False,False,0.0001089,0.5679957314185755,3.9976992611325395,33.50038240436197,chen2020_dfn,25.0
1920.0,3.900399834995573,3.9211581754629865,3.9211581754629865,3.900399834995573,True,False,False,8.27e-05,0.5690791758171854,3.998548303766416,33.50041333407137,chen2020_dfn,25.0
1925.0,3.8992845734983455,3.919972592879335,3.919972592879335,3.8992845734983455,True,False,False,9.180000000000001e-05,0.5701623104209349,3.99939772454688,33.50044412208183,chen2020_dfn,25.0
1930.0,3.8981753699684223,3.918763866524955,3.918763866524955,3.8981753699684223,True,False,False,9.21e-05,0.5712451369125928,4.000247580661999,33.5004747645138,chen2020_dfn,25.0
1935.0,3.897072345166035,3.9175341714217544,3.9175341714217544,3.897072345166035,True,False,False,8.47e-05,0.5723276570084723,4.001097929084647,33.50050525767023,chen2020_dfn,25.0
1940.0,3.8959756131725056,3.9162856287397485,3.9162856287397485,3.8959756131725056,True,False,False,0.0001011,0.5734098724565757,4.001948826550684,33.50053559802723,chen2020_dfn,25.0
1945.0,3.8948852812827046,3.915020301860366,3.915020301860366,3.8948852812827046,True,False,False,8.44e-05,0.5744917850347098,4.00280032953431,33.50056578220938,chen2020_dfn,25.0
1950.0,3.893801451521187,3.913740193422555,3.913740193422555,3.893801451521187,True,False,False,8.580000000000001e-05,0.5755733965490212,4.003652494263821,33.50059580698519,chen2020_dfn,25.0
1955.0,3.8927242211438724,3.9124472420736467,3.9124472420736467,3.8927242211438724,True,False,False,8.64e-05,0.5766547088326722,4.0045053767263035,33.50062566926192,chen2020_dfn,25.0
1960.0,3.8916536822672603,3.9111433195224823,3.9111433195224823,3.8916536822672603,True,False,False,8.630000000000001e-05,0.5777357237444131,4.00535903265617,33.500655366061835,chen2020_dfn,25.0
1965.0,3.890589923125712,3.909830228688128,3.909830228688128,3.890589923125712,True,False,False,8.44e-05,0.5788164431675036,4.006213517558834,33.50068489451502,chen2020_dfn,25.0
1970.0,3.8895330288045873,3.908509701695121,3.908509701695121,3.8895330288045873,True,False,False,8.88e-05,0.5798968690088382,4.0070688867268345,33.50071425186172,chen2020_dfn,25.0
1975.0,3.888483080365542,3.907183397766476,3.907183397766476,3.888483080365542,True,False,False,8.680000000000001e-05,0.5809770031978286,4.007925195220752,33.500743435428944,chen2020_dfn,25.0
1980.0,3.8874401563786876,3.9058529024159805,3.9058529024159805,3.8874401563786876,True,False,False,8.48e-05,0.5820568476857115,4.00878249789557,33.50077244263662,chen2020_dfn,25.0
1985.0,3.88640433254041,3.904519725996105,3.904519725996105,3.88640433254041,True,False,False,8.690000000000001e-05,0.5831364044447505,4.009640849388281,33.50080127099284,chen2020_dfn,25.0
1990.0,3.8853756816245855,3.9031853028280405,3.9031853028280405,3.8853756816245855,True,False,False,9.66e-05,0.584215675467424,4.010500304105557,33.50082991808597,chen2020_dfn,25.0
1995.0,3.8843542739224732,3.9018509908389607,3.9018509908389607,3.8843542739224732,True,False,False,8.410000000000001e-05,0.5852946627657359,4.01136091622081,33.50085838158657,chen2020_dfn,25.0
2000.0,3.8833401771612763,3.900518071146092,3.900518071146092,3.8833401771612763,True,False,False,8.340000000000001e-05,0.5863733683705029,4.012222739658064,33.50088665924534,chen2020_dfn,25.0
2005.0,3.8823334566928187,3.899187748037732,3.899187748037732,3.8823334566928187,True,False,False,9.05e-05,0.5874517943306954,4.013085828080236,33.5009147488949,chen2020_dfn,25.0
2010.0,3.8813341747996644,3.897861149102906,3.897861149102906,3.8813341747996644,True,False,False,8.740000000000001e-05,0.5885299427125841,4.01395023486044,33.50094264843534,chen2020_dfn,25.0
2015.0,3.8803423923085862,3.896539326203463,3.896539326203463,3.8803423923085862,True,False,False,8.47e-05,0.5896078155993366,4.014816013099557,33.50097035585139,chen2020_dfn,25.0
2020.0,3.8793581667821933,3.8952232556354542,3.8952232556354542,3.8793581667821933,True,False,False,8.6e-05,0.5906854150901094,4.015683215579335,33.5009978691877,chen2020_dfn,25.0
2025.0,3.878381554182715,3.893913839843017,3.893913839843017,3.878381554182715,True,False,False,0.0001221,0.5917627432996047,4.016551894785069,33.501025186554784,chen2020_dfn,25.0
2030.0,3.877412608562506,3.892611908518729,3.892611908518729,3.877412608562506,True,False,False,8.910000000000001e-05,0.5928398023575387,4.017422102894358,33.50105230612559,chen2020_dfn,25.0
2035.0,3.876451381940868,3.8913182200037717,3.8913182200037717,3.876451381940868,True,False,False,8.340000000000001e-05,0.593916594408078,4.018293891769504,33.50107922612108,chen2020_dfn,25.0
2040.0,3.875497925430566,3.890033463372032,3.890033463372032,3.875497925430566,True,False,False,9.03e-05,0.5949931216095865,4.0191673129795005,33.50110594481765,chen2020_dfn,25.0
2045.0,3.8745522880855043,3.888758259928584,3.888758259928584,3.8745522880855043,True,False,False,9.22e-05,0.5960693861340547,4.020042417774263,33.50113246052223,chen2020_dfn,25.0
2050.0,3.8736145188561943,3.887493165890661,3.887493165890661,3.8736145188561943,True,False,False,9.49e-05,0.5971453901670702,4.020919257124675,33.50115877158561,chen2020_dfn,25.0
2055.0,3.8726846653972316,3.8862386740626054,3.8862386740626054,3.8726846653972316,True,False,False,0.0001062,0.5982211359074584,4.021797881699028,33.50118487638798,chen2020_dfn,25.0
2060.0,3.8717627748059087,3.8849952163062493,3.8849952163062493,3.8717627748059087,True,False,False,8.99e-05,0.5992966255671266,4.02267834187372,33.501210773333185,chen2020_dfn,25.0
2065.0,3.8708488940998267,3.8837631660833276,3.8837631660833276,3.8708488940998267,True,False,False,0.0001033,0.6003718613710433,4.023560687740371,33.50123646085467,chen2020_dfn,25.0
2070.0,3.8699430693417445,3.8825428405403417,3.8825428405403417,3.8699430693417445,True,False,False,9.070000000000001e-05,0.6014468455569715,4.024444969083118,33.501261937398056,chen2020_dfn,25.0
2075.0,3.8690453474294326,3.8813345034447635,3.8813345034447635,3.8690453474294326,True,False,False,0.00010360000000000001,0.602521580375702,4.0253312354072435,33.50128720144221,chen2020_dfn,25.0
2080.0,3.868155773643693,3.8801383670319076,3.8801383670319076,3.868155773643693,True,False,False,9.14e-05,0.6035960680906031,4.026219535881777,33.5013122514664,chen2020_dfn,25.0
2085.0,3.867274394494387,3.8789545954175746,3.8789545954175746,3.867274394494387,True,False,False,9.230000000000001e-05,0.6046703109779625,4.027109919385618,33.50133708597576,chen2020_dfn,25.0
2090.0,3.8664012556618097,3.877783306595182,3.877783306595182,3.8664012556618097,True,False,False,9.43e-05,0.6057443113267574,4.028002434457431,33.50136170348367,chen2020_dfn,25.0
2095.0,3.8655364032107586,3.8766245753278636,3.8766245753278636,3.8655364032107586,True,False,False,0.00010200000000000001,0.6068180714387604,4.02889712930969,33.50138610251582,chen2020_dfn,25.0
2100.0,3.8646798831218554,3.875478435816527,3.875478435816527,3.8646798831218554,True,False,False,9.87e-05,0.6078915936285165,4.02979405180839,33.50141028160391,chen2020_dfn,25.0
2105.0,3.8638317418392463,3.874344884473235,3.874344884473235,3.8638317418392463,True,False,False,9.22e-05,0.6089648802234718,4.030693249476068,33.50143423928648,chen2020_dfn,25.0
2110.0,3.862992025736451,3.8732238826195444,3.8732238826195444,3.862992025736451,True,False,False,9.04e-05,0.6100379335639543,4.031594769473648,33.50145797409698,chen2020_dfn,25.0
2115.0,3.86216078213795,3.8721153594927538,3.8721153594927538,3.86216078213795,True,False,False,8.730000000000001e-05,0.6111107560034371,4.032498658612148,33.501481484567876,chen2020_dfn,25.0
2120.0,3.8613380587835184,3.871019214926628,3.871019214926628,3.8613380587835184,True,False,False,9.32e-05,0.6121833499086549,4.033404963337376,33.50150476922238,chen2020_dfn,25.0
2125.0,3.8605239045820463,3.869935322187276,3.869935322187276,3.8605239045820463,True,False,False,8.83e-05,0.6132557176599277,4.034313729738865,33.50152782657568,chen2020_dfn,25.0
2130.0,3.859718368813338,3.8688635307142705,3.8688635307142705,3.859718368813338,True,False,False,0.00010360000000000001,0.6143278616512647,4.035225003526945,33.501550655117455,chen2020_dfn,25.0
2135.0,3.8589215026382755,3.867803669248974,3.867803669248974,3.8589215026382755,True,False,False,8.800000000000001e-05,0.6153997842908866,4.036138830058277,33.501573253322704,chen2020_dfn,25.0
2140.0,3.8581333581972004,3.8667555483452163,3.8667555483452163,3.8581333581972004,True,False,False,8.300000000000001e-05,0.6164714880014969,4.037055254310317,33.50159561963932,chen2020_dfn,25.0
2145.0,3.857353989290835,3.8657189632181534,3.8657189632181534,3.857353989290835,True,False,False,9.190000000000001e-05,0.6175429752207443,4.03797432088794,33.501617752489096,chen2020_dfn,25.0
2150.0,3.8565834509978107,3.864693696423836,3.864693696423836,3.8565834509978107,True,False,False,0.0001073,0.6186142484015771,4.038896074006471,33.50163965025615,chen2020_dfn,25.0
2155.0,3.855821800635524,3.863679520751603,3.863679520751603,3.855821800635524,True,False,False,8.99e-05,0.6196853100128648,4.0398205575027415,33.50166131129515,chen2020_dfn,25.0
2160.0,3.8550690971295296,3.862676201643748,3.862676201643748,3.8550690971295296,True,False,False,8.460000000000001e-05,0.6207561625398452,4.04074781481097,33.50168273392171,chen2020_dfn,25.0
2165.0,3.8543254010979435,3.8616834998752587,3.8616834998752587,3.8543254010979435,True,False,False,8.99e-05,0.6218268084845946,4.041677888954765,33.50170391640353,chen2020_dfn,25.0
2170.0,3.853590776086139,3.860701174367793,3.860701174367793,3.853590776086139,True,False,False,8.53e-05,0.6228972503668407,4.0426108225603645,33.501724856975045,chen2020_dfn,25.0
2175.0,3.8528652868151063,3.8597289843718023,3.8597289843718023,3.8528652868151063,True,False,False,0.0001337,0.6239674907242895,4.043546657809943,33.50174555381079,chen2020_dfn,25.0
2180.0,3.8521490011935455,3.858766692374871,3.858766692374871,3.8521490011935455,True,False,False,0.0001094,0.6250375321135099,4.044485436470534,33.50176600503909,chen2020_dfn,25.0
2185.0,3.8514419891568803,3.8578140665287153,3.8578140665287153,3.8514419891568803,True,False,False,8.900000000000001e-05,0.6261073771104978,4.045427199861671,33.50178620872788,chen2020_dfn,25.0
2190.0,3.8507443237222647,3.85687088315373,3.85687088315373,3.8507443237222647,True,False,False,9.98e-05,0.6271770283115318,4.046371988863891,33.50180616288901,chen2020_dfn,25.0
2195.0,3.8500560802158317,3.8559369292086907,3.8559369292086907,3.8500560802158317,True,False,False,8.910000000000001e-05,0.628246488333814,4.047319843892948,33.501825865460376,chen2020_dfn,25.0
2200.0,3.8493773377666187,3.8550120050028602,3.8550120050028602,3.8493773377666187,True,False,False,9.080000000000001e-05,0.6293157598165271,4.0482708049209615,33.50184531431876,chen2020_dfn,25.0
2205.0,3.8487081779926173,3.854095926452888,3.854095926452888,3.8487081779926173,True,False,False,9.17e-05,0.6303848454215251,4.049224911437426,33.50186450725721,chen2020_dfn,25.0
2210.0,3.8480486863260257,3.8531885277312314,3.8531885277312314,3.8480486863260257,True,False,False,8.55e-05,0.6314537478343935,4.0501822024667735,33.501883441988866,chen2020_dfn,25.0
2215.0,3.847398951881729,3.8522896638007635,3.8522896638007635,3.847398951881729,True,False,False,8.850000000000001e-05,0.6325224697654717,4.051142716554882,33.50190211614205,chen2020_dfn,25.0
2220.0,3.846759067587163,3.8513992127580607,3.8513992127580607,3.846759067587163,True,False,False,8.64e-05,0.6335910139509124,4.05210649175946,33.50192052725407,chen2020_dfn,25.0
2225.0,3.8461291303276797,3.850517078300999,3.850517078300999,3.8461291303276797,True,False,False,8.800000000000001e-05,0.6346593831537813,4.0530735656429115,33.50193867276454,chen2020_dfn,25.0
2230.0,3.8455092413319494,3.8496431922087497,3.8496431922087497,3.8455092413319494,True,False,False,8.5e-05,0.6357275801652623,4.054043975266785,33.5019565500113,chen2020_dfn,25.0
2235.0,3.8448995062115596,3.8487775168087515,3.8487775168087515,3.8448995062115596,True,False,False,8.900000000000001e-05,0.6367956078058766,4.055017757179909,33.501974156223355,chen2020_dfn,25.0
2240.0,3.8443000354231236,3.8479200474145006,3.8479200474145006,3.8443000354231236,True,False,False,8.620000000000001e-05,0.6378634689268275,4.055994947416753,33.50199148851863,chen2020_dfn,25.0
2245.0,3.843710944155336,3.8470708147450576,3.8470708147450576,3.843710944155336,True,False,False,8.78e-05,0.6389311664113151,4.056975581480399,33.5020085438947,chen2020_dfn,25.0
2250.0,3.8431323527998433,3.846229887364921,3.846229887364921,3.8431323527998433,True,False,False,8.39e-05,0.6399987031759817,4.057959694339537,33.50202531922383,chen2020_dfn,25.0
2255.0,3.8425643871817643,3.845397374216419,3.845397374216419,3.8425643871817643,True,False,False,8.680000000000001e-05,0.6410660821724212,4.058947320420584,33.50204181124775,chen2020_dfn,25.0
2260.0,3.8420071786997,3.844573427058128,3.844573427058128,3.8420071786997,True,False,False,8.71e-05,0.6421333063887266,4.059938493597642,33.5020580165704,chen2020_dfn,25.0
2265.0,3.84146086450514,3.8437582429395127,3.8437582429395127,3.84146086450514,True,False,False,8.460000000000001e-05,0.643200378851089,4.060933247182488,33.50207393164783,chen2020_dfn,25.0
2270.0,3.8409255882629,3.8429520668061707,3.8429520668061707,3.8409255882629,True,False,False,8.690000000000001e-05,0.6442673026256066,4.0619316139263715,33.50208955278748,chen2020_dfn,25.0
2275.0,3.840401499749598,3.8421551940588907,3.8421551940588907,3.840401499749598,True,False,False,8.39e-05,0.6453340808199816,4.062933625999774,33.50210487613367,chen2020_dfn,25.0
2280.0,3.8398887557418835,3.841367973057295,3.841367973057295,3.8398887557418835,True,False,False,9.510000000000001e-05,0.6464007165854654,4.0639393149987555,33.50211989766569,chen2020_dfn,25.0
2285.0,3.8393875199749945,3.8405908078100253,3.8405908078100253,3.8393875199749945,True,False,False,8.81e-05,0.6474672131187917,4.064948711927206,33.502134613186456,chen2020_dfn,25.0
2290.0,3.8388979635724514,3.8398241605745467,3.8398241605745467,3.8388979635724514,True,False,False,0.00011130000000000001,0.6485335736642286,4.065961847194614,33.50214901831538,chen2020_dfn,25.0
2295.0,3.838420265450167,3.839068554541562,3.839068554541562,3.838420265450167,True,False,False,8.450000000000001e-05,0.6495998015157426,4.066978750610771,33.502163108481795,chen2020_dfn,25.0
2300.0,3.8379546123855794,3.8383245765182927,3.8383245765182927,3.8379546123855794,True,False,False,8.43e-05,0.6506659000191829,4.067999451370511,33.50217687891194,chen2020_dfn,25.0
2305.0,3.837501199822521,3.8375928796763294,3.8375928796763294,3.837501199822521,True,False,False,9.970000000000001e-05,0.6517318725746891,4.0690239780588975,33.50219032462792,chen2020_dfn,25.0
2310.0,3.8368741862844655,3.8368741862844655,3.8368741862844655,3.8368741862844655,False,False,False,8.36e-05,0.6527976709597683,4.070048187988945,33.50219931740327,chen2020_dfn,25.0
2315.0,3.836204656466745,3.836204656466745,3.836204656466745,3.836204656466745,False,False,False,8.94e-05,0.6538632833643423,4.071074492108109,33.50220255132638,chen2020_dfn,25.0
2320.0,3.835704829775946,3.835704829775946,3.835704829775946,3.835704829775946,False,False,False,9.070000000000001e-05,0.6549287569281691,4.072107612275008,33.502203418204715,chen2020_dfn,25.0
2325.0,3.8353892722352407,3.8353892722352407,3.8353892722352407,3.8353892722352407,False,False,False,9.88e-05,0.6559941428371233,4.073148463937921,33.50220571529388,chen2020_dfn,25.0
2330.0,3.835143455473767,3.835143455473767,3.835143455473767,3.835143455473767,False,False,False,8.5e-05,0.6570594604636437,4.0741948679358595,33.50220944267426,chen2020_dfn,25.0
2335.0,3.834909157027522,3.834909157027522,3.834909157027522,3.834909157027522,False,False,False,8.510000000000001e-05,0.6581247130072625,4.075245807083871,33.50221596639517,chen2020_dfn,25.0
2340.0,3.8345889323663283,3.8345889323663283,3.8345889323663283,3.8345889323663283,False,False,False,8.31e-05,0.6591898765995864,4.076299042216716,33.50222438540413,chen2020_dfn,25.0
2345.0,3.83413535909516,3.83413535909516,3.83413535909516,3.83413535909516,False,False,False,8.66e-05,0.6602549141993351,4.077353014460517,33.50223016624943,chen2020_dfn,25.0
2350.0,3.8336767132788805,3.8336767132788805,3.8336767132788805,3.8336767132788805,False,False,False,8.33e-05,0.6613198243974682,4.0784102009943854,33.502232808300676,chen2020_dfn,25.0
2355.0,3.833314741523912,3.833314741523912,3.833314741523912,3.833314741523912,False,False,False,0.00010250000000000001,0.6623846340478915,4.079472935075884,33.50223407014096,chen2020_dfn,25.0
2360.0,3.83306538389655,3.83306538389655,3.83306538389655,3.83306538389655,False,False,False,0.0001599,0.6634493744323071,4.080541904494904,33.50223610460762,chen2020_dfn,25.0
2365.0,3.832874898543301,3.832874898543301,3.832874898543301,3.832874898543301,False,False,False,8.47e-05,0.6645140619041247,4.081616144902322,33.502238948818615,chen2020_dfn,25.0
2370.0,3.832716370702637,3.832716370702637,3.832716370702637,3.832716370702637,False,False,False,8.49e-05,0.665578705340431,4.082695265514602,33.5022439905469,chen2020_dfn,25.0
2375.0,3.832515449381025,3.832515449381025,3.832515449381025,3.832515449381025,False,False,False,8.81e-05,0.6666432929652589,4.0837775519191615,33.50224998177407,chen2020_dfn,25.0
2380.0,3.8322566173185844,3.8322566173185844,3.8322566173185844,3.8322566173185844,False,False,False,9.640000000000001e-05,0.667707808692292,4.084862453802004,33.50225606457832,chen2020_dfn,25.0
2385.0,3.831945773400455,3.831945773400455,3.831945773400455,3.831945773400455,False,False,False,8.460000000000001e-05,0.668772238073792,4.085949825909238,33.50225984160926,chen2020_dfn,25.0
2390.0,3.831672097798329,3.831672097798329,3.831672097798329,3.831672097798329,False,False,False,9.010000000000001e-05,0.6698365914342915,4.087041526651944,33.50226169460848,chen2020_dfn,25.0
2395.0,3.831493882910772,3.831493882910772,3.831493882910772,3.831493882910772,False,False,False,8.98e-05,0.6709008952906556,4.088138981642301,33.50226273051754,chen2020_dfn,25.0
2400.0,3.8314334875503206,3.8314334875503206,3.8314334875503206,3.8314334875503206,False,False,False,9.070000000000001e-05,0.6719651823705308,4.089243055648014,33.50226578808588,chen2020_dfn,25.0
2405.0,3.8314188187584763,3.8314188187584763,3.8314188187584763,3.8314188187584763,False,False,False,0.00010010000000000001,0.6730294653757415,4.090352376441295,33.50227152041589,chen2020_dfn,25.0
2410.0,3.8313751301364114,3.8313751301364114,3.8313751301364114,3.8313751301364114,False,False,False,0.00012910000000000002,0.6740937362452238,4.0914652505532825,33.50227890967,chen2020_dfn,25.0
2415.0,3.831272200685725,3.831272200685725,3.831272200685725,3.831272200685725,False,False,False,0.0001078,0.675157978523192,4.092580774247702,33.50228622229582,chen2020_dfn,25.0
2420.0,3.831135971250446,3.831135971250446,3.831135971250446,3.831135971250446,False,False,False,8.86e-05,0.6762221829596505,4.093699275225905,33.50229224771408,chen2020_dfn,25.0
2425.0,3.831024134444365,3.831024134444365,3.831024134444365,3.831024134444365,False,False,False,8.47e-05,0.6772863563303294,4.094821932101901,33.502297022762605,chen2020_dfn,25.0
