scenario_id,time_s,true_soc,estimated_soc,charge_current_a,terminal_voltage_v,true_average_temperature_c,estimated_average_temperature_c,ann_requested_current_a,safety_filtered_current_a,filter_correction_a
nominal,2130.0,0.6200910627578696,0.6190022879147704,3.9195894351573175,4.041539181767868,33.50000999999854,33.50000999999948,3.923337696987601,3.9195894351573175,0.003748261830283539
nominal,2135.0,0.6211798376248767,0.6200910627578696,3.9195895212254843,4.042697887339486,33.50000999999966,33.50000999999854,3.923204811674487,3.9195895212254843,0.0036152904490025506
nominal,2140.0,0.6222686125148047,0.6211798376248767,3.9195896037407465,4.043860305286601,33.50000999999887,33.50000999999966,3.9230795498180813,3.9195896037407465,0.0034899460773347712
nominal,2145.0,0.6233573874268088,0.6222686125148047,3.9195896832148085,4.0450263069886985,33.500009999999996,33.50000999999887,3.92296234801558,3.9195896832148085,0.0033726648007714743
nominal,2150.0,0.6244461623599664,0.6233573874268088,3.9195897593674767,4.046195763807329,33.500009999998525,33.500009999999996,3.9228536341786366,3.9195897593674767,0.0032638748111599725
nominal,2155.0,0.6255349373135163,0.6244461623599664,3.91958983277946,4.047368547124322,33.50000999999935,33.500009999998525,3.922753829093781,3.91958983277946,0.0031639963143210714
nominal,2160.0,0.6266237122866035,0.6255349373135163,3.919589903114183,4.048544528300687,33.50000999999813,33.50000999999935,3.922663344663615,3.919589903114183,0.003073441549431788
nominal,2165.0,0.6277124872785206,0.6266237122866035,3.9195899709014475,4.049723578717675,33.500009999999044,33.50000999999813,3.9225825858273864,3.9195899709014475,0.002992614925938941
nominal,2170.0,0.6288012622884949,0.6277124872785206,3.919590035907345,4.050905569739339,33.50000999999933,33.500009999999044,3.92251194872259,3.919590035907345,0.002921912815244898
nominal,2175.0,0.6298900373158286,0.6288012622884949,3.9195900984016134,4.052090372741384,33.50000999999958,33.50000999999933,3.9224518224320266,3.9195900984016134,0.002861724030413182
nominal,2180.0,0.6309788123598363,0.6298900373158286,3.9195901584279262,4.053277859094776,33.50000999999923,33.50000999999958,3.9224025878184148,3.9195901584279262,0.0028124293904885356
nominal,2185.0,0.6320675874198779,0.6309788123598363,3.919590216149584,4.054467900173518,33.50000999999914,33.50000999999923,3.922364618235089,3.919590216149584,0.0027744020855049456
nominal,2190.0,0.6331563624953197,0.6320675874198779,3.9195902715903497,4.055660367348656,33.500009999998795,33.50000999999914,3.922338279288721,3.9195902715903497,0.0027480076983712465
nominal,2195.0,0.6342451375855711,0.6331563624953197,3.9195903249051973,4.056855131994508,33.50000999999902,33.500009999998795,3.9223239292465846,3.9195903249051973,0.0027336043413872524
nominal,2200.0,0.635333912690027,0.6342451375855711,3.9195903760413646,4.0580520654807435,33.50000999999785,33.50000999999902,3.9223219188337013,3.9195903760413646,0.002731542792336672
nominal,2205.0,0.6364226878081911,0.635333912690027,3.9195904253905507,4.059251039187773,33.500009999999655,33.50000999999785,3.922332591793284,3.9195904253905507,0.0027421664027333925
nominal,2210.0,0.6375114629394422,0.6364226878081911,3.9195904725037805,4.060451924476509,33.50000999999804,33.500009999999655,3.9223562840796,3.9195904725037805,0.0027658115758195656
nominal,2215.0,0.6386002380833311,0.6375114629394422,3.9195905180000086,4.0616545927327685,33.500009999997665,33.50000999999804,3.922393325789748,3.9195905180000086,0.0028028077897395143
nominal,2220.0,0.6396890132393784,0.6386002380833311,3.9195905617701894,4.062858915326305,33.50000999999961,33.500009999997665,3.9224440388169723,3.9195905617701894,0.0028534770467829595
nominal,2225.0,0.6407777884070459,0.6396890132393784,3.9195906036027637,4.06406476362399,33.50000999999913,33.50000999999961,3.9225087389831974,3.9195906036027637,0.0029181353804337284
nominal,2230.0,0.641866563585929,0.6407777884070459,3.919590643978945,4.065272009009112,33.50000999999993,33.50000999999913,3.92258773594236,3.919590643978945,0.0029970919634147997
nominal,2235.0,0.6429553387755611,0.641866563585929,3.9195906826756177,4.066480522849088,33.5000099999999,33.50000999999993,3.922681331917613,3.9195906826756177,0.0030906492419950915
nominal,2240.0,0.6440441139755294,0.6429553387755611,3.919590719885915,4.067690176520872,33.50000999999955,33.5000099999999,3.9227898236433933,3.919590719885915,0.003199103757478561
nominal,2245.0,0.6451328891854317,0.6440441139755294,3.9195907556482563,4.068900841398199,33.50000999999903,33.50000999999955,3.9229135012434444,3.9195907556482563,0.0033227455951880813
nominal,2250.0,0.6462216644048983,0.6451328891854317,3.919590790079929,4.070112388856829,33.50000999999972,33.50000999999903,3.9230526489419946,3.919590790079929,0.0034618588620656254
nominal,2255.0,0.6473104396335121,0.6462216644048983,3.919590823009913,4.071324690265784,33.500009999998376,33.50000999999972,3.92320754494496,3.919590823009913,0.003616721935046918
nominal,2260.0,0.6483992148709663,0.6473104396335121,3.919590854834972,4.07253761700753,33.500009999998774,33.500009999998376,3.923378462202414,3.919590854834972,0.003787607367442103
nominal,2265.0,0.6494879901168792,0.6483992148709663,3.9195908852862256,4.073751040449346,33.50000999999822,33.500009999998774,3.923565667193558,3.9195908852862256,0.003974781907332581
nominal,2270.0,0.6505767653709355,0.6494879901168792,3.919590914602427,4.074964831970174,33.50000999999784,33.50000999999822,3.923769421806143,3.919590914602427,0.004178507203715931
nominal,2275.0,0.6516655406328253,0.6505767653709355,3.9195909428034357,4.076178862944293,33.50000999999828,33.50000999999784,3.9239899819424227,3.9195909428034357,0.004399039138986982
nominal,2280.0,0.6527543159022475,0.6516655406328253,3.919590969919778,4.077393004746275,33.50000999999987,33.50000999999828,3.9242275984533745,3.919590969919778,0.004636628533596365
nominal,2285.0,0.6538430911788554,0.6527543159022475,3.919590995788314,4.078607128746041,33.50000999999871,33.50000999999987,3.9244825170668696,3.919590995788314,0.004891521278555633
nominal,2290.0,0.6549318664624358,0.6538430911788554,3.9195910208895333,4.079821106328851,33.50000999999985,33.50000999999871,3.924754978900964,3.9195910208895333,0.005163958011430658
nominal,2295.0,0.6560206417526595,0.6549318664624358,3.9195910448051996,4.081034808859303,33.50000999999903,33.50000999999985,3.9250452190514573,3.9195910448051996,0.005454174246257715
nominal,2300.0,0.6571094170492982,0.6560206417526595,3.91959106789914,4.082248107719953,33.50000999999861,33.50000999999903,3.925353469092788,3.91959106789914,0.005762401193647904
nominal,2305.0,0.6581981923521147,0.6571094170492982,3.919591090139618,4.0834608742847225,33.500009999999605,33.50000999999861,3.925679954771863,3.919591090139618,0.006088864632245006
nominal,2310.0,0.6592869676608297,0.6581981923521147,3.9195911113741424,4.084672979924452,33.50000999999916,33.500009999999605,3.9260248975580323,3.9195911113741424,0.0064337861838899
nominal,2315.0,0.660375742975243,0.6592869676608297,3.9195911318881134,4.085884296020295,33.50000999999955,33.50000999999916,3.926388514646816,3.9195911318881134,0.006797382758702675
nominal,2320.0,0.6614645182951028,0.660375742975243,3.9195911514951223,4.087094693942678,33.50000999999858,33.50000999999955,3.9267710179498407,3.9195911514951223,0.007179866454718464
nominal,2325.0,0.6625532936202451,0.6614645182951028,3.9195911705120707,4.088304045073813,33.50000999999992,33.50000999999858,3.9271726155446705,3.9195911705120707,0.007581445032599721
nominal,2330.0,0.6636420689504139,0.6625532936202451,3.9195911886078623,4.089512220780931,33.50000999999985,33.50000999999992,3.9275935101927426,3.9195911886078623,0.008002321584880345
nominal,2335.0,0.6647308442854134,0.6636420689504139,3.9195912059981115,4.090719092443725,33.500009999998404,33.50000999999985,3.9280339012378036,3.9195912059981115,0.0084426952396921
nominal,2340.0,0.6658196196251109,0.6647308442854134,3.919591222911091,4.091924531442842,33.5000099999998,33.500009999998404,3.928493982824782,3.919591222911091,0.00890275991369105
nominal,2345.0,0.6669083949692465,0.6658196196251109,3.9195912388878833,4.093128409142705,33.50000999999831,33.5000099999998,3.9289739443568905,3.9195912388878833,0.009382705469007213
nominal,2350.0,0.6679971703177028,0.6669083949692465,3.919591254442758,4.094330596930286,33.50000999999815,33.50000999999831,3.929473972058291,3.919591254442758,0.009882717615532943
nominal,2355.0,0.6690859456702967,0.6679971703177028,3.919591269337917,4.095530966175617,33.50000999999824,33.50000999999815,3.9299942461106148,3.919591269337917,0.010402976772697858
nominal,2360.0,0.6701747210268701,0.6690859456702967,3.919591283664512,4.096729388256075,33.50000999999885,33.50000999999824,3.930534943238205,3.919591283664512,0.010943659573693143
nominal,2365.0,0.6712634963872515,0.6701747210268701,3.919591297372863,4.097925734545864,33.500009999998774,33.50000999999885,3.9310962352163124,3.919591297372863,0.011504937843449525
nominal,2370.0,0.6723522717513095,0.6712634963872515,3.9195913106088947,4.099119876423855,33.50000999999931,33.500009999998774,3.931678289447848,3.9195913106088947,0.012086978838953488
nominal,2375.0,0.6734410471188895,0.6723522717513095,3.919591323288021,4.100311685263681,33.500009999999634,33.50000999999931,3.932281268315894,3.919591323288021,0.01268994502787324
