time_s,charge_current_a,terminal_voltage_v,soc,cell_temperature_c,ambient_temperature_c,discharge_capacity_ah,commanded_c_rate
570.0,7.5,3.922329209868586,0.3374999999999998,39.79897030818961,25.0,-1.187499999999999,1.5
575.0,7.5,3.9245796479322204,0.3395833333333331,39.87374873319777,25.0,-1.1979166666666654,1.5
580.0,7.5,3.9268246549399746,0.34166666666666645,39.94772492505689,25.0,-1.2083333333333321,1.5
585.0,7.5,3.929077237580004,0.3437499999999998,40.02093176084861,25.0,-1.2187499999999987,1.5
590.0,7.5,3.9313295483925312,0.3458333333333331,40.09336517599604,25.0,-1.2291666666666654,1.5
595.0,7.5,3.9335813077903623,0.34791666666666643,40.16503451187691,25.0,-1.239583333333332,1.5
600.0,7.5,3.9358325735835673,0.34999999999999976,40.23594970754482,25.0,-1.2499999999999987,1.5
605.0,7.5,3.9380834035822114,0.3520833333333331,40.30612070205308,25.0,-1.2604166666666654,1.5
610.0,7.5,3.9403338555963643,0.3541666666666664,40.37555743445506,25.0,-1.270833333333332,1.5
615.0,7.5,3.9425722967610954,0.35624999999999973,40.44428429764412,25.0,-1.2812499999999984,1.5
620.0,7.5,3.944804068203929,0.35833333333333306,40.51230469861065,25.0,-1.2916666666666652,1.5
625.0,7.5,3.9470290405899684,0.3604166666666664,40.57962880778592,25.0,-1.302083333333332,1.5
630.0,7.5,3.9492464443368083,0.3624999999999997,40.64626758717549,25.0,-1.3124999999999984,1.5
635.0,7.5,3.9514555098620434,0.36458333333333304,40.712231998784546,25.0,-1.3229166666666652,1.5
640.0,7.5,3.9536554675832694,0.36666666666666636,40.777533004618306,25.0,-1.333333333333332,1.5
645.0,7.5,3.955868123661486,0.3687499999999997,40.84221066724007,25.0,-1.3437499999999982,1.5
650.0,7.5,3.958083710145427,0.370833333333333,40.90626434958847,25.0,-1.354166666666665,1.5
655.0,7.5,3.9603011538798114,0.37291666666666634,40.96970462235754,25.0,-1.3645833333333317,1.5
660.0,7.5,3.962521358052256,0.37499999999999967,41.03254460378474,25.0,-1.3749999999999982,1.5
665.0,7.5,3.9647452258503773,0.377083333333333,41.094797412107425,25.0,-1.385416666666665,1.5
670.0,7.5,3.966973660461794,0.3791666666666663,41.15647616556288,25.0,-1.3958333333333317,1.5
675.0,7.5,3.9691936033554684,0.38124999999999964,41.2176094110614,25.0,-1.4062499999999982,1.5
