time_s,charge_current_a,terminal_voltage_v,soc,cell_temperature_c,ambient_temperature_c,discharge_capacity_ah,commanded_c_rate
605.0,10.0,4.113864165390677,0.4361111111111118,49.765322121571046,25.0,-1.6805555555555587,2.0
610.0,10.0,4.116310340317877,0.43888888888888955,49.884015892704895,25.0,-1.694444444444448,2.0
615.0,10.0,4.118763813105922,0.4416666666666673,50.00185189894785,25.0,-1.7083333333333368,2.0
620.0,10.0,4.121229641644382,0.4444444444444451,50.1188422054322,25.0,-1.7222222222222257,2.0
625.0,10.0,4.123698658084875,0.44722222222222296,50.234997803584974,25.0,-1.7361111111111147,2.0
630.0,10.0,4.126172019533043,0.45000000000000073,50.35033183296298,25.0,-1.7500000000000036,2.0
635.0,10.0,4.128646915615598,0.4527777777777785,50.46486299433275,25.0,-1.7638888888888926,2.0
640.0,10.0,4.131120009449445,0.4555555555555564,50.57862082660449,25.0,-1.7777777777777817,2.0
645.0,10.0,4.13358966985551,0.45833333333333415,50.691618377189684,25.0,-1.7916666666666705,2.0
650.0,10.0,4.136065367820382,0.4611111111111119,50.80386520626507,25.0,-1.8055555555555596,2.0
655.0,10.0,4.138550463359776,0.4638888888888897,50.91537552675726,25.0,-1.8194444444444484,2.0
660.0,10.0,4.141046530690308,0.46666666666666745,51.026164569898754,25.0,-1.8333333333333375,2.0
665.0,10.0,4.143565883154777,0.4694444444444452,51.13623716545737,25.0,-1.8472222222222263,2.0
670.0,10.0,4.146110640594854,0.4722222222222231,51.24560851157844,25.0,-1.8611111111111154,2.0
675.0,10.0,4.148674923666135,0.47500000000000087,51.3542806779335,25.0,-1.8750000000000044,2.0
680.0,10.0,4.151251193687002,0.47777777777777863,51.462254252051935,25.0,-1.8888888888888933,2.0
685.0,10.0,4.1538429089961255,0.4805555555555565,51.569539694678724,25.0,-1.9027777777777823,2.0
690.0,10.0,4.15644775332626,0.4833333333333343,51.676192452456974,25.0,-1.9166666666666712,2.0
695.0,10.0,4.159064870111012,0.48611111111111205,51.78221762428956,25.0,-1.93055555555556,2.0
700.0,10.0,4.16169721853373,0.4888888888888898,51.88762512853026,25.0,-1.944444444444449,2.0
705.0,10.0,4.1643536432080746,0.4916666666666676,51.992411224467446,25.0,-1.9583333333333381,2.0
710.0,10.0,4.167033227054675,0.49444444444444535,52.09659482658947,25.0,-1.972222222222227,2.0
715.0,10.0,4.169742051765267,0.4972222222222231,52.20021377693405,25.0,-1.9861111111111158,2.0
720.0,10.0,4.172478809823467,0.500000000000001,52.303260704988645,25.0,-2.000000000000005,2.0
725.0,10.0,4.1752403752476805,0.5027777777777788,52.405739949513475,25.0,-2.0138888888888937,2.0
730.0,10.0,4.178016733659442,0.5055555555555565,52.5076901279856,25.0,-2.0277777777777826,2.0
735.0,10.0,4.180812990925934,0.5083333333333343,52.609091551144445,25.0,-2.0416666666666714,2.0
740.0,10.0,4.183633439533512,0.5111111111111122,52.70998473020819,25.0,-2.0555555555555607,2.0
745.0,10.0,4.1864795737413445,0.51388888888889,52.8103837675535,25.0,-2.0694444444444495,2.0
750.0,10.0,4.189349957656247,0.5166666666666677,52.910274750553356,25.0,-2.083333333333339,2.0
755.0,10.0,4.192249903209932,0.5194444444444455,53.00969890089743,25.0,-2.0972222222222276,2.0
760.0,10.0,4.195176991707697,0.5222222222222233,53.108637449014225,25.0,-2.1111111111111165,2.0
765.0,10.0,4.198129907862667,0.525000000000001,53.20710497147178,25.0,-2.1250000000000053,2.0
768.1463763718306,10.0,4.200000000000005,0.5267479868732403,53.268841592617264,25.0,-2.1337399343662016,2.0
